datetime_beginning_utc,datetime_beginning_ept,interface_limit_name,flow_mw,limit_mw
1/1/2015 4:00:00 PM,1/1/2015 11:00:00 AM,APSOUTH,4114,4600
1/1/2015 4:00:00 PM,1/1/2015 11:00:00 AM,BCPEP,5352,5900
1/1/2015 4:00:00 PM,1/1/2015 11:00:00 AM,BED-BLA,1646,1700
1/1/2015 4:00:00 PM,1/1/2015 11:00:00 AM,CENTRAL,1211,2900
1/1/2015 4:00:00 PM,1/1/2015 11:00:00 AM,EAST,3220,5700
1/1/2015 4:00:00 PM,1/1/2015 11:00:00 AM,WEST,4005,5400
1/1/2015 5:00:00 PM,1/1/2015 12:00:00 PM,APSOUTH,3928,4600
1/1/2015 5:00:00 PM,1/1/2015 12:00:00 PM,BCPEP,5391,5900
1/1/2015 5:00:00 PM,1/1/2015 12:00:00 PM,BED-BLA,1622,1700
1/1/2015 5:00:00 PM,1/1/2015 12:00:00 PM,CENTRAL,1076,2900
1/1/2015 5:00:00 PM,1/1/2015 12:00:00 PM,EAST,3116,5700
1/1/2015 5:00:00 PM,1/1/2015 12:00:00 PM,WEST,3881,5400
1/1/2015 6:00:00 PM,1/1/2015 1:00:00 PM,APSOUTH,3788,4600
1/1/2015 6:00:00 PM,1/1/2015 1:00:00 PM,BCPEP,5278,5900
1/1/2015 6:00:00 PM,1/1/2015 1:00:00 PM,BED-BLA,1579,1700
1/1/2015 6:00:00 PM,1/1/2015 1:00:00 PM,CENTRAL,941,2900
1/1/2015 6:00:00 PM,1/1/2015 1:00:00 PM,EAST,3049,5700
1/1/2015 6:00:00 PM,1/1/2015 1:00:00 PM,WEST,3679,5400
1/1/2015 7:00:00 PM,1/1/2015 2:00:00 PM,APSOUTH,3560,4600
1/1/2015 7:00:00 PM,1/1/2015 2:00:00 PM,BCPEP,4959,5900
1/1/2015 7:00:00 PM,1/1/2015 2:00:00 PM,BED-BLA,1490,1700
1/1/2015 7:00:00 PM,1/1/2015 2:00:00 PM,CENTRAL,753,2900
1/1/2015 7:00:00 PM,1/1/2015 2:00:00 PM,EAST,2941,5700
1/1/2015 7:00:00 PM,1/1/2015 2:00:00 PM,WEST,3320,5400
1/1/2015 8:00:00 PM,1/1/2015 3:00:00 PM,APSOUTH,3543,4600
1/1/2015 8:00:00 PM,1/1/2015 3:00:00 PM,BCPEP,4895,5900
1/1/2015 8:00:00 PM,1/1/2015 3:00:00 PM,BED-BLA,1499,1700
1/1/2015 8:00:00 PM,1/1/2015 3:00:00 PM,CENTRAL,851,2900
1/1/2015 8:00:00 PM,1/1/2015 3:00:00 PM,EAST,3081,5700
1/1/2015 8:00:00 PM,1/1/2015 3:00:00 PM,WEST,3367,5400
1/1/2015 9:00:00 PM,1/1/2015 4:00:00 PM,APSOUTH,3924,4600
1/1/2015 9:00:00 PM,1/1/2015 4:00:00 PM,BCPEP,5403,5900
1/1/2015 9:00:00 PM,1/1/2015 4:00:00 PM,BED-BLA,1671,1700
1/1/2015 9:00:00 PM,1/1/2015 4:00:00 PM,CENTRAL,1850,2900
1/1/2015 9:00:00 PM,1/1/2015 4:00:00 PM,EAST,3994,5700
1/1/2015 9:00:00 PM,1/1/2015 4:00:00 PM,WEST,4497,5400
1/1/2015 10:00:00 PM,1/1/2015 5:00:00 PM,APSOUTH,4554,4600
1/1/2015 10:00:00 PM,1/1/2015 5:00:00 PM,BCPEP,5900,5900
1/1/2015 10:00:00 PM,1/1/2015 5:00:00 PM,BED-BLA,1700,1700
1/1/2015 10:00:00 PM,1/1/2015 5:00:00 PM,CENTRAL,2608,2900
1/1/2015 10:00:00 PM,1/1/2015 5:00:00 PM,EAST,4737,5700
1/1/2015 10:00:00 PM,1/1/2015 5:00:00 PM,WEST,5400,5400
1/1/2015 11:00:00 PM,1/1/2015 6:00:00 PM,APSOUTH,4212,4600
1/1/2015 11:00:00 PM,1/1/2015 6:00:00 PM,BCPEP,5900,5900
1/1/2015 11:00:00 PM,1/1/2015 6:00:00 PM,BED-BLA,1700,1700
1/1/2015 11:00:00 PM,1/1/2015 6:00:00 PM,CENTRAL,2475,2900
1/1/2015 11:00:00 PM,1/1/2015 6:00:00 PM,EAST,4661,5700
1/1/2015 11:00:00 PM,1/1/2015 6:00:00 PM,WEST,5226,5400
1/2/2015 12:00:00 AM,1/1/2015 7:00:00 PM,APSOUTH,4280,4600
1/2/2015 12:00:00 AM,1/1/2015 7:00:00 PM,BCPEP,5900,5900
1/2/2015 12:00:00 AM,1/1/2015 7:00:00 PM,BED-BLA,1700,1700
1/2/2015 12:00:00 AM,1/1/2015 7:00:00 PM,CENTRAL,2536,2900
1/2/2015 12:00:00 AM,1/1/2015 7:00:00 PM,EAST,4448,5700
1/2/2015 12:00:00 AM,1/1/2015 7:00:00 PM,WEST,5296,5400
1/2/2015 1:00:00 AM,1/1/2015 8:00:00 PM,APSOUTH,4495,4600
1/2/2015 1:00:00 AM,1/1/2015 8:00:00 PM,BCPEP,5900,5900
1/2/2015 1:00:00 AM,1/1/2015 8:00:00 PM,BED-BLA,1700,1700
1/2/2015 1:00:00 AM,1/1/2015 8:00:00 PM,CENTRAL,2413,2900
1/2/2015 1:00:00 AM,1/1/2015 8:00:00 PM,EAST,4354,5700
1/2/2015 1:00:00 AM,1/1/2015 8:00:00 PM,WEST,5215,5400
1/2/2015 2:00:00 AM,1/1/2015 9:00:00 PM,APSOUTH,4290,4600
1/2/2015 2:00:00 AM,1/1/2015 9:00:00 PM,BCPEP,5652,5900
1/2/2015 2:00:00 AM,1/1/2015 9:00:00 PM,BED-BLA,1700,1700
1/2/2015 2:00:00 AM,1/1/2015 9:00:00 PM,CENTRAL,2120,2900
1/2/2015 2:00:00 AM,1/1/2015 9:00:00 PM,EAST,4225,5700
1/2/2015 2:00:00 AM,1/1/2015 9:00:00 PM,WEST,4848,5400
1/2/2015 3:00:00 AM,1/1/2015 10:00:00 PM,APSOUTH,3835,4600
1/2/2015 3:00:00 AM,1/1/2015 10:00:00 PM,BCPEP,5170,5900
1/2/2015 3:00:00 AM,1/1/2015 10:00:00 PM,BED-BLA,1582,1700
1/2/2015 3:00:00 AM,1/1/2015 10:00:00 PM,CENTRAL,1339,2900
1/2/2015 3:00:00 AM,1/1/2015 10:00:00 PM,EAST,3709,5700
1/2/2015 3:00:00 AM,1/1/2015 10:00:00 PM,WEST,3928,5400
1/2/2015 4:00:00 AM,1/1/2015 11:00:00 PM,APSOUTH,3615,4900
1/2/2015 4:00:00 AM,1/1/2015 11:00:00 PM,BCPEP,5091,5600
1/2/2015 4:00:00 AM,1/1/2015 11:00:00 PM,BED-BLA,1512,1600
1/2/2015 4:00:00 AM,1/1/2015 11:00:00 PM,CENTRAL,1464,3000
1/2/2015 4:00:00 AM,1/1/2015 11:00:00 PM,EAST,4009,5300
1/2/2015 4:00:00 AM,1/1/2015 11:00:00 PM,WEST,3809,5200
1/2/2015 5:00:00 AM,1/2/2015 12:00:00 AM,APSOUTH,3751,5200
1/2/2015 5:00:00 AM,1/2/2015 12:00:00 AM,BCPEP,4486,5600
1/2/2015 5:00:00 AM,1/2/2015 12:00:00 AM,BED-BLA,1297,1700
1/2/2015 5:00:00 AM,1/2/2015 12:00:00 AM,CENTRAL,699,3600
1/2/2015 5:00:00 AM,1/2/2015 12:00:00 AM,EAST,3591,5500
1/2/2015 5:00:00 AM,1/2/2015 12:00:00 AM,WEST,2840,5400
1/2/2015 6:00:00 AM,1/2/2015 1:00:00 AM,APSOUTH,3646,5200
1/2/2015 6:00:00 AM,1/2/2015 1:00:00 AM,BCPEP,4464,5600
1/2/2015 6:00:00 AM,1/2/2015 1:00:00 AM,BED-BLA,1304,1700
1/2/2015 6:00:00 AM,1/2/2015 1:00:00 AM,CENTRAL,862,3600
1/2/2015 6:00:00 AM,1/2/2015 1:00:00 AM,EAST,3292,5500
1/2/2015 6:00:00 AM,1/2/2015 1:00:00 AM,WEST,2919,5400
1/2/2015 7:00:00 AM,1/2/2015 2:00:00 AM,APSOUTH,3569,5200
1/2/2015 7:00:00 AM,1/2/2015 2:00:00 AM,BCPEP,4279,5600
1/2/2015 7:00:00 AM,1/2/2015 2:00:00 AM,BED-BLA,1310,1700
1/2/2015 7:00:00 AM,1/2/2015 2:00:00 AM,CENTRAL,659,3600
1/2/2015 7:00:00 AM,1/2/2015 2:00:00 AM,EAST,3115,5500
1/2/2015 7:00:00 AM,1/2/2015 2:00:00 AM,WEST,2667,5400
1/2/2015 8:00:00 AM,1/2/2015 3:00:00 AM,APSOUTH,3572,5200
1/2/2015 8:00:00 AM,1/2/2015 3:00:00 AM,BCPEP,4026,5600
1/2/2015 8:00:00 AM,1/2/2015 3:00:00 AM,BED-BLA,1268,1700
1/2/2015 8:00:00 AM,1/2/2015 3:00:00 AM,CENTRAL,447,3600
1/2/2015 8:00:00 AM,1/2/2015 3:00:00 AM,EAST,3003,5500
1/2/2015 8:00:00 AM,1/2/2015 3:00:00 AM,WEST,2384,5400
1/2/2015 9:00:00 AM,1/2/2015 4:00:00 AM,APSOUTH,3727,5200
1/2/2015 9:00:00 AM,1/2/2015 4:00:00 AM,BCPEP,4082,5600
1/2/2015 9:00:00 AM,1/2/2015 4:00:00 AM,BED-BLA,1305,1700
1/2/2015 9:00:00 AM,1/2/2015 4:00:00 AM,CENTRAL,505,3600
1/2/2015 9:00:00 AM,1/2/2015 4:00:00 AM,EAST,3028,5500
1/2/2015 9:00:00 AM,1/2/2015 4:00:00 AM,WEST,2454,5400
1/2/2015 10:00:00 AM,1/2/2015 5:00:00 AM,APSOUTH,3572,5200
1/2/2015 10:00:00 AM,1/2/2015 5:00:00 AM,BCPEP,4616,5600
1/2/2015 10:00:00 AM,1/2/2015 5:00:00 AM,BED-BLA,1284,1700
1/2/2015 10:00:00 AM,1/2/2015 5:00:00 AM,CENTRAL,591,3600
1/2/2015 10:00:00 AM,1/2/2015 5:00:00 AM,EAST,3451,5500
1/2/2015 10:00:00 AM,1/2/2015 5:00:00 AM,WEST,2780,5400
1/2/2015 11:00:00 AM,1/2/2015 6:00:00 AM,APSOUTH,4329,5200
1/2/2015 11:00:00 AM,1/2/2015 6:00:00 AM,BCPEP,5183,5600
1/2/2015 11:00:00 AM,1/2/2015 6:00:00 AM,BED-BLA,1618,1700
1/2/2015 11:00:00 AM,1/2/2015 6:00:00 AM,CENTRAL,1493,3600
1/2/2015 11:00:00 AM,1/2/2015 6:00:00 AM,EAST,3974,5500
1/2/2015 11:00:00 AM,1/2/2015 6:00:00 AM,WEST,4006,5400
1/2/2015 12:00:00 PM,1/2/2015 7:00:00 AM,APSOUTH,4319,4600
1/2/2015 12:00:00 PM,1/2/2015 7:00:00 AM,BCPEP,5144,5800
1/2/2015 12:00:00 PM,1/2/2015 7:00:00 AM,BED-BLA,1650,1700
1/2/2015 12:00:00 PM,1/2/2015 7:00:00 AM,CENTRAL,1494,3600
1/2/2015 12:00:00 PM,1/2/2015 7:00:00 AM,EAST,4248,5900
1/2/2015 12:00:00 PM,1/2/2015 7:00:00 AM,WEST,4112,5500
1/2/2015 1:00:00 PM,1/2/2015 8:00:00 AM,APSOUTH,3775,4600
1/2/2015 1:00:00 PM,1/2/2015 8:00:00 AM,BCPEP,4804,5800
1/2/2015 1:00:00 PM,1/2/2015 8:00:00 AM,BED-BLA,1525,1700
1/2/2015 1:00:00 PM,1/2/2015 8:00:00 AM,CENTRAL,1026,3600
1/2/2015 1:00:00 PM,1/2/2015 8:00:00 AM,EAST,3748,5900
1/2/2015 1:00:00 PM,1/2/2015 8:00:00 AM,WEST,3516,5500
1/2/2015 2:00:00 PM,1/2/2015 9:00:00 AM,APSOUTH,3876,4600
1/2/2015 2:00:00 PM,1/2/2015 9:00:00 AM,BCPEP,4901,5800
1/2/2015 2:00:00 PM,1/2/2015 9:00:00 AM,BED-BLA,1522,1700
1/2/2015 2:00:00 PM,1/2/2015 9:00:00 AM,CENTRAL,1237,3600
1/2/2015 2:00:00 PM,1/2/2015 9:00:00 AM,EAST,3808,5900
1/2/2015 2:00:00 PM,1/2/2015 9:00:00 AM,WEST,3742,5500
1/2/2015 3:00:00 PM,1/2/2015 10:00:00 AM,APSOUTH,3907,4600
1/2/2015 3:00:00 PM,1/2/2015 10:00:00 AM,BCPEP,5293,5800
1/2/2015 3:00:00 PM,1/2/2015 10:00:00 AM,BED-BLA,1570,1700
1/2/2015 3:00:00 PM,1/2/2015 10:00:00 AM,CENTRAL,1453,3600
1/2/2015 3:00:00 PM,1/2/2015 10:00:00 AM,EAST,3706,5900
1/2/2015 3:00:00 PM,1/2/2015 10:00:00 AM,WEST,4080,5500
1/2/2015 4:00:00 PM,1/2/2015 11:00:00 AM,APSOUTH,4045,4600
1/2/2015 4:00:00 PM,1/2/2015 11:00:00 AM,BCPEP,4976,5800
1/2/2015 4:00:00 PM,1/2/2015 11:00:00 AM,BED-BLA,1527,1700
1/2/2015 4:00:00 PM,1/2/2015 11:00:00 AM,CENTRAL,1213,3600
1/2/2015 4:00:00 PM,1/2/2015 11:00:00 AM,EAST,3550,5900
1/2/2015 4:00:00 PM,1/2/2015 11:00:00 AM,WEST,3761,5500
1/2/2015 5:00:00 PM,1/2/2015 12:00:00 PM,APSOUTH,3695,4600
1/2/2015 5:00:00 PM,1/2/2015 12:00:00 PM,BCPEP,4929,5800
1/2/2015 5:00:00 PM,1/2/2015 12:00:00 PM,BED-BLA,1472,1700
1/2/2015 5:00:00 PM,1/2/2015 12:00:00 PM,CENTRAL,973,3600
1/2/2015 5:00:00 PM,1/2/2015 12:00:00 PM,EAST,3413,5900
1/2/2015 5:00:00 PM,1/2/2015 12:00:00 PM,WEST,3511,5500
1/2/2015 6:00:00 PM,1/2/2015 1:00:00 PM,APSOUTH,3507,4600
1/2/2015 6:00:00 PM,1/2/2015 1:00:00 PM,BCPEP,4688,5800
1/2/2015 6:00:00 PM,1/2/2015 1:00:00 PM,BED-BLA,1411,1700
1/2/2015 6:00:00 PM,1/2/2015 1:00:00 PM,CENTRAL,842,3600
1/2/2015 6:00:00 PM,1/2/2015 1:00:00 PM,EAST,3327,5900
1/2/2015 6:00:00 PM,1/2/2015 1:00:00 PM,WEST,3319,5500
1/2/2015 7:00:00 PM,1/2/2015 2:00:00 PM,APSOUTH,3304,4600
1/2/2015 7:00:00 PM,1/2/2015 2:00:00 PM,BCPEP,4588,5800
1/2/2015 7:00:00 PM,1/2/2015 2:00:00 PM,BED-BLA,1362,1700
1/2/2015 7:00:00 PM,1/2/2015 2:00:00 PM,CENTRAL,776,3600
1/2/2015 7:00:00 PM,1/2/2015 2:00:00 PM,EAST,3215,5900
1/2/2015 7:00:00 PM,1/2/2015 2:00:00 PM,WEST,3162,5500
1/2/2015 8:00:00 PM,1/2/2015 3:00:00 PM,APSOUTH,3246,4600
1/2/2015 8:00:00 PM,1/2/2015 3:00:00 PM,BCPEP,4382,5800
1/2/2015 8:00:00 PM,1/2/2015 3:00:00 PM,BED-BLA,1334,1700
1/2/2015 8:00:00 PM,1/2/2015 3:00:00 PM,CENTRAL,629,3600
1/2/2015 8:00:00 PM,1/2/2015 3:00:00 PM,EAST,3131,5900
1/2/2015 8:00:00 PM,1/2/2015 3:00:00 PM,WEST,2938,5500
1/2/2015 9:00:00 PM,1/2/2015 4:00:00 PM,APSOUTH,3595,4600
1/2/2015 9:00:00 PM,1/2/2015 4:00:00 PM,BCPEP,4768,5800
1/2/2015 9:00:00 PM,1/2/2015 4:00:00 PM,BED-BLA,1441,1700
1/2/2015 9:00:00 PM,1/2/2015 4:00:00 PM,CENTRAL,1255,3600
1/2/2015 9:00:00 PM,1/2/2015 4:00:00 PM,EAST,3652,5900
1/2/2015 9:00:00 PM,1/2/2015 4:00:00 PM,WEST,3633,5500
1/2/2015 10:00:00 PM,1/2/2015 5:00:00 PM,APSOUTH,4116,4600
1/2/2015 10:00:00 PM,1/2/2015 5:00:00 PM,BCPEP,5505,5800
1/2/2015 10:00:00 PM,1/2/2015 5:00:00 PM,BED-BLA,1594,1700
1/2/2015 10:00:00 PM,1/2/2015 5:00:00 PM,CENTRAL,1617,3600
1/2/2015 10:00:00 PM,1/2/2015 5:00:00 PM,EAST,4225,5900
1/2/2015 10:00:00 PM,1/2/2015 5:00:00 PM,WEST,4381,5500
1/2/2015 11:00:00 PM,1/2/2015 6:00:00 PM,APSOUTH,4224,4600
1/2/2015 11:00:00 PM,1/2/2015 6:00:00 PM,BCPEP,5323,5800
1/2/2015 11:00:00 PM,1/2/2015 6:00:00 PM,BED-BLA,1633,1700
1/2/2015 11:00:00 PM,1/2/2015 6:00:00 PM,CENTRAL,1674,3600
1/2/2015 11:00:00 PM,1/2/2015 6:00:00 PM,EAST,4277,5900
1/2/2015 11:00:00 PM,1/2/2015 6:00:00 PM,WEST,4361,5500
1/3/2015 12:00:00 AM,1/2/2015 7:00:00 PM,APSOUTH,4075,4600
1/3/2015 12:00:00 AM,1/2/2015 7:00:00 PM,BCPEP,5080,5800
1/3/2015 12:00:00 AM,1/2/2015 7:00:00 PM,BED-BLA,1551,1700
1/3/2015 12:00:00 AM,1/2/2015 7:00:00 PM,CENTRAL,1542,3600
1/3/2015 12:00:00 AM,1/2/2015 7:00:00 PM,EAST,4158,5900
1/3/2015 12:00:00 AM,1/2/2015 7:00:00 PM,WEST,4135,5500
1/3/2015 1:00:00 AM,1/2/2015 8:00:00 PM,APSOUTH,4129,4600
1/3/2015 1:00:00 AM,1/2/2015 8:00:00 PM,BCPEP,5228,5800
1/3/2015 1:00:00 AM,1/2/2015 8:00:00 PM,BED-BLA,1591,1700
1/3/2015 1:00:00 AM,1/2/2015 8:00:00 PM,CENTRAL,1684,3600
1/3/2015 1:00:00 AM,1/2/2015 8:00:00 PM,EAST,3918,5900
1/3/2015 1:00:00 AM,1/2/2015 8:00:00 PM,WEST,4293,5500
1/3/2015 2:00:00 AM,1/2/2015 9:00:00 PM,APSOUTH,3668,4600
1/3/2015 2:00:00 AM,1/2/2015 9:00:00 PM,BCPEP,4894,5800
1/3/2015 2:00:00 AM,1/2/2015 9:00:00 PM,BED-BLA,1462,1700
1/3/2015 2:00:00 AM,1/2/2015 9:00:00 PM,CENTRAL,1392,3600
1/3/2015 2:00:00 AM,1/2/2015 9:00:00 PM,EAST,3735,5900
1/3/2015 2:00:00 AM,1/2/2015 9:00:00 PM,WEST,3860,5500
1/3/2015 3:00:00 AM,1/2/2015 10:00:00 PM,APSOUTH,3288,4600
1/3/2015 3:00:00 AM,1/2/2015 10:00:00 PM,BCPEP,4191,5800
1/3/2015 3:00:00 AM,1/2/2015 10:00:00 PM,BED-BLA,1313,1700
1/3/2015 3:00:00 AM,1/2/2015 10:00:00 PM,CENTRAL,773,3600
1/3/2015 3:00:00 AM,1/2/2015 10:00:00 PM,EAST,3267,5900
1/3/2015 3:00:00 AM,1/2/2015 10:00:00 PM,WEST,2960,5500
1/3/2015 4:00:00 AM,1/2/2015 11:00:00 PM,APSOUTH,3297,5200
1/3/2015 4:00:00 AM,1/2/2015 11:00:00 PM,BCPEP,4234,5600
1/3/2015 4:00:00 AM,1/2/2015 11:00:00 PM,BED-BLA,1273,1700
1/3/2015 4:00:00 AM,1/2/2015 11:00:00 PM,CENTRAL,430,3600
1/3/2015 4:00:00 AM,1/2/2015 11:00:00 PM,EAST,3035,5500
1/3/2015 4:00:00 AM,1/2/2015 11:00:00 PM,WEST,2597,5400
1/3/2015 5:00:00 AM,1/3/2015 12:00:00 AM,APSOUTH,3596,4200
1/3/2015 5:00:00 AM,1/3/2015 12:00:00 AM,BCPEP,4895,5400
1/3/2015 5:00:00 AM,1/3/2015 12:00:00 AM,BED-BLA,1400,1400
1/3/2015 5:00:00 AM,1/3/2015 12:00:00 AM,CENTRAL,1418,3000
1/3/2015 5:00:00 AM,1/3/2015 12:00:00 AM,EAST,3538,5100
1/3/2015 5:00:00 AM,1/3/2015 12:00:00 AM,WEST,3732,4700
1/3/2015 6:00:00 AM,1/3/2015 1:00:00 AM,APSOUTH,3524,4200
1/3/2015 6:00:00 AM,1/3/2015 1:00:00 AM,BCPEP,4790,5400
1/3/2015 6:00:00 AM,1/3/2015 1:00:00 AM,BED-BLA,1391,1400
1/3/2015 6:00:00 AM,1/3/2015 1:00:00 AM,CENTRAL,1069,3000
1/3/2015 6:00:00 AM,1/3/2015 1:00:00 AM,EAST,3268,5100
1/3/2015 6:00:00 AM,1/3/2015 1:00:00 AM,WEST,3374,4700
1/3/2015 7:00:00 AM,1/3/2015 2:00:00 AM,APSOUTH,3725,4200
1/3/2015 7:00:00 AM,1/3/2015 2:00:00 AM,BCPEP,4435,5400
1/3/2015 7:00:00 AM,1/3/2015 2:00:00 AM,BED-BLA,1400,1400
1/3/2015 7:00:00 AM,1/3/2015 2:00:00 AM,CENTRAL,820,3000
1/3/2015 7:00:00 AM,1/3/2015 2:00:00 AM,EAST,3053,5100
1/3/2015 7:00:00 AM,1/3/2015 2:00:00 AM,WEST,2977,4700
1/3/2015 8:00:00 AM,1/3/2015 3:00:00 AM,APSOUTH,3760,4200
1/3/2015 8:00:00 AM,1/3/2015 3:00:00 AM,BCPEP,4505,5400
1/3/2015 8:00:00 AM,1/3/2015 3:00:00 AM,BED-BLA,1365,1400
1/3/2015 8:00:00 AM,1/3/2015 3:00:00 AM,CENTRAL,691,3000
1/3/2015 8:00:00 AM,1/3/2015 3:00:00 AM,EAST,2938,5100
1/3/2015 8:00:00 AM,1/3/2015 3:00:00 AM,WEST,2898,4700
1/3/2015 9:00:00 AM,1/3/2015 4:00:00 AM,APSOUTH,3622,4200
1/3/2015 9:00:00 AM,1/3/2015 4:00:00 AM,BCPEP,4483,5400
1/3/2015 9:00:00 AM,1/3/2015 4:00:00 AM,BED-BLA,1379,1400
1/3/2015 9:00:00 AM,1/3/2015 4:00:00 AM,CENTRAL,756,3000
1/3/2015 9:00:00 AM,1/3/2015 4:00:00 AM,EAST,3016,5100
