forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
11/22/2016 12:00:00 AM,11/23/2016 12:00:00 AM,PJM RTO,28324,16411,7906,4007
11/22/2016 12:00:00 AM,11/23/2016 12:00:00 AM,Western,14694,8332,4440,1922
11/22/2016 12:00:00 AM,11/24/2016 12:00:00 AM,Mid Atlantic - Dominion,13223,7976,3275,1972
11/22/2016 12:00:00 AM,11/24/2016 12:00:00 AM,PJM RTO,26843,16308,7838,2697
11/22/2016 12:00:00 AM,11/24/2016 12:00:00 AM,Western,13620,8332,4563,725
11/22/2016 12:00:00 AM,11/25/2016 12:00:00 AM,Mid Atlantic - Dominion,10414,6686,2682,1046
11/22/2016 12:00:00 AM,11/25/2016 12:00:00 AM,PJM RTO,23818,14315,8021,1482
11/22/2016 12:00:00 AM,11/25/2016 12:00:00 AM,Western,13404,7629,5339,436
11/22/2016 12:00:00 AM,11/26/2016 12:00:00 AM,Mid Atlantic - Dominion,11168,6672,3464,1032
11/22/2016 12:00:00 AM,11/26/2016 12:00:00 AM,PJM RTO,25079,15631,8024,1424
11/22/2016 12:00:00 AM,11/26/2016 12:00:00 AM,Western,13911,8959,4560,392
11/22/2016 12:00:00 AM,11/27/2016 12:00:00 AM,Mid Atlantic - Dominion,11070,6617,3421,1032
11/22/2016 12:00:00 AM,11/27/2016 12:00:00 AM,PJM RTO,24430,14925,8081,1424
11/22/2016 12:00:00 AM,11/27/2016 12:00:00 AM,Western,13360,8308,4660,392
11/22/2016 12:00:00 AM,11/28/2016 12:00:00 AM,Mid Atlantic - Dominion,10794,5908,3836,1050
11/22/2016 12:00:00 AM,11/28/2016 12:00:00 AM,PJM RTO,23384,14216,7754,1414
11/22/2016 12:00:00 AM,11/28/2016 12:00:00 AM,Western,12590,8308,3918,364
11/21/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Mid Atlantic - Dominion,14500,8634,3447,2419
11/21/2016 12:00:00 AM,11/21/2016 12:00:00 AM,PJM RTO,30889,18387,9215,3287
11/21/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Western,16389,9753,5768,868
11/21/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Mid Atlantic - Dominion,13785,8197,3587,2001
11/21/2016 12:00:00 AM,11/22/2016 12:00:00 AM,PJM RTO,29088,17329,9305,2454
11/21/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Western,15303,9132,5718,453
11/21/2016 12:00:00 AM,11/23/2016 12:00:00 AM,Mid Atlantic - Dominion,13079,8344,3455,1280
11/21/2016 12:00:00 AM,11/23/2016 12:00:00 AM,PJM RTO,25865,17186,6946,1733
11/21/2016 12:00:00 AM,11/23/2016 12:00:00 AM,Western,12786,8842,3491,453
11/21/2016 12:00:00 AM,11/24/2016 12:00:00 AM,Mid Atlantic - Dominion,12218,8126,2812,1280
11/21/2016 12:00:00 AM,11/24/2016 12:00:00 AM,PJM RTO,23120,16265,5122,1733
11/21/2016 12:00:00 AM,11/24/2016 12:00:00 AM,Western,10902,8139,2310,453
11/21/2016 12:00:00 AM,11/25/2016 12:00:00 AM,Mid Atlantic - Dominion,9691,6657,2064,970
11/21/2016 12:00:00 AM,11/25/2016 12:00:00 AM,PJM RTO,20974,14796,4755,1423
11/21/2016 12:00:00 AM,11/25/2016 12:00:00 AM,Western,11283,8139,2691,453
11/21/2016 12:00:00 AM,11/26/2016 12:00:00 AM,Mid Atlantic - Dominion,10172,6481,2721,970
11/21/2016 12:00:00 AM,11/26/2016 12:00:00 AM,PJM RTO,23062,15950,5689,1423
11/21/2016 12:00:00 AM,11/26/2016 12:00:00 AM,Western,12890,9469,2968,453
11/21/2016 12:00:00 AM,11/27/2016 12:00:00 AM,Mid Atlantic - Dominion,10175,6426,2779,970
11/21/2016 12:00:00 AM,11/27/2016 12:00:00 AM,PJM RTO,22426,15244,5759,1423
11/21/2016 12:00:00 AM,11/27/2016 12:00:00 AM,Western,12251,8818,2980,453
11/20/2016 12:00:00 AM,11/20/2016 12:00:00 AM,Mid Atlantic - Dominion,15281,8819,4855,1607
11/20/2016 12:00:00 AM,11/20/2016 12:00:00 AM,PJM RTO,34861,19802,12432,2627
11/20/2016 12:00:00 AM,11/20/2016 12:00:00 AM,Western,19580,10983,7577,1020
11/20/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Mid Atlantic - Dominion,13876,8878,3659,1339
11/20/2016 12:00:00 AM,11/21/2016 12:00:00 AM,PJM RTO,30720,19251,9534,1935
11/20/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Western,16844,10373,5875,596
11/20/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Mid Atlantic - Dominion,13520,8441,3771,1308
11/20/2016 12:00:00 AM,11/22/2016 12:00:00 AM,PJM RTO,28767,17573,9487,1707
11/20/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Western,15247,9132,5716,399
11/20/2016 12:00:00 AM,11/23/2016 12:00:00 AM,Mid Atlantic - Dominion,13533,8588,3639,1306
11/20/2016 12:00:00 AM,11/23/2016 12:00:00 AM,PJM RTO,26263,17430,7128,1705
11/20/2016 12:00:00 AM,11/23/2016 12:00:00 AM,Western,12730,8842,3489,399
11/20/2016 12:00:00 AM,11/24/2016 12:00:00 AM,Mid Atlantic - Dominion,12538,8370,2862,1306
11/20/2016 12:00:00 AM,11/24/2016 12:00:00 AM,PJM RTO,23384,16509,5170,1705
11/20/2016 12:00:00 AM,11/24/2016 12:00:00 AM,Western,10846,8139,2308,399
11/20/2016 12:00:00 AM,11/25/2016 12:00:00 AM,Mid Atlantic - Dominion,10011,6901,2114,996
11/20/2016 12:00:00 AM,11/25/2016 12:00:00 AM,PJM RTO,21238,15040,4803,1395
11/20/2016 12:00:00 AM,11/25/2016 12:00:00 AM,Western,11227,8139,2689,399
11/20/2016 12:00:00 AM,11/26/2016 12:00:00 AM,Mid Atlantic - Dominion,10506,6725,2785,996
11/20/2016 12:00:00 AM,11/26/2016 12:00:00 AM,PJM RTO,23340,16194,5751,1395
11/20/2016 12:00:00 AM,11/26/2016 12:00:00 AM,Western,12834,9469,2966,399
11/19/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Mid Atlantic - Dominion,17040,9274,6413,1353
11/19/2016 12:00:00 AM,11/19/2016 12:00:00 AM,PJM RTO,37648,20842,13605,3201
11/19/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Western,20608,11568,7192,1848
11/19/2016 12:00:00 AM,11/20/2016 12:00:00 AM,Mid Atlantic - Dominion,15937,9123,5501,1313
11/19/2016 12:00:00 AM,11/20/2016 12:00:00 AM,PJM RTO,36730,20691,13080,2959
11/19/2016 12:00:00 AM,11/20/2016 12:00:00 AM,Western,20793,11568,7579,1646
11/19/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Mid Atlantic - Dominion,14322,8878,4131,1313
11/19/2016 12:00:00 AM,11/21/2016 12:00:00 AM,PJM RTO,32074,19836,10006,2232
11/19/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Western,17752,10958,5875,919
11/19/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Mid Atlantic - Dominion,13315,8441,3637,1237
11/19/2016 12:00:00 AM,11/22/2016 12:00:00 AM,PJM RTO,28517,17573,9353,1591
11/19/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Western,15202,9132,5716,354
11/19/2016 12:00:00 AM,11/23/2016 12:00:00 AM,Mid Atlantic - Dominion,13328,8588,3505,1235
11/19/2016 12:00:00 AM,11/23/2016 12:00:00 AM,PJM RTO,26013,17430,6994,1589
11/19/2016 12:00:00 AM,11/23/2016 12:00:00 AM,Western,12685,8842,3489,354
11/19/2016 12:00:00 AM,11/24/2016 12:00:00 AM,Mid Atlantic - Dominion,12467,8370,2862,1235
11/19/2016 12:00:00 AM,11/24/2016 12:00:00 AM,PJM RTO,23268,16509,5170,1589
11/19/2016 12:00:00 AM,11/24/2016 12:00:00 AM,Western,10801,8139,2308,354
11/19/2016 12:00:00 AM,11/25/2016 12:00:00 AM,Mid Atlantic - Dominion,9940,6901,2114,925
11/19/2016 12:00:00 AM,11/25/2016 12:00:00 AM,PJM RTO,21122,15040,4803,1279
11/19/2016 12:00:00 AM,11/25/2016 12:00:00 AM,Western,11182,8139,2689,354
11/18/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Mid Atlantic - Dominion,17815,10871,5730,1214
11/18/2016 12:00:00 AM,11/18/2016 12:00:00 AM,PJM RTO,42091,23754,14148,4189
11/18/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Western,24276,12883,8418,2975
11/18/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Mid Atlantic - Dominion,17203,9879,6315,1009
11/18/2016 12:00:00 AM,11/19/2016 12:00:00 AM,PJM RTO,40596,22203,15153,3240
11/18/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Western,23393,12324,8838,2231
11/18/2016 12:00:00 AM,11/20/2016 12:00:00 AM,Mid Atlantic - Dominion,15608,9058,5562,988
11/18/2016 12:00:00 AM,11/20/2016 12:00:00 AM,PJM RTO,38371,21382,14286,2703
11/18/2016 12:00:00 AM,11/20/2016 12:00:00 AM,Western,22763,12324,8724,1715
11/18/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Mid Atlantic - Dominion,14040,8700,4352,988
11/18/2016 12:00:00 AM,11/21/2016 12:00:00 AM,PJM RTO,32517,20213,10277,2027
11/18/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Western,18477,11513,5925,1039
11/18/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Mid Atlantic - Dominion,13006,8263,3814,929
11/18/2016 12:00:00 AM,11/22/2016 12:00:00 AM,PJM RTO,27859,17950,8565,1344
11/18/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Western,14853,9687,4751,415
11/18/2016 12:00:00 AM,11/23/2016 12:00:00 AM,Mid Atlantic - Dominion,12998,8394,3677,927
11/18/2016 12:00:00 AM,11/23/2016 12:00:00 AM,PJM RTO,25655,17311,7002,1342
11/18/2016 12:00:00 AM,11/23/2016 12:00:00 AM,Western,12657,8917,3325,415
11/18/2016 12:00:00 AM,11/24/2016 12:00:00 AM,Mid Atlantic - Dominion,11761,7797,3037,927
11/18/2016 12:00:00 AM,11/24/2016 12:00:00 AM,PJM RTO,22459,15936,5181,1342
11/18/2016 12:00:00 AM,11/24/2016 12:00:00 AM,Western,10698,8139,2144,415
11/17/2016 12:00:00 AM,11/17/2016 12:00:00 AM,Mid Atlantic - Dominion,17891,11751,4887,1253
11/17/2016 12:00:00 AM,11/17/2016 12:00:00 AM,PJM RTO,43780,25844,14479,3457
11/17/2016 12:00:00 AM,11/17/2016 12:00:00 AM,Western,25889,14093,9592,2204
11/17/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Mid Atlantic - Dominion,16829,11092,4688,1049
11/17/2016 12:00:00 AM,11/18/2016 12:00:00 AM,PJM RTO,42041,25185,13686,3170
11/17/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Western,25212,14093,8998,2121
11/17/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Mid Atlantic - Dominion,16226,9899,5346,981
11/17/2016 12:00:00 AM,11/19/2016 12:00:00 AM,PJM RTO,39934,23127,14894,1913
11/17/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Western,23708,13228,9548,932
11/17/2016 12:00:00 AM,11/20/2016 12:00:00 AM,Mid Atlantic - Dominion,14550,8760,4827,963
11/17/2016 12:00:00 AM,11/20/2016 12:00:00 AM,PJM RTO,36978,21883,13250,1845
11/17/2016 12:00:00 AM,11/20/2016 12:00:00 AM,Western,22428,13123,8423,882
11/17/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Mid Atlantic - Dominion,13593,8402,4228,963
11/17/2016 12:00:00 AM,11/21/2016 12:00:00 AM,PJM RTO,30593,19945,9170,1478
11/17/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Western,17000,11543,4942,515
11/17/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Mid Atlantic - Dominion,12619,7965,3738,916
11/17/2016 12:00:00 AM,11/22/2016 12:00:00 AM,PJM RTO,26636,17682,7523,1431
11/17/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Western,14017,9717,3785,515
11/17/2016 12:00:00 AM,11/23/2016 12:00:00 AM,Mid Atlantic - Dominion,12625,8096,3613,916
11/17/2016 12:00:00 AM,11/23/2016 12:00:00 AM,PJM RTO,24500,17043,6026,1431
11/17/2016 12:00:00 AM,11/23/2016 12:00:00 AM,Western,11875,8947,2413,515
11/16/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Mid Atlantic - Dominion,19131,12413,5349,1369
11/16/2016 12:00:00 AM,11/16/2016 12:00:00 AM,PJM RTO,46817,26812,13974,6031
11/16/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Western,27686,14399,8625,4662
11/16/2016 12:00:00 AM,11/17/2016 12:00:00 AM,Mid Atlantic - Dominion,17620,12148,4442,1030
11/16/2016 12:00:00 AM,11/17/2016 12:00:00 AM,PJM RTO,42827,26547,13209,3071
11/16/2016 12:00:00 AM,11/17/2016 12:00:00 AM,Western,25207,14399,8767,2041
11/16/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Mid Atlantic - Dominion,15882,11381,3544,957
11/16/2016 12:00:00 AM,11/18/2016 12:00:00 AM,PJM RTO,39782,25780,11593,2409
11/16/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Western,23900,14399,8049,1452
11/16/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Mid Atlantic - Dominion,13843,8656,4298,889
11/16/2016 12:00:00 AM,11/19/2016 12:00:00 AM,PJM RTO,37030,22036,13612,1382
11/16/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Western,23187,13380,9314,493
11/16/2016 12:00:00 AM,11/20/2016 12:00:00 AM,Mid Atlantic - Dominion,12901,8187,3843,871
11/16/2016 12:00:00 AM,11/20/2016 12:00:00 AM,PJM RTO,34646,20811,12471,1364
11/16/2016 12:00:00 AM,11/20/2016 12:00:00 AM,Western,21745,12624,8628,493
11/16/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Mid Atlantic - Dominion,11479,7492,3116,871
11/16/2016 12:00:00 AM,11/21/2016 12:00:00 AM,PJM RTO,25428,17901,6163,1364
11/16/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Western,13949,10409,3047,493
11/16/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Mid Atlantic - Dominion,10908,7392,2690,826
11/16/2016 12:00:00 AM,11/22/2016 12:00:00 AM,PJM RTO,22294,15823,5152,1319
11/16/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Western,11386,8431,2462,493
11/15/2016 12:00:00 AM,11/15/2016 12:00:00 AM,Mid Atlantic - Dominion,21493,13166,4477,3850
11/15/2016 12:00:00 AM,11/15/2016 12:00:00 AM,PJM RTO,50268,27715,12692,9861
11/15/2016 12:00:00 AM,11/15/2016 12:00:00 AM,Western,28775,14549,8215,6011
11/15/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Mid Atlantic - Dominion,19164,13007,4485,1672
11/15/2016 12:00:00 AM,11/16/2016 12:00:00 AM,PJM RTO,43824,27556,12615,3653
11/15/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Western,24660,14549,8130,1981
11/15/2016 12:00:00 AM,11/17/2016 12:00:00 AM,Mid Atlantic - Dominion,17912,12501,3918,1493
11/15/2016 12:00:00 AM,11/17/2016 12:00:00 AM,PJM RTO,41472,26900,12193,2379
11/15/2016 12:00:00 AM,11/17/2016 12:00:00 AM,Western,23560,14399,8275,886
11/15/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Mid Atlantic - Dominion,17064,11734,3837,1493
11/15/2016 12:00:00 AM,11/18/2016 12:00:00 AM,PJM RTO,38771,26133,10259,2379
11/15/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Western,21707,14399,6422,886
11/15/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Mid Atlantic - Dominion,14489,9131,4228,1130
11/15/2016 12:00:00 AM,11/19/2016 12:00:00 AM,PJM RTO,36998,22511,12865,1622
11/15/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Western,22509,13380,8637,492
11/15/2016 12:00:00 AM,11/20/2016 12:00:00 AM,Mid Atlantic - Dominion,12682,8302,3268,1112
11/15/2016 12:00:00 AM,11/20/2016 12:00:00 AM,PJM RTO,34149,20926,11619,1604
11/15/2016 12:00:00 AM,11/20/2016 12:00:00 AM,Western,21467,12624,8351,492
11/15/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Mid Atlantic - Dominion,11601,7492,2997,1112
11/15/2016 12:00:00 AM,11/21/2016 12:00:00 AM,PJM RTO,25521,17901,6016,1604
11/15/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Western,13920,10409,3019,492
11/14/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Mid Atlantic - Dominion,21771,14660,3964,3147
11/14/2016 12:00:00 AM,11/14/2016 12:00:00 AM,PJM RTO,49782,29479,11172,9131
11/14/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Western,28011,14819,7208,5984
11/14/2016 12:00:00 AM,11/15/2016 12:00:00 AM,Mid Atlantic - Dominion,19664,14151,4393,1120
11/14/2016 12:00:00 AM,11/15/2016 12:00:00 AM,PJM RTO,45063,28970,12060,4033
11/14/2016 12:00:00 AM,11/15/2016 12:00:00 AM,Western,25399,14819,7667,2913
11/14/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Mid Atlantic - Dominion,19342,14054,4180,1108
11/14/2016 12:00:00 AM,11/16/2016 12:00:00 AM,PJM RTO,43549,28873,12440,2236
11/14/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Western,24207,14819,8260,1128
11/14/2016 12:00:00 AM,11/17/2016 12:00:00 AM,Mid Atlantic - Dominion,18398,13510,3780,1108
11/14/2016 12:00:00 AM,11/17/2016 12:00:00 AM,PJM RTO,41324,28029,11286,2009
11/14/2016 12:00:00 AM,11/17/2016 12:00:00 AM,Western,22926,14519,7506,901
11/14/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Mid Atlantic - Dominion,17488,12681,3699,1108
11/14/2016 12:00:00 AM,11/18/2016 12:00:00 AM,PJM RTO,39768,27200,10559,2009
11/14/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Western,22280,14519,6860,901
11/14/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Mid Atlantic - Dominion,13800,9131,3924,745
11/14/2016 12:00:00 AM,11/19/2016 12:00:00 AM,PJM RTO,34995,22937,10966,1092
11/14/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Western,21195,13806,7042,347
11/14/2016 12:00:00 AM,11/20/2016 12:00:00 AM,Mid Atlantic - Dominion,12210,8302,3181,727
11/14/2016 12:00:00 AM,11/20/2016 12:00:00 AM,PJM RTO,30787,21046,8667,1074
11/14/2016 12:00:00 AM,11/20/2016 12:00:00 AM,Western,18577,12744,5486,347
11/13/2016 12:00:00 AM,11/13/2016 12:00:00 AM,Mid Atlantic - Dominion,23014,17103,3506,2405
11/13/2016 12:00:00 AM,11/13/2016 12:00:00 AM,PJM RTO,48408,32212,9504,6692
11/13/2016 12:00:00 AM,11/13/2016 12:00:00 AM,Western,25394,15109,5998,4287
11/13/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Mid Atlantic - Dominion,19761,14353,3638,1770
11/13/2016 12:00:00 AM,11/14/2016 12:00:00 AM,PJM RTO,45836,29302,11040,5494
11/13/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Western,26075,14949,7402,3724
11/13/2016 12:00:00 AM,11/15/2016 12:00:00 AM,Mid Atlantic - Dominion,18948,13844,4347,757
11/13/2016 12:00:00 AM,11/15/2016 12:00:00 AM,PJM RTO,43796,28693,12441,2662
11/13/2016 12:00:00 AM,11/15/2016 12:00:00 AM,Western,24848,14849,8094,1905
11/13/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Mid Atlantic - Dominion,17952,13027,4180,745
11/13/2016 12:00:00 AM,11/16/2016 12:00:00 AM,PJM RTO,42130,27876,12837,1417
11/13/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Western,24178,14849,8657,672
11/13/2016 12:00:00 AM,11/17/2016 12:00:00 AM,Mid Atlantic - Dominion,17008,12483,3780,745
11/13/2016 12:00:00 AM,11/17/2016 12:00:00 AM,PJM RTO,39960,27032,11511,1417
11/13/2016 12:00:00 AM,11/17/2016 12:00:00 AM,Western,22952,14549,7731,672
11/13/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Mid Atlantic - Dominion,16098,11654,3699,745
11/13/2016 12:00:00 AM,11/18/2016 12:00:00 AM,PJM RTO,38404,26203,10784,1417
11/13/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Western,22306,14549,7085,672
11/13/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Mid Atlantic - Dominion,12961,8411,3808,742
11/13/2016 12:00:00 AM,11/19/2016 12:00:00 AM,PJM RTO,34182,22247,10850,1085
11/13/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Western,21221,13836,7042,343
11/12/2016 12:00:00 AM,11/12/2016 12:00:00 AM,Mid Atlantic - Dominion,25054,18503,4971,1580
11/12/2016 12:00:00 AM,11/12/2016 12:00:00 AM,PJM RTO,49285,33965,10621,4699
11/12/2016 12:00:00 AM,11/12/2016 12:00:00 AM,Western,24231,15462,5650,3119
11/12/2016 12:00:00 AM,11/13/2016 12:00:00 AM,Mid Atlantic - Dominion,22668,17529,4355,784
11/12/2016 12:00:00 AM,11/13/2016 12:00:00 AM,PJM RTO,46233,32991,10309,2933
11/12/2016 12:00:00 AM,11/13/2016 12:00:00 AM,Western,23565,15462,5954,2149
11/12/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Mid Atlantic - Dominion,20705,15478,4443,784
11/12/2016 12:00:00 AM,11/14/2016 12:00:00 AM,PJM RTO,44653,30780,11841,2032
11/12/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Western,23948,15302,7398,1248
11/12/2016 12:00:00 AM,11/15/2016 12:00:00 AM,Mid Atlantic - Dominion,19941,13849,5315,777
11/12/2016 12:00:00 AM,11/15/2016 12:00:00 AM,PJM RTO,43785,29051,13574,1160
11/12/2016 12:00:00 AM,11/15/2016 12:00:00 AM,Western,23844,15202,8259,383
11/12/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Mid Atlantic - Dominion,18446,13032,4649,765
11/12/2016 12:00:00 AM,11/16/2016 12:00:00 AM,PJM RTO,42292,27881,13299,1112
11/12/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Western,23846,14849,8650,347
11/12/2016 12:00:00 AM,11/17/2016 12:00:00 AM,Mid Atlantic - Dominion,17033,12488,3780,765
11/12/2016 12:00:00 AM,11/17/2016 12:00:00 AM,PJM RTO,39825,27037,11676,1112
11/12/2016 12:00:00 AM,11/17/2016 12:00:00 AM,Western,22792,14549,7896,347
11/12/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Mid Atlantic - Dominion,16123,11659,3699,765
11/12/2016 12:00:00 AM,11/18/2016 12:00:00 AM,PJM RTO,38269,26208,10949,1112
11/12/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Western,22146,14549,7250,347
11/11/2016 12:00:00 AM,11/11/2016 12:00:00 AM,Mid Atlantic - Dominion,26140,18016,6611,1513
11/11/2016 12:00:00 AM,11/11/2016 12:00:00 AM,PJM RTO,49746,33487,12990,3269
11/11/2016 12:00:00 AM,11/11/2016 12:00:00 AM,Western,23606,15471,6379,1756
11/11/2016 12:00:00 AM,11/12/2016 12:00:00 AM,Mid Atlantic - Dominion,24231,18549,4418,1264
11/11/2016 12:00:00 AM,11/12/2016 12:00:00 AM,PJM RTO,48309,34311,11152,2846
11/11/2016 12:00:00 AM,11/12/2016 12:00:00 AM,Western,24078,15762,6734,1582
11/11/2016 12:00:00 AM,11/13/2016 12:00:00 AM,Mid Atlantic - Dominion,22192,17575,3908,709
11/11/2016 12:00:00 AM,11/13/2016 12:00:00 AM,PJM RTO,44812,33337,9996,1479
11/11/2016 12:00:00 AM,11/13/2016 12:00:00 AM,Western,22620,15762,6088,770
11/11/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Mid Atlantic - Dominion,20533,16475,3349,709
11/11/2016 12:00:00 AM,11/14/2016 12:00:00 AM,PJM RTO,44374,32077,10999,1298
11/11/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Western,23841,15602,7650,589
11/11/2016 12:00:00 AM,11/15/2016 12:00:00 AM,Mid Atlantic - Dominion,18478,13795,3976,707
11/11/2016 12:00:00 AM,11/15/2016 12:00:00 AM,PJM RTO,41998,28847,12005,1146
11/11/2016 12:00:00 AM,11/15/2016 12:00:00 AM,Western,23520,15052,8029,439
11/11/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Mid Atlantic - Dominion,17909,12747,4360,802
11/11/2016 12:00:00 AM,11/16/2016 12:00:00 AM,PJM RTO,41623,27446,12972,1205
11/11/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Western,23714,14699,8612,403
11/11/2016 12:00:00 AM,11/17/2016 12:00:00 AM,Mid Atlantic - Dominion,16292,12354,3231,707
11/11/2016 12:00:00 AM,11/17/2016 12:00:00 AM,PJM RTO,38834,26903,10821,1110
11/11/2016 12:00:00 AM,11/17/2016 12:00:00 AM,Western,22542,14549,7590,403
11/10/2016 12:00:00 AM,11/10/2016 12:00:00 AM,Mid Atlantic - Dominion,26440,18532,5874,2034
11/10/2016 12:00:00 AM,11/10/2016 12:00:00 AM,PJM RTO,52060,34333,12788,4939
11/10/2016 12:00:00 AM,11/10/2016 12:00:00 AM,Western,25620,15801,6914,2905
11/10/2016 12:00:00 AM,11/11/2016 12:00:00 AM,Mid Atlantic - Dominion,25861,18095,6501,1265
11/10/2016 12:00:00 AM,11/11/2016 12:00:00 AM,PJM RTO,48327,33551,12780,1996
11/10/2016 12:00:00 AM,11/11/2016 12:00:00 AM,Western,22466,15456,6279,731
11/10/2016 12:00:00 AM,11/12/2016 12:00:00 AM,Mid Atlantic - Dominion,24028,18611,4152,1265
11/10/2016 12:00:00 AM,11/12/2016 12:00:00 AM,PJM RTO,46481,34028,10544,1909
11/10/2016 12:00:00 AM,11/12/2016 12:00:00 AM,Western,22453,15417,6392,644
11/10/2016 12:00:00 AM,11/13/2016 12:00:00 AM,Mid Atlantic - Dominion,22105,17654,3505,946
11/10/2016 12:00:00 AM,11/13/2016 12:00:00 AM,PJM RTO,44319,33071,9700,1548
11/10/2016 12:00:00 AM,11/13/2016 12:00:00 AM,Western,22214,15417,6195,602
11/10/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Mid Atlantic - Dominion,20202,16020,3236,946
11/10/2016 12:00:00 AM,11/14/2016 12:00:00 AM,PJM RTO,42745,31277,10071,1397
11/10/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Western,22543,15257,6835,451
11/10/2016 12:00:00 AM,11/15/2016 12:00:00 AM,Mid Atlantic - Dominion,17628,13128,3554,946
11/10/2016 12:00:00 AM,11/15/2016 12:00:00 AM,PJM RTO,39945,27835,10713,1397
11/10/2016 12:00:00 AM,11/15/2016 12:00:00 AM,Western,22317,14707,7159,451
11/10/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Mid Atlantic - Dominion,16304,12110,3903,291
11/10/2016 12:00:00 AM,11/16/2016 12:00:00 AM,PJM RTO,38650,26464,11480,706
11/10/2016 12:00:00 AM,11/16/2016 12:00:00 AM,Western,22346,14354,7577,415
11/9/2016 12:00:00 AM,11/9/2016 12:00:00 AM,Mid Atlantic - Dominion,25583,19067,5068,1448
