datetime_beginning_utc,datetime_beginning_ept,interface_limit_name,flow_mw,limit_mw
1/1/2019 3:00:00 PM,1/1/2019 10:00:00 AM,CENTRAL,-1433,3600
1/1/2019 3:00:00 PM,1/1/2019 10:00:00 AM,EAST,2679,6800
1/1/2019 3:00:00 PM,1/1/2019 10:00:00 AM,WEST,563,5200
1/1/2019 4:00:00 PM,1/1/2019 11:00:00 AM,APSOUTH,1061,2600
1/1/2019 4:00:00 PM,1/1/2019 11:00:00 AM,BCPEP,3889,5800
1/1/2019 4:00:00 PM,1/1/2019 11:00:00 AM,BED-BLA,590,1400
1/1/2019 4:00:00 PM,1/1/2019 11:00:00 AM,CENTRAL,-1663,3600
1/1/2019 4:00:00 PM,1/1/2019 11:00:00 AM,EAST,2391,6800
1/1/2019 4:00:00 PM,1/1/2019 11:00:00 AM,WEST,418,5200
1/1/2019 5:00:00 PM,1/1/2019 12:00:00 PM,APSOUTH,1017,2600
1/1/2019 5:00:00 PM,1/1/2019 12:00:00 PM,BCPEP,3731,5800
1/1/2019 5:00:00 PM,1/1/2019 12:00:00 PM,BED-BLA,575,1400
1/1/2019 5:00:00 PM,1/1/2019 12:00:00 PM,CENTRAL,-1581,3600
1/1/2019 5:00:00 PM,1/1/2019 12:00:00 PM,EAST,2478,6800
1/1/2019 5:00:00 PM,1/1/2019 12:00:00 PM,WEST,405,5200
1/1/2019 6:00:00 PM,1/1/2019 1:00:00 PM,APSOUTH,915,2600
1/1/2019 6:00:00 PM,1/1/2019 1:00:00 PM,BCPEP,3548,5800
1/1/2019 6:00:00 PM,1/1/2019 1:00:00 PM,BED-BLA,540,1400
1/1/2019 6:00:00 PM,1/1/2019 1:00:00 PM,CENTRAL,-1573,3600
1/1/2019 6:00:00 PM,1/1/2019 1:00:00 PM,EAST,2502,6800
1/1/2019 6:00:00 PM,1/1/2019 1:00:00 PM,WEST,312,5200
1/1/2019 7:00:00 PM,1/1/2019 2:00:00 PM,APSOUTH,974,2600
1/1/2019 7:00:00 PM,1/1/2019 2:00:00 PM,BCPEP,3460,5800
1/1/2019 7:00:00 PM,1/1/2019 2:00:00 PM,BED-BLA,553,1400
1/1/2019 7:00:00 PM,1/1/2019 2:00:00 PM,CENTRAL,-1491,3600
1/1/2019 7:00:00 PM,1/1/2019 2:00:00 PM,EAST,2605,6800
1/1/2019 7:00:00 PM,1/1/2019 2:00:00 PM,WEST,352,5200
1/1/2019 8:00:00 PM,1/1/2019 3:00:00 PM,APSOUTH,987,2600
1/1/2019 8:00:00 PM,1/1/2019 3:00:00 PM,BCPEP,3531,5800
1/1/2019 8:00:00 PM,1/1/2019 3:00:00 PM,BED-BLA,586,1400
1/1/2019 8:00:00 PM,1/1/2019 3:00:00 PM,CENTRAL,-1115,3600
1/1/2019 8:00:00 PM,1/1/2019 3:00:00 PM,EAST,2964,6800
1/1/2019 8:00:00 PM,1/1/2019 3:00:00 PM,WEST,689,5200
1/1/2019 9:00:00 PM,1/1/2019 4:00:00 PM,APSOUTH,1302,2600
1/1/2019 9:00:00 PM,1/1/2019 4:00:00 PM,BCPEP,3968,5800
1/1/2019 9:00:00 PM,1/1/2019 4:00:00 PM,BED-BLA,707,1400
1/1/2019 9:00:00 PM,1/1/2019 4:00:00 PM,CENTRAL,-951,3600
1/1/2019 9:00:00 PM,1/1/2019 4:00:00 PM,EAST,3245,6800
1/1/2019 9:00:00 PM,1/1/2019 4:00:00 PM,WEST,1125,5200
1/1/2019 10:00:00 PM,1/1/2019 5:00:00 PM,APSOUTH,1424,2600
1/1/2019 10:00:00 PM,1/1/2019 5:00:00 PM,BCPEP,4362,5800
1/1/2019 10:00:00 PM,1/1/2019 5:00:00 PM,BED-BLA,767,1400
1/1/2019 10:00:00 PM,1/1/2019 5:00:00 PM,CENTRAL,-1022,3600
1/1/2019 10:00:00 PM,1/1/2019 5:00:00 PM,EAST,3319,6800
1/1/2019 10:00:00 PM,1/1/2019 5:00:00 PM,WEST,1269,5200
1/1/2019 11:00:00 PM,1/1/2019 6:00:00 PM,APSOUTH,1087,2600
1/1/2019 11:00:00 PM,1/1/2019 6:00:00 PM,BCPEP,4282,5800
1/1/2019 11:00:00 PM,1/1/2019 6:00:00 PM,BED-BLA,690,1400
1/1/2019 11:00:00 PM,1/1/2019 6:00:00 PM,CENTRAL,-1121,3600
1/1/2019 11:00:00 PM,1/1/2019 6:00:00 PM,EAST,3256,6800
1/1/2019 11:00:00 PM,1/1/2019 6:00:00 PM,WEST,1077,5200
1/2/2019 12:00:00 AM,1/1/2019 7:00:00 PM,APSOUTH,1182,2600
1/2/2019 12:00:00 AM,1/1/2019 7:00:00 PM,BCPEP,4292,5800
1/2/2019 12:00:00 AM,1/1/2019 7:00:00 PM,BED-BLA,721,1400
1/2/2019 12:00:00 AM,1/1/2019 7:00:00 PM,CENTRAL,-939,3600
1/2/2019 12:00:00 AM,1/1/2019 7:00:00 PM,EAST,3297,6800
1/2/2019 12:00:00 AM,1/1/2019 7:00:00 PM,WEST,1244,5200
1/2/2019 1:00:00 AM,1/1/2019 8:00:00 PM,APSOUTH,1239,2600
1/2/2019 1:00:00 AM,1/1/2019 8:00:00 PM,BCPEP,3920,5800
1/2/2019 1:00:00 AM,1/1/2019 8:00:00 PM,BED-BLA,703,1400
1/2/2019 1:00:00 AM,1/1/2019 8:00:00 PM,CENTRAL,-1301,3600
1/2/2019 1:00:00 AM,1/1/2019 8:00:00 PM,EAST,2997,6800
1/2/2019 1:00:00 AM,1/1/2019 8:00:00 PM,WEST,818,5200
1/2/2019 2:00:00 AM,1/1/2019 9:00:00 PM,APSOUTH,1447,2600
1/2/2019 2:00:00 AM,1/1/2019 9:00:00 PM,BCPEP,3816,5800
1/2/2019 2:00:00 AM,1/1/2019 9:00:00 PM,BED-BLA,707,1400
1/2/2019 2:00:00 AM,1/1/2019 9:00:00 PM,CENTRAL,-1265,3600
1/2/2019 2:00:00 AM,1/1/2019 9:00:00 PM,EAST,2807,6800
1/2/2019 2:00:00 AM,1/1/2019 9:00:00 PM,WEST,776,5200
1/2/2019 3:00:00 AM,1/1/2019 10:00:00 PM,APSOUTH,1032,2600
1/2/2019 3:00:00 AM,1/1/2019 10:00:00 PM,BCPEP,3567,5800
1/2/2019 3:00:00 AM,1/1/2019 10:00:00 PM,BED-BLA,563,1400
1/2/2019 3:00:00 AM,1/1/2019 10:00:00 PM,CENTRAL,-1701,3600
1/2/2019 3:00:00 AM,1/1/2019 10:00:00 PM,EAST,2468,6800
1/2/2019 3:00:00 AM,1/1/2019 10:00:00 PM,WEST,187,5200
1/2/2019 4:00:00 AM,1/1/2019 11:00:00 PM,APSOUTH,1119,3100
1/2/2019 4:00:00 AM,1/1/2019 11:00:00 PM,BCPEP,3644,5900
1/2/2019 4:00:00 AM,1/1/2019 11:00:00 PM,BED-BLA,627,1500
1/2/2019 4:00:00 AM,1/1/2019 11:00:00 PM,CENTRAL,-962,3700
1/2/2019 4:00:00 AM,1/1/2019 11:00:00 PM,EAST,2894,5900
1/2/2019 4:00:00 AM,1/1/2019 11:00:00 PM,WEST,822,5400
1/2/2019 5:00:00 AM,1/2/2019 12:00:00 AM,APSOUTH,855,3300
1/2/2019 5:00:00 AM,1/2/2019 12:00:00 AM,BCPEP,3632,5800
1/2/2019 5:00:00 AM,1/2/2019 12:00:00 AM,CENTRAL,-537,4200
1/2/2019 5:00:00 AM,1/2/2019 12:00:00 AM,EAST,2892,7100
1/2/2019 5:00:00 AM,1/2/2019 12:00:00 AM,WEST,855,5200
1/2/2019 6:00:00 AM,1/2/2019 1:00:00 AM,APSOUTH,1073,3300
1/2/2019 6:00:00 AM,1/2/2019 1:00:00 AM,BCPEP,3742,5800
1/2/2019 6:00:00 AM,1/2/2019 1:00:00 AM,CENTRAL,-382,4200
1/2/2019 6:00:00 AM,1/2/2019 1:00:00 AM,EAST,3119,7100
1/2/2019 6:00:00 AM,1/2/2019 1:00:00 AM,WEST,1150,5200
1/2/2019 7:00:00 AM,1/2/2019 2:00:00 AM,APSOUTH,1289,3300
1/2/2019 7:00:00 AM,1/2/2019 2:00:00 AM,BCPEP,3791,5800
1/2/2019 7:00:00 AM,1/2/2019 2:00:00 AM,CENTRAL,-318,4200
1/2/2019 7:00:00 AM,1/2/2019 2:00:00 AM,EAST,3218,7100
1/2/2019 7:00:00 AM,1/2/2019 2:00:00 AM,WEST,1227,5200
1/2/2019 8:00:00 AM,1/2/2019 3:00:00 AM,APSOUTH,1092,3300
1/2/2019 8:00:00 AM,1/2/2019 3:00:00 AM,BCPEP,3636,5800
1/2/2019 8:00:00 AM,1/2/2019 3:00:00 AM,CENTRAL,12,4200
1/2/2019 8:00:00 AM,1/2/2019 3:00:00 AM,EAST,3410,7100
1/2/2019 8:00:00 AM,1/2/2019 3:00:00 AM,WEST,1464,5200
1/2/2019 9:00:00 AM,1/2/2019 4:00:00 AM,APSOUTH,1316,3300
1/2/2019 9:00:00 AM,1/2/2019 4:00:00 AM,BCPEP,4046,5800
1/2/2019 9:00:00 AM,1/2/2019 4:00:00 AM,CENTRAL,139,4200
1/2/2019 9:00:00 AM,1/2/2019 4:00:00 AM,EAST,3586,7100
