datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2016 5:00:00 AM,1/1/2016 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2351.764,True
1/1/2016 6:00:00 AM,1/1/2016 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2325.194,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2269.001,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2273.126,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2243.840,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2339.301,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2419.088,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2414.122,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2481.688,True
1/1/2016 2:00:00 PM,1/1/2016 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2543.962,True
1/1/2016 3:00:00 PM,1/1/2016 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2582.762,True
1/1/2016 4:00:00 PM,1/1/2016 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2621.063,True
1/1/2016 5:00:00 PM,1/1/2016 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2642.857,True
1/1/2016 6:00:00 PM,1/1/2016 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2657.497,True
1/1/2016 7:00:00 PM,1/1/2016 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2673.239,True
1/1/2016 8:00:00 PM,1/1/2016 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2666.378,True
1/1/2016 9:00:00 PM,1/1/2016 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2789.341,True
1/1/2016 10:00:00 PM,1/1/2016 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2968.643,True
1/1/2016 11:00:00 PM,1/1/2016 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2943.746,True
1/2/2016 12:00:00 AM,1/1/2016 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2960.829,True
1/2/2016 1:00:00 AM,1/1/2016 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2916.155,True
1/2/2016 2:00:00 AM,1/1/2016 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2869.052,True
1/2/2016 3:00:00 AM,1/1/2016 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2767.395,True
1/2/2016 4:00:00 AM,1/1/2016 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2659.245,True
1/2/2016 5:00:00 AM,1/2/2016 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2602.753,True
1/2/2016 6:00:00 AM,1/2/2016 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2505.252,True
1/2/2016 7:00:00 AM,1/2/2016 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2487.037,True
1/2/2016 8:00:00 AM,1/2/2016 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2415.366,True
1/2/2016 9:00:00 AM,1/2/2016 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2479.864,True
1/2/2016 10:00:00 AM,1/2/2016 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2525.839,True
1/2/2016 11:00:00 AM,1/2/2016 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2672.278,True
1/2/2016 12:00:00 PM,1/2/2016 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2759.162,True
1/2/2016 1:00:00 PM,1/2/2016 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2853.120,True
1/2/2016 2:00:00 PM,1/2/2016 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2872.909,True
1/2/2016 3:00:00 PM,1/2/2016 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2842.171,True
1/2/2016 4:00:00 PM,1/2/2016 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2763.113,True
1/2/2016 5:00:00 PM,1/2/2016 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2736.800,True
1/2/2016 6:00:00 PM,1/2/2016 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2630.613,True
1/2/2016 7:00:00 PM,1/2/2016 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2589.485,True
1/2/2016 8:00:00 PM,1/2/2016 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2599.137,True
1/2/2016 9:00:00 PM,1/2/2016 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2645.670,True
1/2/2016 10:00:00 PM,1/2/2016 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2886.393,True
1/2/2016 11:00:00 PM,1/2/2016 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2929.975,True
1/3/2016 12:00:00 AM,1/2/2016 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2920.058,True
1/3/2016 1:00:00 AM,1/2/2016 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2922.512,True
1/3/2016 2:00:00 AM,1/2/2016 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2851.838,True
1/3/2016 3:00:00 AM,1/2/2016 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2815.709,True
1/3/2016 4:00:00 AM,1/2/2016 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2668.018,True
1/3/2016 5:00:00 AM,1/3/2016 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2597.433,True
1/3/2016 6:00:00 AM,1/3/2016 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2535.045,True
1/3/2016 7:00:00 AM,1/3/2016 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2494.726,True
1/3/2016 8:00:00 AM,1/3/2016 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2498.458,True
1/3/2016 9:00:00 AM,1/3/2016 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2532.897,True
1/3/2016 10:00:00 AM,1/3/2016 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2589.827,True
1/3/2016 11:00:00 AM,1/3/2016 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2689.528,True
1/3/2016 12:00:00 PM,1/3/2016 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2744.917,True
1/3/2016 1:00:00 PM,1/3/2016 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2777.358,True
1/3/2016 2:00:00 PM,1/3/2016 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2760.256,True
1/3/2016 3:00:00 PM,1/3/2016 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2692.841,True
1/3/2016 4:00:00 PM,1/3/2016 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2614.171,True
1/3/2016 5:00:00 PM,1/3/2016 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2597.675,True
1/3/2016 6:00:00 PM,1/3/2016 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2557.472,True
1/3/2016 7:00:00 PM,1/3/2016 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2550.841,True
1/3/2016 8:00:00 PM,1/3/2016 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2561.902,True
1/3/2016 9:00:00 PM,1/3/2016 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2634.867,True
1/3/2016 10:00:00 PM,1/3/2016 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2894.227,True
1/3/2016 11:00:00 PM,1/3/2016 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3040.126,True
1/4/2016 12:00:00 AM,1/3/2016 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3049.781,True
1/4/2016 1:00:00 AM,1/3/2016 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3037.506,True
1/4/2016 2:00:00 AM,1/3/2016 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2915.192,True
1/4/2016 3:00:00 AM,1/3/2016 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2789.715,True
1/4/2016 4:00:00 AM,1/3/2016 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2679.249,True
1/4/2016 5:00:00 AM,1/4/2016 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2515.499,True
1/4/2016 6:00:00 AM,1/4/2016 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2464.203,True
1/4/2016 7:00:00 AM,1/4/2016 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2443.407,True
1/4/2016 8:00:00 AM,1/4/2016 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2486.085,True
1/4/2016 9:00:00 AM,1/4/2016 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2616.415,True
1/4/2016 10:00:00 AM,1/4/2016 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2899.893,True
1/4/2016 11:00:00 AM,1/4/2016 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3277.774,True
1/4/2016 12:00:00 PM,1/4/2016 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3535.756,True
1/4/2016 1:00:00 PM,1/4/2016 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3537.609,True
1/4/2016 2:00:00 PM,1/4/2016 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3554.067,True
1/4/2016 3:00:00 PM,1/4/2016 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3432.615,True
1/4/2016 4:00:00 PM,1/4/2016 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3369.265,True
1/4/2016 5:00:00 PM,1/4/2016 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3334.294,True
1/4/2016 6:00:00 PM,1/4/2016 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3307.401,True
1/4/2016 7:00:00 PM,1/4/2016 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3323.169,True
1/4/2016 8:00:00 PM,1/4/2016 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3432.623,True
1/4/2016 9:00:00 PM,1/4/2016 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3568.196,True
1/4/2016 10:00:00 PM,1/4/2016 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3833.158,True
1/4/2016 11:00:00 PM,1/4/2016 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3904.739,True
1/5/2016 12:00:00 AM,1/4/2016 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3806.296,True
1/5/2016 1:00:00 AM,1/4/2016 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3709.368,True
1/5/2016 2:00:00 AM,1/4/2016 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3582.986,True
1/5/2016 3:00:00 AM,1/4/2016 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3414.123,True
1/5/2016 4:00:00 AM,1/4/2016 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,3262.108,True
1/5/2016 5:00:00 AM,1/5/2016 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3149.637,True
1/5/2016 6:00:00 AM,1/5/2016 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,3182.149,True
1/5/2016 7:00:00 AM,1/5/2016 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,3196.629,True
1/5/2016 8:00:00 AM,1/5/2016 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,3234.470,True
1/5/2016 9:00:00 AM,1/5/2016 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,3374.698,True
1/5/2016 10:00:00 AM,1/5/2016 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3663.502,True
1/5/2016 11:00:00 AM,1/5/2016 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,4048.050,True
1/5/2016 12:00:00 PM,1/5/2016 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,4266.064,True
1/5/2016 1:00:00 PM,1/5/2016 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,4229.807,True
1/5/2016 2:00:00 PM,1/5/2016 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,4079.680,True
1/5/2016 3:00:00 PM,1/5/2016 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3910.357,True
1/5/2016 4:00:00 PM,1/5/2016 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3806.781,True
1/5/2016 5:00:00 PM,1/5/2016 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3679.827,True
1/5/2016 6:00:00 PM,1/5/2016 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3623.273,True
1/5/2016 7:00:00 PM,1/5/2016 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3527.356,True
1/5/2016 8:00:00 PM,1/5/2016 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3548.487,True
1/5/2016 9:00:00 PM,1/5/2016 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3646.537,True
1/5/2016 10:00:00 PM,1/5/2016 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3919.600,True
1/5/2016 11:00:00 PM,1/5/2016 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3935.176,True
1/6/2016 12:00:00 AM,1/5/2016 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3894.318,True
1/6/2016 1:00:00 AM,1/5/2016 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3810.086,True
1/6/2016 2:00:00 AM,1/5/2016 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3669.724,True
1/6/2016 3:00:00 AM,1/5/2016 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3480.542,True
1/6/2016 4:00:00 AM,1/5/2016 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,3283.646,True
1/6/2016 5:00:00 AM,1/6/2016 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3196.859,True
1/6/2016 6:00:00 AM,1/6/2016 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,3180.105,True
1/6/2016 7:00:00 AM,1/6/2016 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,3158.069,True
1/6/2016 8:00:00 AM,1/6/2016 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,3230.734,True
1/6/2016 9:00:00 AM,1/6/2016 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,3344.323,True
1/6/2016 10:00:00 AM,1/6/2016 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3638.817,True
1/6/2016 11:00:00 AM,1/6/2016 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,4039.400,True
1/6/2016 12:00:00 PM,1/6/2016 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,4218.454,True
1/6/2016 1:00:00 PM,1/6/2016 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,4155.365,True
1/6/2016 2:00:00 PM,1/6/2016 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3926.472,True
1/6/2016 3:00:00 PM,1/6/2016 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3679.893,True
1/6/2016 4:00:00 PM,1/6/2016 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3578.733,True
1/6/2016 5:00:00 PM,1/6/2016 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3458.330,True
1/6/2016 6:00:00 PM,1/6/2016 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3397.238,True
1/6/2016 7:00:00 PM,1/6/2016 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3337.216,True
1/6/2016 8:00:00 PM,1/6/2016 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3356.791,True
1/6/2016 9:00:00 PM,1/6/2016 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3452.201,True
1/6/2016 10:00:00 PM,1/6/2016 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3724.385,True
1/6/2016 11:00:00 PM,1/6/2016 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3703.713,True
1/7/2016 12:00:00 AM,1/6/2016 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3709.629,True
1/7/2016 1:00:00 AM,1/6/2016 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3539.645,True
1/7/2016 2:00:00 AM,1/6/2016 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3404.008,True
1/7/2016 3:00:00 AM,1/6/2016 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3222.300,True
1/7/2016 4:00:00 AM,1/6/2016 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,3005.240,True
1/7/2016 5:00:00 AM,1/7/2016 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2841.039,True
1/7/2016 6:00:00 AM,1/7/2016 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2777.053,True
1/7/2016 7:00:00 AM,1/7/2016 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2728.213,True
1/7/2016 8:00:00 AM,1/7/2016 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2721.597,True
1/7/2016 9:00:00 AM,1/7/2016 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2780.536,True
1/7/2016 10:00:00 AM,1/7/2016 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3005.653,True
1/7/2016 11:00:00 AM,1/7/2016 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3350.062,True
1/7/2016 12:00:00 PM,1/7/2016 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3574.702,True
1/7/2016 1:00:00 PM,1/7/2016 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3524.142,True
1/7/2016 2:00:00 PM,1/7/2016 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3506.814,True
1/7/2016 3:00:00 PM,1/7/2016 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3457.341,True
1/7/2016 4:00:00 PM,1/7/2016 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3403.256,True
1/7/2016 5:00:00 PM,1/7/2016 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3368.822,True
1/7/2016 6:00:00 PM,1/7/2016 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3331.211,True
1/7/2016 7:00:00 PM,1/7/2016 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3307.839,True
1/7/2016 8:00:00 PM,1/7/2016 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3288.700,True
1/7/2016 9:00:00 PM,1/7/2016 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3358.395,True
1/7/2016 10:00:00 PM,1/7/2016 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3519.548,True
1/7/2016 11:00:00 PM,1/7/2016 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3503.690,True
1/8/2016 12:00:00 AM,1/7/2016 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3378.624,True
1/8/2016 1:00:00 AM,1/7/2016 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3225.426,True
1/8/2016 2:00:00 AM,1/7/2016 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3148.823,True
1/8/2016 3:00:00 AM,1/7/2016 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2876.807,True
1/8/2016 4:00:00 AM,1/7/2016 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2708.121,True
1/8/2016 5:00:00 AM,1/8/2016 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2587.394,True
1/8/2016 6:00:00 AM,1/8/2016 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2474.390,True
1/8/2016 7:00:00 AM,1/8/2016 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2433.730,True
1/8/2016 8:00:00 AM,1/8/2016 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2454.984,True
1/8/2016 9:00:00 AM,1/8/2016 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2494.068,True
1/8/2016 10:00:00 AM,1/8/2016 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2751.777,True
1/8/2016 11:00:00 AM,1/8/2016 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3139.989,True
1/8/2016 12:00:00 PM,1/8/2016 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3364.568,True
1/8/2016 1:00:00 PM,1/8/2016 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3386.900,True
1/8/2016 2:00:00 PM,1/8/2016 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3371.900,True
1/8/2016 3:00:00 PM,1/8/2016 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3381.642,True
1/8/2016 4:00:00 PM,1/8/2016 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3306.346,True
1/8/2016 5:00:00 PM,1/8/2016 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3297.375,True
1/8/2016 6:00:00 PM,1/8/2016 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3293.729,True
1/8/2016 7:00:00 PM,1/8/2016 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3248.862,True
1/8/2016 8:00:00 PM,1/8/2016 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3277.626,True
1/8/2016 9:00:00 PM,1/8/2016 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3342.755,True
1/8/2016 10:00:00 PM,1/8/2016 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3440.544,True
1/8/2016 11:00:00 PM,1/8/2016 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3342.561,True
1/9/2016 12:00:00 AM,1/8/2016 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3209.410,True
1/9/2016 1:00:00 AM,1/8/2016 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3063.309,True
1/9/2016 2:00:00 AM,1/8/2016 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2941.473,True
1/9/2016 3:00:00 AM,1/8/2016 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2770.579,True
1/9/2016 4:00:00 AM,1/8/2016 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2631.523,True
1/9/2016 5:00:00 AM,1/9/2016 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2480.997,True
1/9/2016 6:00:00 AM,1/9/2016 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2417.749,True
1/9/2016 7:00:00 AM,1/9/2016 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2366.061,True
1/9/2016 8:00:00 AM,1/9/2016 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2315.821,True
1/9/2016 9:00:00 AM,1/9/2016 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2357.237,True
1/9/2016 10:00:00 AM,1/9/2016 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2396.945,True
1/9/2016 11:00:00 AM,1/9/2016 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2510.203,True
1/9/2016 12:00:00 PM,1/9/2016 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2613.612,True
1/9/2016 1:00:00 PM,1/9/2016 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2771.523,True
1/9/2016 2:00:00 PM,1/9/2016 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2882.353,True
1/9/2016 3:00:00 PM,1/9/2016 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2916.502,True
1/9/2016 4:00:00 PM,1/9/2016 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2895.450,True
1/9/2016 5:00:00 PM,1/9/2016 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2882.797,True
1/9/2016 6:00:00 PM,1/9/2016 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2837.077,True
1/9/2016 7:00:00 PM,1/9/2016 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2802.588,True
1/9/2016 8:00:00 PM,1/9/2016 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2745.019,True
1/9/2016 9:00:00 PM,1/9/2016 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2773.590,True
1/9/2016 10:00:00 PM,1/9/2016 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2926.012,True
1/9/2016 11:00:00 PM,1/9/2016 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2902.212,True
1/10/2016 12:00:00 AM,1/9/2016 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2888.524,True
1/10/2016 1:00:00 AM,1/9/2016 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2817.970,True
1/10/2016 2:00:00 AM,1/9/2016 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2727.755,True
1/10/2016 3:00:00 AM,1/9/2016 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2599.294,True
1/10/2016 4:00:00 AM,1/9/2016 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2487.705,True
1/10/2016 5:00:00 AM,1/10/2016 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2401.176,True
1/10/2016 6:00:00 AM,1/10/2016 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2279.333,True
1/10/2016 7:00:00 AM,1/10/2016 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2186.074,True
1/10/2016 8:00:00 AM,1/10/2016 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2201.560,True
1/10/2016 9:00:00 AM,1/10/2016 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2136.032,True
1/10/2016 10:00:00 AM,1/10/2016 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2179.626,True
1/10/2016 11:00:00 AM,1/10/2016 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2213.784,True
1/10/2016 12:00:00 PM,1/10/2016 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2286.178,True
1/10/2016 1:00:00 PM,1/10/2016 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2382.499,True
1/10/2016 2:00:00 PM,1/10/2016 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2455.884,True
1/10/2016 3:00:00 PM,1/10/2016 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2476.586,True
1/10/2016 4:00:00 PM,1/10/2016 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2531.805,True
1/10/2016 5:00:00 PM,1/10/2016 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2519.341,True
1/10/2016 6:00:00 PM,1/10/2016 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2514.622,True
1/10/2016 7:00:00 PM,1/10/2016 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2539.991,True
1/10/2016 8:00:00 PM,1/10/2016 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2562.044,True
1/10/2016 9:00:00 PM,1/10/2016 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2615.108,True
1/10/2016 10:00:00 PM,1/10/2016 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2824.161,True
1/10/2016 11:00:00 PM,1/10/2016 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2983.493,True
1/11/2016 12:00:00 AM,1/10/2016 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2966.743,True
