time,latitude,longitude,timezone,type,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility
2015-01-01 05:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,23.9,23.9,15.19,0.69,1024.4,0.03,0.29,262,0.0,0,7.884
2015-01-01 06:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,23.37,23.37,15.27,0.71,1024.4,0.05,0.72,270,0.08,0,8.251
2015-01-01 07:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,23.16,23.16,15.19,0.71,1024.1,0.12,0.31,183,0.0,0,8.036
2015-01-01 08:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,23.29,23.29,14.54,0.69,1023.9,0.17,0.46,199,0.0,0,9.14
2015-01-01 09:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,24.12,24.12,14.04,0.65,1023.3,0.28,1.29,208,0.0,0,8.279
2015-01-01 10:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,24.65,24.65,13.64,0.62,1023.1,0.27,0.88,206,0.0,0,8.036
2015-01-01 11:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,24.5,24.5,14.0,0.64,1023.4,0.19,0.99,219,0.0,0,7.543
2015-01-01 12:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,23.01,23.01,13.98,0.68,1023.1,0.05,0.21,206,0.13,0,9.997
2015-01-01 13:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,23.35,23.35,14.49,0.68,1023.6,0.11,0.31,180,0.27,0,8.036
2015-01-01 14:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,29.16,29.16,17.59,0.62,1024.6,1.42,3.32,225,0.14,0,8.755
2015-01-01 15:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,33.73,30.96,18.23,0.53,1024.4,3.24,6.91,224,0.14,1,7.208
2015-01-01 16:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,37.76,34.93,18.09,0.45,1023.4,3.79,8.84,229,0.14,2,7.584
2015-01-01 17:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,40.31,36.84,17.39,0.39,1022.0,4.99,10.63,223,0.05,2,7.618
2015-01-01 18:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,42.06,39.14,16.73,0.36,1020.2,4.67,11.55,222,0.02,2,6.795
2015-01-01 19:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,43.07,40.15,16.91,0.34,1019.4,4.9,11.45,234,0.08,1,7.647
2015-01-01 20:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,42.96,39.99,16.97,0.35,1019.1,4.94,10.53,229,0.23,1,7.855
2015-01-01 21:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,43.07,40.72,17.75,0.36,1018.9,4.17,9.55,224,0.23,0,8.085
2015-01-01 22:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,41.94,41.94,18.41,0.38,1018.9,1.57,4.3,206,0.21,0,7.572
2015-01-01 23:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,39.5,39.5,19.0,0.43,1018.4,0.79,1.92,198,0.12,0,7.925
2015-01-02 00:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,38.14,38.14,19.88,0.47,1018.5,1.06,2.88,203,0.12,0,6.609
2015-01-02 01:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,38.26,38.26,20.64,0.49,1018.4,1.18,3.06,206,0.09,0,6.926
2015-01-02 02:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,38.07,38.07,21.54,0.51,1018.5,1.71,4.68,214,0.13,0,7.956
2015-01-02 03:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,38.02,38.02,22.48,0.53,1019.0,1.45,3.82,218,0.21,0,7.164
2015-01-02 04:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,37.79,37.79,23.24,0.55,1019.0,0.78,1.77,237,0.21,0,5.975
2015-01-02 05:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,35.61,35.61,23.23,0.6,1019.3,0.34,1.13,279.0,0.16,0,7.072
2015-01-02 06:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,33.78,33.78,22.9,0.64,1019.8,0.26,0.8,310.0,0.29,0,7.41
2015-01-02 07:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,32.52,32.52,22.75,0.67,1020.2,0.13,0.39,262.0,0.13,0,9.997
2015-01-02 08:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,32.57,32.57,22.6,0.66,1021.1,0.22,0.75,274.0,0.48,0,7.388
2015-01-02 09:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,32.63,32.63,22.37,0.66,1021.6,0.24,0.98,288.0,0.11,0,7.974
2015-01-02 10:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,33.13,33.13,22.3,0.64,1022.0,0.34,1.21,272.0,0.13,0,7.052
2015-01-02 11:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,32.87,32.87,22.63,0.66,1022.7,0.18,0.69,313.0,0.18,0,8.34
2015-01-02 12:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,32.13,32.13,22.55,0.67,1023.4,0.07,0.3,345.0,0.38,0,8.328
2015-01-02 13:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,30.95,30.95,22.64,0.71,1024.7,0.1,0.6,285.0,0.12,0,9.997
2015-01-02 14:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,33.51,33.51,23.91,0.68,1025.8,0.26,0.99,283.0,0.09,0,9.997
2015-01-02 15:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,38.67,38.67,24.5,0.56,1026.2,0.98,2.86,304.0,0.0,1,6.708
2015-01-02 16:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,41.82,41.82,24.5,0.5,1026.6,1.83,4.42,310.0,0.13,2,8.085
2015-01-02 17:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,43.86,43.86,24.36,0.46,1026.2,1.27,3.78,292.0,0.13,2,7.572
2015-01-02 18:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,45.27,45.27,23.82,0.43,1025.7,1.41,4.01,276.0,0.14,2,7.7
2015-01-02 19:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,45.87,45.87,23.53,0.41,1026.1,2.26,5.04,282.0,0.31,1,8.085
2015-01-02 20:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,45.9,45.9,23.09,0.4,1026.6,1.59,4.42,291.0,0.22,1,7.226
2015-01-02 21:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,45.35,45.35,23.3,0.41,1027.0,1.03,2.38,283.0,0.1,0,8.085
2015-01-02 22:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,43.02,43.02,23.58,0.46,1027.6,0.12,0.49,301.0,0.05,0,7.124
2015-01-02 23:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,39.33,39.33,24.12,0.54,1028.2,0.04,0.26,,0.16,0,7.937
2015-01-03 00:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,36.46,36.46,24.13,0.61,1028.9,0.11,0.18,180.0,0.32,0,8.353
2015-01-03 01:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,33.95,33.95,24.0,0.67,1029.5,0.03,0.19,,0.31,0,9.997
2015-01-03 02:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,32.46,32.46,23.77,0.7,1029.9,0.03,0.22,,0.11,0,9.997
2015-01-03 03:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,31.46,31.46,23.83,0.73,1030.2,0.01,0.07,,0.11,0,9.997
2015-01-03 04:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,30.54,30.54,23.71,0.75,1030.5,0.0,0.15,,0.1,0,9.997
2015-01-03 05:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0.0,0.0,none,30.04,30.04,23.5,0.76,1030.4,0.01,0.1,,0.16,0,9.997
2015-01-03 06:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0.0,0.0,none,29.22,29.22,23.51,0.79,1030.9,0.03,0.05,0.0,0.39,0,9.997
2015-01-03 07:00:00,38.8483,-77.0342,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0.0,0.0,none,29.65,29.65,24.12,0.8,1031.5,0.0,0.17,,0.65,0,9.997
2015-01-03 08:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,31.19,31.19,25.24,0.78,1032.3,0.04,0.26,0.0,0.95,0,9.997
2015-01-03 09:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,33.18,33.18,26.08,0.75,1032.2,0.15,0.72,74.0,1.0,0,9.997
2015-01-03 10:00:00,38.8483,-77.0342,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0.0,0.0,none,34.92,34.92,26.63,0.71,1032.1,0.32,1.13,67.0,0.83,0,7.886
2015-01-03 11:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,36.23,36.23,26.74,0.68,1032.1,0.72,2.08,64.0,0.93,0,7.91
2015-01-03 12:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,36.58,36.58,28.02,0.71,1032.6,0.45,1.38,77.0,1.0,0,7.303
2015-01-03 13:00:00,38.8483,-77.0342,America/New_York,historical,Drizzle,rain,0.0149,0.88,rain,35.73,35.73,30.31,0.8,1033.6,0.32,1.05,90.0,1.0,0,5.35
2015-01-03 14:00:00,38.8483,-77.0342,America/New_York,historical,Light Rain,rain,0.0468,0.99,rain,36.0,36.0,31.99,0.85,1033.2,0.54,1.73,88.0,1.0,0,4.84
2015-01-03 15:00:00,38.8483,-77.0342,America/New_York,historical,Drizzle,rain,0.0092,0.82,rain,36.81,36.81,33.15,0.86,1032.8,0.71,2.36,81.0,1.0,1,5.566
2015-01-03 16:00:00,38.8483,-77.0342,America/New_York,historical,Possible Drizzle,rain,0.0026,0.42,rain,37.48,37.48,33.99,0.87,1032.3,0.75,2.58,97.0,1.0,1,6.419
2015-01-03 17:00:00,38.8483,-77.0342,America/New_York,historical,Light Rain,rain,0.0179,0.99,rain,37.81,37.81,34.59,0.88,1031.0,0.73,2.22,92.0,1.0,2,3.004
2015-01-03 18:00:00,38.8483,-77.0342,America/New_York,historical,Light Rain,rain,0.0508,0.99,rain,38.04,38.04,35.18,0.89,1030.0,0.55,1.54,72.0,1.0,2,3.951
2015-01-03 19:00:00,38.8483,-77.0342,America/New_York,historical,Light Rain,rain,0.0176,0.75,rain,38.39,38.39,35.74,0.9,1028.4,0.84,2.48,78.0,1.0,1,3.615
2015-01-03 20:00:00,38.8483,-77.0342,America/New_York,historical,Possible Drizzle,rain,0.0077,0.48,rain,38.88,38.88,36.28,0.9,1027.9,0.43,1.43,73.0,1.0,1,1.583
2015-01-03 21:00:00,38.8483,-77.0342,America/New_York,historical,Possible Drizzle,rain,0.003,0.5,rain,39.0,39.0,36.55,0.91,1027.2,0.51,1.48,69.0,1.0,0,1.298
2015-01-03 22:00:00,38.8483,-77.0342,America/New_York,historical,Drizzle,rain,0.0064,0.75,rain,38.9,38.9,36.55,0.91,1026.3,0.52,1.75,74.0,1.0,0,1.174
2015-01-03 23:00:00,38.8483,-77.0342,America/New_York,historical,Possible Drizzle,rain,0.0044,0.63,rain,38.9,38.9,36.67,0.92,1025.1,0.54,1.51,67.0,1.0,0,1.848
2015-01-04 00:00:00,38.8483,-77.0342,America/New_York,historical,Foggy,fog,0.0006,0.2,rain,38.98,38.98,36.78,0.92,1024.2,0.24,1.09,47.0,1.0,0,1.827
2015-01-04 01:00:00,38.8483,-77.0342,America/New_York,historical,Possible Drizzle,rain,0.0024,0.44,rain,39.12,39.12,37.05,0.92,1023.4,0.25,0.66,0.0,1.0,0,1.204
2015-01-04 02:00:00,38.8483,-77.0342,America/New_York,historical,Light Rain,rain,0.0496,1.0,rain,39.18,39.18,37.07,0.92,1022.0,0.48,0.95,358.0,1.0,0,1.79
2015-01-04 03:00:00,38.8483,-77.0342,America/New_York,historical,Rain,rain,0.1148,1.0,rain,39.34,39.34,37.25,0.92,1021.5,0.25,1.1,278.0,1.0,0,1.9
2015-01-04 04:00:00,38.8483,-77.0342,America/New_York,historical,Light Rain,rain,0.053,1.0,rain,39.43,39.43,37.49,0.93,1020.7,0.28,0.97,258.0,1.0,0,3.069
2015-01-04 05:00:00,38.8483,-77.0342,America/New_York,historical,Possible Drizzle,rain,0.003,0.57,rain,39.68,39.68,37.76,0.93,1019.8,0.34,0.88,207,1.0,0,3.193
2015-01-04 06:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,40.2,40.2,38.23,0.93,1018.9,1.07,2.57,185,1.0,0,2.494
2015-01-04 07:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,40.89,40.89,38.96,0.93,1017.7,1.62,4.37,194,1.0,0,3.872
2015-01-04 08:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,41.95,41.95,40.07,0.93,1017.2,2.63,5.63,204,1.0,0,6.803
2015-01-04 09:00:00,38.8483,-77.0342,America/New_York,historical,Possible Drizzle,rain,0.0033,0.38,rain,43.06,43.06,41.14,0.93,1016.7,2.6,5.76,202,1.0,0,5.865
2015-01-04 10:00:00,38.8483,-77.0342,America/New_York,historical,Possible Light Rain,rain,0.0159,0.65,rain,43.87,43.87,41.91,0.93,1016.0,2.42,5.0,217,1.0,0,6.052
2015-01-04 11:00:00,38.8483,-77.0342,America/New_York,historical,Light Rain,rain,0.0309,0.74,rain,44.58,44.58,42.63,0.93,1015.5,1.26,2.67,199,1.0,0,5.822
2015-01-04 12:00:00,38.8483,-77.0342,America/New_York,historical,Light Rain,rain,0.0178,0.94,rain,44.89,44.89,43.02,0.93,1015.3,1.61,3.5,197,1.0,0,6.797
2015-01-04 13:00:00,38.8483,-77.0342,America/New_York,historical,Light Rain,rain,0.0168,0.84,rain,45.76,45.76,43.87,0.93,1014.5,2.61,5.66,197,1.0,0,5.244
2015-01-04 14:00:00,38.8483,-77.0342,America/New_York,historical,Possible Drizzle,rain,0.0039,0.63,rain,47.32,45.66,45.42,0.93,1014.2,4.15,8.9,194,1.0,0,6.412
2015-01-04 15:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,49.49,47.63,47.66,0.93,1013.1,4.98,10.98,192,1.0,1,7.648
2015-01-04 16:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,51.86,51.86,49.67,0.92,1011.3,5.38,11.84,201,0.92,1,7.572
2015-01-04 17:00:00,38.8483,-77.0342,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,54.95,54.95,52.0,0.9,1010.3,4.27,10.55,207,0.82,2,9.349
2015-01-04 18:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,57.2,57.2,53.31,0.87,1009.1,4.24,9.1,203,0.42,2,8.208
2015-01-04 19:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,59.26,59.26,54.16,0.83,1008.3,3.52,8.88,212,0.42,1,9.067
2015-01-04 20:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,61.39,61.39,54.91,0.79,1007.8,4.44,10.89,211,0.4,1,7.974
2015-01-04 21:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0.0,0.0,none,62.58,62.58,55.48,0.78,1007.2,4.83,12.17,213,0.22,0,9.443
2015-01-04 22:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0.0,0.0,none,62.72,62.72,55.64,0.78,1006.9,5.18,11.7,217,0.52,0,8.313
2015-01-04 23:00:00,38.8483,-77.0342,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0.0,0.0,none,62.57,62.57,55.89,0.79,1006.8,4.99,11.85,222,0.71,0,9.462
2015-01-05 00:00:00,38.8483,-77.0342,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0.0,0.0,none,62.96,62.96,56.13,0.78,1007.2,5.54,13.88,252,0.85,0,9.085
2015-01-05 01:00:00,38.8483,-77.0342,America/New_York,historical,Light Rain,rain,0.031,0.89,rain,55.82,55.82,51.16,0.84,1010.1,5.34,13.26,293,1.0,0,5.236
2015-01-05 02:00:00,38.8483,-77.0342,America/New_York,historical,Light Rain,rain,0.0251,0.9,rain,54.47,54.47,48.29,0.8,1011.6,4.97,11.63,303,0.93,0,7.693
2015-01-05 03:00:00,38.8483,-77.0342,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0.0008,0.19,rain,53.7,53.7,41.8,0.64,1012.4,6.27,14.28,299,0.64,0,8.467
2015-01-05 04:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0.0,0.0,none,51.75,51.75,37.02,0.57,1013.8,6.91,16.11,298,0.38,0,9.067
2015-01-05 05:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,49.19,45.99,32.65,0.53,1015.0,7.49,17.54,300,0.24,0,8.396
2015-01-05 06:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,46.99,43.28,30.83,0.53,1016.1,7.6,17.35,304,0.26,0,7.819
2015-01-05 07:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,44.95,40.47,28.93,0.53,1017.1,8.31,18.67,302,0.09,0,7.718
2015-01-05 08:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,43.56,39.54,27.99,0.54,1018.3,6.8,16.01,300,0.28,0,7.665
2015-01-05 09:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,42.58,38.65,27.11,0.54,1018.6,6.29,14.22,305,0.45,0,8.092
2015-01-05 10:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,41.39,37.55,26.36,0.55,1019.5,5.78,12.45,298,0.37,0,7.724
2015-01-05 11:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,40.66,37.15,25.47,0.54,1021.2,5.14,12.88,298,0.48,0,7.724
2015-01-05 12:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,40.02,36.63,24.54,0.54,1022.0,4.82,12.11,308,0.38,0,6.869
2015-01-05 13:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,39.39,34.98,23.03,0.52,1023.4,6.07,13.63,302,0.43,0,7.7
2015-01-05 14:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,39.24,34.66,21.49,0.49,1024.5,6.28,14.94,307,0.22,0,7.688
2015-01-05 15:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,38.96,33.51,18.71,0.44,1025.9,7.64,17.91,306,0.28,1,8.18
2015-01-05 16:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,38.59,32.51,15.93,0.39,1026.9,8.7,19.33,299,0.36,2,7.572
2015-01-05 17:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,38.22,32.36,12.08,0.34,1026.7,8.11,17.64,301,0.18,2,7.572
2015-01-05 18:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,37.77,32.47,10.45,0.32,1026.2,6.97,16.67,304,0.23,2,8.117
2015-01-05 19:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,37.41,31.52,9.13,0.3,1026.9,7.84,16.93,298,0.12,1,7.373
2015-01-05 20:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,36.74,30.91,6.7,0.28,1027.7,7.48,16.54,299,0.27,1,7.682
2015-01-05 21:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-day,0,0,none,35.45,29.9,4.77,0.27,1028.5,6.63,15.21,304,0.06,0,8.085
2015-01-05 22:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,33.33,28.39,4.64,0.29,1029.4,5.28,12.79,304,0.07,0,7.276
2015-01-05 23:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,31.53,27.05,4.63,0.31,1030.4,4.45,10.41,311,0.06,0,7.266
2015-01-06 00:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,30.49,26.65,5.1,0.33,1031.0,3.73,9.04,316,0.22,0,7.365
2015-01-06 01:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,29.64,26.05,4.71,0.34,1031.6,3.44,8.48,316,0.28,0,7.572
2015-01-06 02:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,28.69,25.28,4.69,0.35,1031.9,3.2,7.37,320,0.25,0,7.618
2015-01-06 03:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,28.38,28.38,4.67,0.36,1031.6,2.93,6.86,333,0.25,0,8.124
2015-01-06 04:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,27.42,27.42,4.48,0.37,1031.6,2.24,5.05,326,0.17,0,7.358
2015-01-06 05:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0.0,0.0,none,26.47,26.47,4.83,0.39,1031.5,1.98,4.24,346,0.23,0,7.618
2015-01-06 06:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0.0,0.0,none,25.83,25.83,5.76,0.42,1030.3,1.21,2.95,21,0.26,0,8.181
2015-01-06 07:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0.0,0.0,none,26.0,26.0,5.97,0.42,1030.3,1.01,2.72,40,0.55,0,8.432
2015-01-06 08:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,26.09,26.09,5.97,0.42,1029.9,0.73,2.15,53,0.89,0,8.405
2015-01-06 09:00:00,38.8483,-77.0342,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0.0,0.0,none,26.03,26.03,6.85,0.44,1029.5,0.47,2.03,99,0.84,0,7.631
2015-01-06 10:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,23.85,23.85,15.04,0.69,1029.4,1.28,3.43,350,0.94,0,2.09
2015-01-06 11:00:00,38.8483,-77.0342,America/New_York,historical,Foggy,fog,0.0,0.0,none,22.35,22.35,17.13,0.8,1028.4,0.78,1.86,109,1.0,0,1.821
2015-01-06 12:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,22.28,22.28,17.6,0.82,1028.2,0.54,1.85,109,0.98,0,2.565
2015-01-06 13:00:00,38.8483,-77.0342,America/New_York,historical,Foggy,fog,0.0002,0.04,snow,22.27,22.27,18.07,0.84,1028.8,0.33,1.19,108,0.98,0,0.65
2015-01-06 14:00:00,38.8483,-77.0342,America/New_York,historical,Foggy,fog,0.0,0.0,none,22.54,22.54,18.69,0.85,1028.5,0.52,1.45,101,1.0,0,1.056
2015-01-06 15:00:00,38.8483,-77.0342,America/New_York,historical,Foggy,fog,0.0003,0.05,snow,23.61,23.61,19.58,0.84,1026.9,0.94,2.24,128,1.0,1,1.152
2015-01-06 16:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,25.1,25.1,20.5,0.82,1024.7,1.16,3.33,138,1.0,1,3.413
2015-01-06 17:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,26.52,26.52,20.77,0.79,1022.8,1.2,2.92,147,1.0,2,6.312
2015-01-06 18:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,27.98,27.98,21.17,0.75,1021.2,0.48,2.31,173,1.0,2,8.032
2015-01-06 19:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,28.74,28.74,21.29,0.73,1020.7,0.4,1.31,278,0.94,1,7.295
2015-01-06 20:00:00,38.8483,-77.0342,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,29.17,29.17,21.39,0.72,1021.0,0.85,2.37,324,0.92,1,7.167
2015-01-06 21:00:00,38.8483,-77.0342,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0005,0.14,snow,29.71,29.71,21.33,0.71,1021.2,0.99,3.03,310,0.61,0,7.643
2015-01-06 22:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0.0004,0.11,snow,28.33,28.33,20.21,0.71,1021.0,0.4,1.21,287,0.16,0,8.092
2015-01-06 23:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0.0,0.0,none,25.75,25.75,19.15,0.76,1021.4,0.11,0.26,282,0.09,0,7.213
2015-01-07 00:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0.0,0.0,none,23.19,23.19,17.97,0.8,1021.2,0.04,0.34,338,0.13,0,9.997
2015-01-07 01:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0.0,0.0,none,23.01,23.01,17.22,0.78,1021.4,0.49,1.62,305,0.18,0,8.48
2015-01-07 02:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0.0,0.0,none,23.15,23.15,16.15,0.74,1020.9,0.85,2.34,322,0.05,0,8.549
2015-01-07 03:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0.0,0.0,none,23.83,23.83,15.35,0.7,1020.3,0.89,2.23,315,0.21,0,8.748
2015-01-07 04:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0.0,0.0,none,23.2,23.2,14.89,0.7,1020.3,0.5,1.03,296,0.03,0,8.382
2015-01-07 05:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,22.32,22.32,14.8,0.72,1019.8,0.38,1.0,262,0.11,0,9.997
2015-01-07 06:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,21.78,21.78,14.73,0.74,1019.5,0.26,0.55,269,0.24,0,9.997
2015-01-07 07:00:00,38.8483,-77.0342,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,20.58,20.58,14.57,0.77,1018.8,0.14,0.36,193,0.46,0,9.997
2015-01-07 08:00:00,38.8483,-77.0342,America/New_York,historical,Clear,clear-night,0,0,none,19.97,19.97,14.75,0.8,1018.3,0.05,0.23,270,0.06,0,9.997
