datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
12/28/2016 11:00:00 PM,12/28/2016 6:00:00 PM,51298,PEPCO,,,AGGREGATE,,38.980000,40.261576,0.000000,1.281576,36.270000,37.055333,0.525820,0.259513
12/28/2016 10:00:00 PM,12/28/2016 5:00:00 PM,51298,PEPCO,,,AGGREGATE,,52.910000,54.646390,0.010000,1.726390,40.640000,42.213152,1.091439,0.481713
12/28/2016 9:00:00 PM,12/28/2016 4:00:00 PM,51298,PEPCO,,,AGGREGATE,,28.870000,29.769206,0.000000,0.899206,29.590000,30.131270,0.028560,0.512710
12/28/2016 8:00:00 PM,12/28/2016 3:00:00 PM,51298,PEPCO,,,AGGREGATE,,26.120000,26.840133,-0.100000,0.820133,26.970000,27.414308,0.109240,0.335068
12/28/2016 7:00:00 PM,12/28/2016 2:00:00 PM,51298,PEPCO,,,AGGREGATE,,26.040000,26.747149,-0.128023,0.835172,26.950000,27.518739,0.198641,0.370098
12/28/2016 6:00:00 PM,12/28/2016 1:00:00 PM,51298,PEPCO,,,AGGREGATE,,26.770000,27.502160,-0.155071,0.887231,27.760000,28.669774,0.439527,0.470247
12/28/2016 5:00:00 PM,12/28/2016 12:00:00 PM,51298,PEPCO,,,AGGREGATE,,27.660000,28.304776,-0.200000,0.844776,28.570000,29.172487,0.081945,0.520542
12/28/2016 4:00:00 PM,12/28/2016 11:00:00 AM,51298,PEPCO,,,AGGREGATE,,27.840000,28.409463,-0.210000,0.779463,28.980000,29.653408,0.102731,0.570677
12/28/2016 3:00:00 PM,12/28/2016 10:00:00 AM,51298,PEPCO,,,AGGREGATE,,30.160000,30.830446,-0.149188,0.819633,29.770000,30.555938,0.185699,0.600239
12/28/2016 2:00:00 PM,12/28/2016 9:00:00 AM,51298,PEPCO,,,AGGREGATE,,29.500000,30.341751,-0.070000,0.911751,31.480000,32.402766,0.298846,0.623920
12/28/2016 1:00:00 PM,12/28/2016 8:00:00 AM,51298,PEPCO,,,AGGREGATE,,28.550000,29.510551,0.020000,0.940551,29.760000,31.164796,0.840577,0.564219
12/28/2016 12:00:00 PM,12/28/2016 7:00:00 AM,51298,PEPCO,,,AGGREGATE,,28.950000,29.919797,0.010000,0.959797,32.360000,34.065258,1.209179,0.496079
12/28/2016 11:00:00 AM,12/28/2016 6:00:00 AM,51298,PEPCO,,,AGGREGATE,,26.270000,27.006364,0.010000,0.726364,28.030000,29.373848,0.899138,0.444710
12/28/2016 10:00:00 AM,12/28/2016 5:00:00 AM,51298,PEPCO,,,AGGREGATE,,23.610000,24.177321,0.010000,0.557321,24.650000,25.249345,0.350833,0.248512
12/28/2016 9:00:00 AM,12/28/2016 4:00:00 AM,51298,PEPCO,,,AGGREGATE,,23.350000,23.821568,0.011131,0.460436,22.640000,23.007704,0.168746,0.198958
12/28/2016 8:00:00 AM,12/28/2016 3:00:00 AM,51298,PEPCO,,,AGGREGATE,,22.790000,23.244235,0.056709,0.397526,22.340000,22.769994,0.220135,0.209859
12/28/2016 7:00:00 AM,12/28/2016 2:00:00 AM,51298,PEPCO,,,AGGREGATE,,22.850000,23.226625,0.024390,0.352235,22.340000,22.799382,0.174469,0.284913
12/28/2016 6:00:00 AM,12/28/2016 1:00:00 AM,51298,PEPCO,,,AGGREGATE,,22.640000,23.021251,0.050848,0.330403,22.350000,22.821729,0.138432,0.333297
12/28/2016 5:00:00 AM,12/28/2016 12:00:00 AM,51298,PEPCO,,,AGGREGATE,,22.540000,23.057725,0.203538,0.314187,22.980000,23.532518,0.147754,0.404764
12/28/2016 4:00:00 AM,12/27/2016 11:00:00 PM,51298,PEPCO,,,AGGREGATE,,22.790000,23.150318,0.001608,0.358709,23.580000,24.445999,0.410118,0.455881
12/28/2016 3:00:00 AM,12/27/2016 10:00:00 PM,51298,PEPCO,,,AGGREGATE,,24.430000,24.881042,0.001317,0.449725,25.130000,26.039035,0.265737,0.643298
12/28/2016 2:00:00 AM,12/27/2016 9:00:00 PM,51298,PEPCO,,,AGGREGATE,,25.810000,26.288989,0.000000,0.478989,27.230000,28.315714,0.276707,0.809007
12/28/2016 1:00:00 AM,12/27/2016 8:00:00 PM,51298,PEPCO,,,AGGREGATE,,26.890000,27.406551,0.000904,0.515648,29.450000,30.679177,0.269532,0.959645
12/28/2016 12:00:00 AM,12/27/2016 7:00:00 PM,51298,PEPCO,,,AGGREGATE,,29.050000,29.540044,0.001327,0.488717,31.820000,33.193276,0.250944,1.122332
12/27/2016 11:00:00 PM,12/27/2016 6:00:00 PM,51298,PEPCO,,,AGGREGATE,,29.940000,30.455505,0.007492,0.508013,33.430000,34.900075,0.249364,1.220711
12/27/2016 10:00:00 PM,12/27/2016 5:00:00 PM,51298,PEPCO,,,AGGREGATE,,31.080000,31.722103,0.009126,0.632977,33.560000,34.921516,0.046486,1.315030
12/27/2016 9:00:00 PM,12/27/2016 4:00:00 PM,51298,PEPCO,,,AGGREGATE,,23.520000,24.042967,0.084626,0.438341,26.630000,27.716189,0.130361,0.955828
12/27/2016 8:00:00 PM,12/27/2016 3:00:00 PM,51298,PEPCO,,,AGGREGATE,,22.400000,22.837171,0.018952,0.418218,25.360000,26.433039,0.271218,0.801821
12/27/2016 7:00:00 PM,12/27/2016 2:00:00 PM,51298,PEPCO,,,AGGREGATE,,22.650000,23.540687,0.445346,0.445341,25.050000,26.139142,0.359803,0.729339
12/27/2016 6:00:00 PM,12/27/2016 1:00:00 PM,51298,PEPCO,,,AGGREGATE,,23.020000,23.484493,-0.014978,0.479471,25.820000,27.061015,0.377750,0.863265
12/27/2016 5:00:00 PM,12/27/2016 12:00:00 PM,51298,PEPCO,,,AGGREGATE,,24.620000,25.050462,-0.070707,0.501169,26.190000,27.502456,0.318728,0.993728
12/27/2016 4:00:00 PM,12/27/2016 11:00:00 AM,51298,PEPCO,,,AGGREGATE,,25.760000,26.331127,0.024410,0.546717,27.150000,28.541538,0.247755,1.143783
12/27/2016 3:00:00 PM,12/27/2016 10:00:00 AM,51298,PEPCO,,,AGGREGATE,,25.270000,25.865192,0.018991,0.576201,27.120000,28.689960,0.409873,1.160087
12/27/2016 2:00:00 PM,12/27/2016 9:00:00 AM,51298,PEPCO,,,AGGREGATE,,25.190000,25.786254,0.021449,0.574805,26.450000,28.718775,1.163601,1.105174
12/27/2016 1:00:00 PM,12/27/2016 8:00:00 AM,51298,PEPCO,,,AGGREGATE,,23.940000,24.474839,0.021929,0.512910,26.080000,28.041207,0.964662,0.996545
12/27/2016 12:00:00 PM,12/27/2016 7:00:00 AM,51298,PEPCO,,,AGGREGATE,,23.580000,24.171172,0.027920,0.563252,25.780000,27.837787,1.142055,0.915732
12/27/2016 11:00:00 AM,12/27/2016 6:00:00 AM,51298,PEPCO,,,AGGREGATE,,22.420000,23.392961,0.400336,0.572626,24.520000,26.649302,1.278613,0.850689
12/27/2016 10:00:00 AM,12/27/2016 5:00:00 AM,51298,PEPCO,,,AGGREGATE,,21.440000,21.883388,0.013894,0.429494,21.650000,22.737567,0.326422,0.761145
12/27/2016 9:00:00 AM,12/27/2016 4:00:00 AM,51298,PEPCO,,,AGGREGATE,,18.800000,19.166820,0.017133,0.349687,20.530000,21.491655,0.248829,0.712826
12/27/2016 8:00:00 AM,12/27/2016 3:00:00 AM,51298,PEPCO,,,AGGREGATE,,19.590000,20.012961,0.005887,0.417073,20.180000,21.253785,0.379443,0.694342
12/27/2016 7:00:00 AM,12/27/2016 2:00:00 AM,51298,PEPCO,,,AGGREGATE,,20.270000,20.787400,0.010370,0.507030,20.280000,21.394558,0.410558,0.704000
12/27/2016 6:00:00 AM,12/27/2016 1:00:00 AM,51298,PEPCO,,,AGGREGATE,,19.330000,19.852459,0.023906,0.498554,20.300000,21.315780,0.321800,0.693980
12/27/2016 5:00:00 AM,12/27/2016 12:00:00 AM,51298,PEPCO,,,AGGREGATE,,16.280000,16.757778,0.024182,0.453596,21.280000,22.320614,0.280250,0.760364
12/27/2016 4:00:00 AM,12/26/2016 11:00:00 PM,51298,PEPCO,,,AGGREGATE,,18.550000,19.151818,-0.028969,0.630787,21.360000,22.657897,0.666366,0.631531
12/27/2016 3:00:00 AM,12/26/2016 10:00:00 PM,51298,PEPCO,,,AGGREGATE,,21.900000,22.653989,-0.068584,0.822573,23.360000,25.257219,1.208697,0.688522
12/27/2016 2:00:00 AM,12/26/2016 9:00:00 PM,51298,PEPCO,,,AGGREGATE,,24.590000,25.496605,-0.073190,0.979796,25.360000,26.540276,0.327340,0.852936
12/27/2016 1:00:00 AM,12/26/2016 8:00:00 PM,51298,PEPCO,,,AGGREGATE,,27.510000,28.567659,-0.017031,1.074690,27.200000,28.421970,0.304798,0.917172
12/27/2016 12:00:00 AM,12/26/2016 7:00:00 PM,51298,PEPCO,,,AGGREGATE,,27.600000,28.979430,0.264396,1.115034,27.350000,28.609974,0.393535,0.866439
12/26/2016 11:00:00 PM,12/26/2016 6:00:00 PM,51298,PEPCO,,,AGGREGATE,,27.570000,28.632457,0.029681,1.032777,28.960000,30.081585,0.181860,0.939725
12/26/2016 10:00:00 PM,12/26/2016 5:00:00 PM,51298,PEPCO,,,AGGREGATE,,36.640000,38.476275,0.309768,1.526506,33.920000,34.991202,-0.004747,1.075949
12/26/2016 9:00:00 PM,12/26/2016 4:00:00 PM,51298,PEPCO,,,AGGREGATE,,26.340000,27.452414,0.025117,1.087297,26.260000,26.970062,0.012953,0.697109
12/26/2016 8:00:00 PM,12/26/2016 3:00:00 PM,51298,PEPCO,,,AGGREGATE,,23.090000,23.993672,-0.069217,0.972888,24.810000,25.489981,0.138808,0.541173
12/26/2016 7:00:00 PM,12/26/2016 2:00:00 PM,51298,PEPCO,,,AGGREGATE,,22.760000,23.712585,-0.032295,0.984880,24.470000,25.131337,0.151036,0.510301
12/26/2016 6:00:00 PM,12/26/2016 1:00:00 PM,51298,PEPCO,,,AGGREGATE,,24.070000,25.159348,0.014227,1.075121,25.070000,25.891376,0.271829,0.549547
12/26/2016 5:00:00 PM,12/26/2016 12:00:00 PM,51298,PEPCO,,,AGGREGATE,,25.070000,26.221792,-0.004671,1.156463,26.000000,26.934512,0.297189,0.637323
12/26/2016 4:00:00 PM,12/26/2016 11:00:00 AM,51298,PEPCO,,,AGGREGATE,,26.230000,27.383132,-0.056411,1.209543,27.130000,27.993391,0.175425,0.687966
12/26/2016 3:00:00 PM,12/26/2016 10:00:00 AM,51298,PEPCO,,,AGGREGATE,,26.600000,28.649254,0.820003,1.229251,27.230000,28.475101,0.459783,0.785318
12/26/2016 2:00:00 PM,12/26/2016 9:00:00 AM,51298,PEPCO,,,AGGREGATE,,24.160000,25.662789,0.355510,1.147279,26.510000,27.911580,0.620306,0.781274
12/26/2016 1:00:00 PM,12/26/2016 8:00:00 AM,51298,PEPCO,,,AGGREGATE,,23.010000,25.272249,1.251949,1.010301,25.710000,27.449574,1.015483,0.724091
12/26/2016 12:00:00 PM,12/26/2016 7:00:00 AM,51298,PEPCO,,,AGGREGATE,,22.380000,23.321691,0.001248,0.940443,24.280000,25.814145,0.913587,0.620558
12/26/2016 11:00:00 AM,12/26/2016 6:00:00 AM,51298,PEPCO,,,AGGREGATE,,21.660000,22.532584,-0.017524,0.890108,22.270000,23.672187,0.862349,0.539838
12/26/2016 10:00:00 AM,12/26/2016 5:00:00 AM,51298,PEPCO,,,AGGREGATE,,22.440000,23.274037,-0.050372,0.884409,21.430000,22.198191,0.340311,0.427880
12/26/2016 9:00:00 AM,12/26/2016 4:00:00 AM,51298,PEPCO,,,AGGREGATE,,19.770000,21.145394,0.631423,0.743971,20.810000,21.403493,0.140300,0.453193
12/26/2016 8:00:00 AM,12/26/2016 3:00:00 AM,51298,PEPCO,,,AGGREGATE,,19.340000,21.002170,0.926745,0.735425,20.740000,21.244966,0.115473,0.389493
12/26/2016 7:00:00 AM,12/26/2016 2:00:00 AM,51298,PEPCO,,,AGGREGATE,,19.290000,20.389940,0.370732,0.729208,20.810000,21.384125,0.165724,0.408401
12/26/2016 6:00:00 AM,12/26/2016 1:00:00 AM,51298,PEPCO,,,AGGREGATE,,20.460000,21.151782,-0.063549,0.755331,20.850000,21.350733,0.111793,0.388940
12/26/2016 5:00:00 AM,12/26/2016 12:00:00 AM,51298,PEPCO,,,AGGREGATE,,20.560000,21.270796,-0.060000,0.770796,21.410000,21.915699,0.117881,0.387818
12/26/2016 4:00:00 AM,12/25/2016 11:00:00 PM,51298,PEPCO,,,AGGREGATE,,19.890000,20.615404,-0.033997,0.759401,21.590000,22.103209,0.080871,0.432338
12/26/2016 3:00:00 AM,12/25/2016 10:00:00 PM,51298,PEPCO,,,AGGREGATE,,22.400000,24.686046,1.426742,0.859304,22.990000,23.573116,0.102155,0.480961
12/26/2016 2:00:00 AM,12/25/2016 9:00:00 PM,51298,PEPCO,,,AGGREGATE,,23.030000,23.900531,0.057771,0.812760,25.330000,26.230943,0.361634,0.539309
12/26/2016 1:00:00 AM,12/25/2016 8:00:00 PM,51298,PEPCO,,,AGGREGATE,,23.180000,23.869526,-0.057977,0.747503,27.200000,28.346282,0.542556,0.603726
