time,latitude,longitude,timezone,type,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility
2019-03-31 14:00:00,38.84833,-77.03417,America/New_York,historical,Possible Drizzle,rain,0.0054,0.44,rain,57.54,57.54,47.28,0.69,1007.8,12.02,15.82,305,1.0,2,7.299
2019-03-31 15:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,53.15,53.15,37.88,0.56,1009.7,13.1,19.51,318,1.0,3,7.577
2019-03-31 16:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,51.67,51.67,34.89,0.53,1011.0,12.43,21.95,315,1.0,3,7.461
2019-03-31 17:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,53.31,53.31,33.26,0.46,1011.0,12.03,25.73,321,0.98,3,7.507
2019-03-31 18:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,55.36,55.36,29.78,0.37,1011.3,16.01,28.5,312,0.71,4,8.246
2019-03-31 19:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,55.34,55.34,27.67,0.34,1011.6,16.09,26.74,317,0.31,4,8.11
2019-03-31 20:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,54.34,54.34,25.73,0.33,1012.1,15.08,27.77,313,0.23,3,8.065
2019-03-31 21:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,53.42,53.42,23.5,0.31,1012.5,14.59,23.6,317,0.17,1,7.799
2019-03-31 22:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,51.95,51.95,22.86,0.32,1013.7,13.47,19.66,326,0.24,0,7.723
2019-03-31 23:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,49.38,44.25,22.03,0.34,1015.0,13.42,22.95,316,0.52,0,7.704
2019-04-01 00:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0.0,0.0,none,46.45,40.36,19.93,0.35,1016.3,14.02,23.18,316,0.4,0,7.641
2019-04-01 01:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,44.06,37.91,18.46,0.35,1017.8,12.1,18.48,311,0.16,0,7.711
2019-04-01 02:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,41.96,35.28,18.76,0.39,1019.1,12.1,20.99,320,0.09,0,7.925
2019-04-01 03:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,38.97,31.05,14.74,0.37,1020.4,13.36,25.48,320,0.05,0,7.888
2019-04-01 04:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,35.58,26.08,11.48,0.36,1021.7,15.28,27.65,319,0.02,0,7.319
2019-04-01 05:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,34.49,26.04,10.96,0.37,1022.3,11.69,20.64,315,0.05,0,7.748
2019-04-01 06:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,33.98,25.79,10.48,0.37,1023.1,10.82,19.43,323,0.07,0,7.628
2019-04-01 07:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,33.94,25.33,10.8,0.38,1023.1,11.76,18.91,322,0.03,0,7.732
2019-04-01 08:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,33.85,25.12,11.54,0.39,1023.3,11.98,20.27,326,0.01,0,7.687
2019-04-01 09:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,33.74,26.22,13.01,0.42,1023.7,9.33,11.51,325,0.0,0,7.728
2019-04-01 10:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,33.22,26.22,14.75,0.46,1024.5,8.19,11.5,323,0.0,0,7.822
2019-04-01 11:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,32.63,25.55,16.1,0.5,1025.0,8.11,11.61,324,0.0,0,7.007
2019-04-01 12:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,34.58,27.22,16.98,0.48,1026.3,9.41,9.41,317,0.0,0,7.661
2019-04-01 13:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,36.94,29.2,16.87,0.44,1027.1,11.5,15.16,328,0.02,1,7.632
2019-04-01 14:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,38.36,31.24,15.49,0.39,1027.7,10.85,16.96,335,0.28,2,7.327
2019-04-01 15:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,39.98,32.92,15.17,0.36,1028.3,11.71,20.0,332,0.02,4,7.054
2019-04-01 16:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,41.95,35.5,14.11,0.32,1028.0,11.43,18.6,322,0.02,5,6.487
2019-04-01 17:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,44.4,38.85,13.55,0.28,1027.3,10.66,16.02,329,0.0,6,7.842
2019-04-01 18:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,46.27,41.48,12.38,0.25,1027.2,9.81,12.56,311,0.0,6,8.158
2019-04-01 19:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,47.73,44.28,12.03,0.23,1026.9,7.37,9.93,311,0.0,5,8.219
2019-04-01 20:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,48.77,45.96,12.07,0.22,1026.7,6.47,7.8,326,0.0,3,8.301
2019-04-01 21:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,49.57,46.84,11.33,0.21,1026.5,6.63,9.29,338,0.06,2,8.327
2019-04-01 22:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,49.76,47.8,11.35,0.21,1026.7,5.24,5.26,334,0.06,0,8.214
2019-04-01 23:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,48.54,47.18,13.46,0.24,1027.0,4.0,4.0,332,0.06,0,8.149
2019-04-02 00:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,46.88,46.88,13.05,0.25,1027.3,1.5,1.5,290,0.06,0,8.494
2019-04-02 01:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,43.31,43.31,16.55,0.34,1028.6,1.25,2.52,146,0.0,0,6.594
2019-04-02 02:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,41.79,41.79,17.72,0.38,1028.9,1.85,2.08,132,0.0,0,8.272
2019-04-02 03:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,40.44,40.44,19.98,0.44,1028.6,1.81,1.98,131,0.02,0,7.848
2019-04-02 04:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,39.29,39.29,22.08,0.5,1028.4,2.54,2.68,100,0.04,0,7.466
2019-04-02 05:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,38.43,36.29,23.83,0.55,1028.6,3.26,3.26,134,0.06,0,7.704
2019-04-02 06:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,37.66,37.66,25.23,0.61,1028.5,2.07,2.07,140,0.05,0,7.566
2019-04-02 07:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,37.45,37.45,26.16,0.63,1028.2,2.66,2.66,162,0.05,0,7.5
2019-04-02 08:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,37.17,37.17,26.57,0.65,1027.9,1.3,1.3,119,0.0,0,7.495
2019-04-02 09:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,35.78,35.78,27.0,0.7,1028.5,2.11,2.11,112,0.0,0,7.967
2019-04-02 10:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,35.07,35.07,27.0,0.72,1028.3,1.92,1.92,72,0.0,0,8.073
2019-04-02 11:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,35.22,35.22,27.12,0.72,1028.2,2.28,2.28,45,0.0,0,8.452
2019-04-02 12:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,38.04,38.04,29.31,0.71,1028.0,2.45,2.45,44,0.08,0,7.89
2019-04-02 13:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,43.49,43.49,29.0,0.56,1027.7,1.91,2.5,94,0.24,1,8.572
2019-04-02 14:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,46.29,43.91,23.86,0.41,1027.8,4.92,4.92,143,0.12,2,8.076
2019-04-02 15:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,47.75,45.37,21.45,0.35,1026.8,5.34,5.34,79,0.29,3,8.504
2019-04-02 16:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,48.15,45.95,20.78,0.34,1026.1,5.17,6.57,104,0.66,4,8.094
2019-04-02 17:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,47.78,45.91,21.36,0.35,1024.8,4.55,5.39,94,0.74,4,8.013
2019-04-02 18:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,47.61,45.18,22.32,0.37,1024.4,5.37,6.15,90,1.0,3,7.827
2019-04-02 19:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,47.83,45.04,26.61,0.43,1023.2,6.08,7.31,79,0.95,3,7.681
2019-04-02 20:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,47.27,45.11,29.87,0.51,1022.3,4.84,6.56,66,0.99,2,7.354
2019-04-02 21:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0007,0.08,rain,46.45,43.33,33.14,0.6,1021.3,6.18,8.12,38,0.95,1,7.066
2019-04-02 22:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,46.32,44.18,35.23,0.65,1021.0,4.57,6.26,13,1.0,0,7.575
2019-04-02 23:00:00,38.84833,-77.03417,America/New_York,historical,Possible Drizzle,rain,0.0049,0.41,rain,45.31,42.76,38.05,0.76,1020.5,4.91,5.58,15,0.96,0,6.829
2019-04-03 00:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0043,0.37,rain,44.53,42.34,38.74,0.8,1020.2,4.25,4.36,27,0.94,0,6.819
2019-04-03 01:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0.003,0.29,rain,44.48,42.77,40.12,0.85,1019.7,3.68,4.3,49,0.87,0,7.489
2019-04-03 02:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0.0,0.0,none,44.38,42.92,40.26,0.85,1019.2,3.39,4.24,2,0.77,0,7.346
2019-04-03 03:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,43.92,41.37,39.94,0.86,1019.3,4.6,4.92,333,0.94,0,8.004
2019-04-03 04:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0,0,none,44.04,42.4,39.43,0.84,1019.2,3.54,3.54,314,0.85,0,8.156
2019-04-03 05:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0,0,none,42.21,42.21,37.51,0.83,1018.8,2.59,2.59,299,0.6,0,5.109
2019-04-03 06:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,40.42,40.42,35.15,0.81,1019.1,2.09,2.2,313,0.0,0,2.921
2019-04-03 07:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,38.78,38.78,33.56,0.81,1019.1,0.6,1.15,339,0.11,0,2.615
2019-04-03 08:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,36.86,36.86,32.03,0.82,1019.3,1.56,1.56,285,0.05,0,3.349
2019-04-03 09:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,36.91,36.91,33.61,0.88,1019.9,1.35,1.35,262,0.01,0,5.641
2019-04-03 10:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,35.8,35.8,32.88,0.89,1020.6,2.66,2.66,257,0.0,0,6.048
2019-04-03 11:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,35.12,35.12,32.15,0.89,1021.1,2.31,2.71,266,0.0,0,3.243
2019-04-03 12:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,37.61,34.44,32.95,0.83,1022.0,4.12,4.12,217,0.0,0,4.276
2019-04-03 13:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,43.31,39.65,33.47,0.68,1022.4,6.09,6.09,213,0.0,1,7.66
2019-04-03 14:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,50.08,50.08,32.5,0.51,1022.4,5.04,7.22,233,0.0,2,7.728
2019-04-03 15:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,55.44,55.44,31.52,0.4,1022.2,7.14,8.69,233,0.0,4,7.653
2019-04-03 16:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,61.47,61.47,30.08,0.3,1021.7,10.72,16.17,272,0.0,5,7.443
2019-04-03 17:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,65.49,65.49,28.87,0.25,1021.1,12.25,22.0,275,0.01,6,8.248
2019-04-03 18:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,68.42,68.42,26.65,0.21,1020.5,12.89,23.07,272,0.03,6,8.119
2019-04-03 19:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,70.57,70.57,23.78,0.17,1019.9,12.83,24.13,284,0.05,5,8.056
2019-04-03 20:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,71.35,71.35,20.87,0.15,1019.5,13.82,24.69,274,0.0,3,8.027
2019-04-03 21:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,71.55,71.55,18.59,0.13,1019.7,11.1,19.84,291,0.0,2,8.144
2019-04-03 22:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,70.6,70.6,18.2,0.13,1020.3,12.4,21.69,298,0.0,1,8.281
2019-04-03 23:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,68.8,68.8,18.84,0.15,1021.4,9.56,16.28,309,0.0,0,7.755
2019-04-04 00:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,65.23,65.23,19.81,0.17,1022.1,6.01,9.09,322,0.0,0,8.35
2019-04-04 01:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,62.66,62.66,21.52,0.2,1023.2,5.33,6.63,331,0.0,0,8.019
2019-04-04 02:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,60.13,60.13,21.96,0.23,1024.3,3.99,4.94,332,0.0,0,8.549
2019-04-04 03:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,57.01,57.01,23.41,0.27,1024.8,1.37,3.61,353,0.06,0,8.739
2019-04-04 04:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,54.61,54.61,25.19,0.32,1025.8,3.4,5.28,320,0.0,0,8.946
2019-04-04 05:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,50.72,50.72,27.4,0.4,1026.3,3.03,4.37,300,0.0,0,9.344
2019-04-04 06:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,51.81,51.81,27.01,0.38,1026.3,2.08,2.08,343,0.0,0,8.814
2019-04-04 07:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,49.72,49.72,26.31,0.4,1027.1,0.28,0.69,8,0.0,0,8.972
2019-04-04 08:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,47.15,47.15,28.73,0.49,1027.9,0.76,0.99,212,0.0,0,8.936
2019-04-04 09:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,45.14,45.14,28.74,0.52,1028.2,0.67,1.11,10,0.0,0,8.561
2019-04-04 10:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0.0,0.0,none,45.46,45.46,28.52,0.51,1028.8,0.09,1.05,67,0.41,0,8.599
2019-04-04 11:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,45.42,45.42,29.39,0.53,1029.8,0.4,0.76,39,0.48,0,8.707
2019-04-04 12:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,47.51,47.51,29.69,0.5,1030.7,0.21,0.65,45,0.66,0,8.666
2019-04-04 13:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,53.81,53.81,29.96,0.4,1030.5,0.5,1.64,109,0.45,1,8.456
2019-04-04 14:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,59.78,59.78,24.12,0.25,1030.6,2.14,2.52,44,0.16,2,8.732
2019-04-04 15:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,61.93,61.93,23.1,0.22,1031.0,2.45,4.25,245,0.54,3,8.754
2019-04-04 16:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0014,0.01,rain,65.03,65.03,27.26,0.24,1030.5,2.14,8.72,209,0.41,4,10.0
2019-04-04 17:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,65.56,65.56,22.95,0.2,1030.1,5.01,7.99,229,0.21,5,9.646
2019-04-04 18:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,67.27,67.27,23.85,0.19,1029.2,5.34,8.42,243,0.37,5,8.786
2019-04-04 19:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,66.94,66.94,23.5,0.19,1028.5,4.46,10.03,224,0.87,3,8.554
2019-04-04 20:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,68.01,68.01,24.83,0.2,1027.7,4.07,4.99,194,0.61,3,8.821
2019-04-04 21:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,68.14,68.14,25.96,0.2,1027.3,3.52,5.58,156,0.61,1,8.845
2019-04-04 22:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,68.09,68.09,26.44,0.21,1027.5,4.34,5.2,123,0.79,1,8.498
2019-04-04 23:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,66.03,66.03,26.37,0.22,1027.6,5.17,6.1,88,0.72,0,7.626
2019-04-05 00:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0.0,0.0,none,63.03,63.03,27.2,0.26,1027.9,4.78,6.31,85,0.5,0,8.455
2019-04-05 01:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,59.87,59.87,28.66,0.3,1028.4,3.31,3.31,97,0.19,0,7.996
2019-04-05 02:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,57.68,57.68,30.06,0.35,1028.4,1.38,2.62,95,0.11,0,8.312
2019-04-05 03:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,55.67,55.67,30.65,0.38,1028.1,2.22,2.42,91,0.16,0,8.114
2019-04-05 04:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0.0,0.0,none,54.37,54.37,30.62,0.4,1028.0,3.18,3.18,103,0.34,0,8.287
2019-04-05 05:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0.0,0.0,none,53.51,53.51,31.69,0.43,1028.0,2.65,2.65,82,0.39,0,7.474
2019-04-05 06:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,51.9,51.9,32.08,0.47,1028.0,2.01,2.18,74,0.11,0,7.293
2019-04-05 07:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0.0,0.0,none,51.81,51.81,33.3,0.49,1027.7,2.98,3.15,70,0.77,0,6.487
2019-04-05 08:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,51.61,51.61,34.13,0.51,1027.4,5.0,5.0,76,0.88,0,7.757
2019-04-05 09:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0005,0.08,rain,50.5,50.5,38.75,0.64,1028.3,5.17,5.17,72,0.95,0,8.524
2019-04-05 10:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0057,0.29,rain,49.17,47.09,41.22,0.74,1028.4,5.24,5.24,68,1.0,0,8.056
2019-04-05 11:00:00,38.84833,-77.03417,America/New_York,historical,Possible Drizzle,rain,0.0089,0.46,rain,48.45,46.27,40.77,0.75,1028.6,5.2,5.2,83,1.0,0,7.938
2019-04-05 12:00:00,38.84833,-77.03417,America/New_York,historical,Possible Drizzle,rain,0.0103,0.54,rain,47.9,45.22,40.14,0.74,1028.8,5.9,7.47,88,0.95,0,7.843
2019-04-05 13:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0011,0.28,rain,47.65,44.93,38.97,0.72,1029.0,5.9,7.57,104,1.0,1,6.95
2019-04-05 14:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0023,0.2,rain,47.49,44.6,37.38,0.68,1029.1,6.14,6.95,97,1.0,2,7.581
2019-04-05 15:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0024,0.27,rain,47.2,43.4,35.94,0.65,1028.9,7.88,8.98,98,1.0,3,7.867
2019-04-05 16:00:00,38.84833,-77.03417,America/New_York,historical,Possible Drizzle,rain,0.0035,0.4,rain,47.52,43.82,38.49,0.71,1028.1,7.83,9.05,101,1.0,3,8.005
2019-04-05 17:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0003,0.17,rain,48.44,44.95,39.98,0.72,1027.0,7.81,11.73,91,0.94,4,6.37
2019-04-05 18:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,50.08,50.08,40.21,0.69,1025.8,7.27,8.2,91,1.0,3,8.363
2019-04-05 19:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,51.33,51.33,40.89,0.67,1025.0,7.15,10.65,91,1.0,3,8.301
2019-04-05 20:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0007,0.2,rain,50.49,50.49,43.12,0.76,1024.4,4.67,5.77,90,1.0,2,7.803
2019-04-05 21:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0004,0.18,rain,49.71,47.66,44.44,0.82,1024.1,5.38,7.03,70,1.0,1,6.658
2019-04-05 22:00:00,38.84833,-77.03417,America/New_York,historical,Possible Drizzle,rain,0.0041,0.55,rain,49.29,47.33,45.28,0.86,1024.3,5.1,5.1,24,1.0,1,6.679
2019-04-05 23:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,48.97,46.87,44.73,0.85,1024.0,5.24,5.8,55,1.0,0,7.001
2019-04-06 00:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,48.64,46.23,44.51,0.86,1023.7,5.68,5.68,54,1.0,0,7.662
2019-04-06 01:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,48.74,47.18,44.67,0.86,1023.9,4.33,4.65,36,1.0,0,7.337
2019-04-06 02:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,48.25,45.65,44.12,0.86,1024.1,5.88,5.88,38,1.0,0,7.319
2019-04-06 03:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0007,0.16,rain,47.66,45.58,44.24,0.88,1024.0,4.84,4.84,39,1.0,0,6.255
2019-04-06 04:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,46.74,44.89,43.92,0.9,1023.7,4.27,4.87,33,1.0,0,5.755
2019-04-06 05:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,46.23,43.94,44.0,0.92,1023.2,4.78,4.93,21,1.0,0,5.269
2019-04-06 06:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,45.54,44.6,43.64,0.93,1022.9,3.03,3.88,22,1.0,0,4.284
2019-04-06 07:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,45.41,43.59,43.62,0.93,1022.6,3.98,3.98,0,1.0,0,2.703
2019-04-06 08:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,45.26,45.26,43.78,0.95,1022.1,2.92,3.94,348,1.0,0,4.284
2019-04-06 09:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,45.15,43.12,43.62,0.94,1022.0,4.19,4.19,357,1.0,0,3.251
2019-04-06 10:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,45.11,43.12,43.93,0.96,1022.5,4.12,4.12,356,1.0,0,3.445
2019-04-06 11:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,45.31,45.31,44.1,0.96,1022.8,2.85,3.3,12,1.0,0,4.709
2019-04-06 12:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,45.57,45.57,44.1,0.95,1023.9,2.26,2.26,9,0.99,0,5.827
2019-04-06 13:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,47.74,47.74,44.3,0.88,1024.1,1.91,1.94,28,1.0,1,5.976
2019-04-06 14:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,51.57,51.57,45.01,0.78,1023.9,2.97,2.97,329,0.79,2,7.731
2019-04-06 15:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,55.79,55.79,45.54,0.68,1024.1,1.91,4.02,270,0.11,5,8.634
2019-04-06 16:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,59.78,59.78,46.41,0.61,1024.1,3.44,3.49,321,0.15,6,8.137
