datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/2/2017 10:00:00 PM,1/2/2017 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3207.308,True
1/2/2017 11:00:00 PM,1/2/2017 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3130.077,True
1/3/2017 12:00:00 AM,1/2/2017 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3143.468,True
1/3/2017 1:00:00 AM,1/2/2017 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3132.722,True
1/3/2017 2:00:00 AM,1/2/2017 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2907.077,True
1/3/2017 3:00:00 AM,1/2/2017 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2746.602,True
1/3/2017 4:00:00 AM,1/2/2017 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2563.033,True
1/3/2017 5:00:00 AM,1/3/2017 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2439.724,True
1/3/2017 6:00:00 AM,1/3/2017 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2263.848,True
1/3/2017 7:00:00 AM,1/3/2017 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2338.573,True
1/3/2017 8:00:00 AM,1/3/2017 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2312.750,True
1/3/2017 9:00:00 AM,1/3/2017 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2453.397,True
1/3/2017 10:00:00 AM,1/3/2017 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2685.882,True
1/3/2017 11:00:00 AM,1/3/2017 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3025.451,True
1/3/2017 12:00:00 PM,1/3/2017 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3300.282,True
1/3/2017 1:00:00 PM,1/3/2017 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3335.359,True
1/3/2017 2:00:00 PM,1/3/2017 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3361.118,True
1/3/2017 3:00:00 PM,1/3/2017 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3293.661,True
1/3/2017 4:00:00 PM,1/3/2017 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3307.917,True
1/3/2017 5:00:00 PM,1/3/2017 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3401.464,True
1/3/2017 6:00:00 PM,1/3/2017 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3258.528,True
1/3/2017 7:00:00 PM,1/3/2017 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3167.169,True
1/3/2017 8:00:00 PM,1/3/2017 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3192.031,True
1/3/2017 9:00:00 PM,1/3/2017 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3242.643,True
1/3/2017 10:00:00 PM,1/3/2017 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3397.913,True
1/3/2017 11:00:00 PM,1/3/2017 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3331.841,True
1/4/2017 12:00:00 AM,1/3/2017 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3239.817,True
1/4/2017 1:00:00 AM,1/3/2017 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3094.943,True
1/4/2017 2:00:00 AM,1/3/2017 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2959.961,True
1/4/2017 3:00:00 AM,1/3/2017 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2746.352,True
1/4/2017 4:00:00 AM,1/3/2017 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2552.181,True
1/4/2017 5:00:00 AM,1/4/2017 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2398.292,True
1/4/2017 6:00:00 AM,1/4/2017 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2269.859,True
1/4/2017 7:00:00 AM,1/4/2017 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2268.073,True
1/4/2017 8:00:00 AM,1/4/2017 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2333.972,True
1/4/2017 9:00:00 AM,1/4/2017 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2355.981,True
1/4/2017 10:00:00 AM,1/4/2017 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2572.448,True
1/4/2017 11:00:00 AM,1/4/2017 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2945.530,True
1/4/2017 12:00:00 PM,1/4/2017 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3166.804,True
1/4/2017 1:00:00 PM,1/4/2017 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3184.086,True
1/4/2017 2:00:00 PM,1/4/2017 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3142.845,True
1/4/2017 3:00:00 PM,1/4/2017 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3110.855,True
1/4/2017 4:00:00 PM,1/4/2017 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3060.227,True
1/4/2017 5:00:00 PM,1/4/2017 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2973.424,True
1/4/2017 6:00:00 PM,1/4/2017 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2967.840,True
1/4/2017 7:00:00 PM,1/4/2017 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2905.392,True
1/4/2017 8:00:00 PM,1/4/2017 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2943.980,True
1/4/2017 9:00:00 PM,1/4/2017 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3087.254,True
1/4/2017 10:00:00 PM,1/4/2017 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3318.254,True
1/4/2017 11:00:00 PM,1/4/2017 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3313.908,True
1/5/2017 12:00:00 AM,1/4/2017 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3321.161,True
1/5/2017 1:00:00 AM,1/4/2017 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3238.690,True
1/5/2017 2:00:00 AM,1/4/2017 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3120.662,True
1/5/2017 3:00:00 AM,1/4/2017 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2995.601,True
1/5/2017 4:00:00 AM,1/4/2017 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2828.953,True
1/5/2017 5:00:00 AM,1/5/2017 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2665.602,True
1/5/2017 6:00:00 AM,1/5/2017 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2656.324,True
1/5/2017 7:00:00 AM,1/5/2017 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2628.570,True
1/5/2017 8:00:00 AM,1/5/2017 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2672.174,True
1/5/2017 9:00:00 AM,1/5/2017 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2788.247,True
1/5/2017 10:00:00 AM,1/5/2017 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3050.408,True
1/5/2017 11:00:00 AM,1/5/2017 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3440.122,True
1/5/2017 12:00:00 PM,1/5/2017 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3693.227,True
1/5/2017 1:00:00 PM,1/5/2017 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3699.364,True
1/5/2017 2:00:00 PM,1/5/2017 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3671.071,True
1/5/2017 3:00:00 PM,1/5/2017 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3642.514,True
1/5/2017 4:00:00 PM,1/5/2017 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3579.289,True
1/5/2017 5:00:00 PM,1/5/2017 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3481.454,True
1/5/2017 6:00:00 PM,1/5/2017 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3493.756,True
1/5/2017 7:00:00 PM,1/5/2017 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3475.151,True
1/5/2017 8:00:00 PM,1/5/2017 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3532.842,True
1/5/2017 9:00:00 PM,1/5/2017 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3603.203,True
1/5/2017 10:00:00 PM,1/5/2017 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3757.332,True
1/5/2017 11:00:00 PM,1/5/2017 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3684.054,True
1/6/2017 12:00:00 AM,1/5/2017 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3615.060,True
1/6/2017 1:00:00 AM,1/5/2017 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3457.422,True
1/6/2017 2:00:00 AM,1/5/2017 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3314.832,True
1/6/2017 3:00:00 AM,1/5/2017 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3136.106,True
1/6/2017 4:00:00 AM,1/5/2017 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2923.518,True
1/6/2017 5:00:00 AM,1/6/2017 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2795.163,True
1/6/2017 6:00:00 AM,1/6/2017 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2737.046,True
1/6/2017 7:00:00 AM,1/6/2017 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2756.488,True
1/6/2017 8:00:00 AM,1/6/2017 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2739.860,True
1/6/2017 9:00:00 AM,1/6/2017 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2873.575,True
1/6/2017 10:00:00 AM,1/6/2017 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3099.446,True
1/6/2017 11:00:00 AM,1/6/2017 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3457.601,True
1/6/2017 12:00:00 PM,1/6/2017 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3718.595,True
1/6/2017 1:00:00 PM,1/6/2017 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3785.918,True
1/6/2017 2:00:00 PM,1/6/2017 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3678.104,True
1/6/2017 3:00:00 PM,1/6/2017 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3619.635,True
1/6/2017 4:00:00 PM,1/6/2017 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3558.913,True
1/6/2017 5:00:00 PM,1/6/2017 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3543.616,True
1/6/2017 6:00:00 PM,1/6/2017 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3536.284,True
1/6/2017 7:00:00 PM,1/6/2017 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3595.475,True
1/6/2017 8:00:00 PM,1/6/2017 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3688.294,True
1/6/2017 9:00:00 PM,1/6/2017 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3791.033,True
1/6/2017 10:00:00 PM,1/6/2017 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3917.173,True
1/6/2017 11:00:00 PM,1/6/2017 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3865.215,True
1/7/2017 12:00:00 AM,1/6/2017 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3734.351,True
1/7/2017 1:00:00 AM,1/6/2017 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3652.268,True
1/7/2017 2:00:00 AM,1/6/2017 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3537.582,True
1/7/2017 3:00:00 AM,1/6/2017 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3383.130,True
1/7/2017 4:00:00 AM,1/6/2017 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,3252.337,True
1/7/2017 5:00:00 AM,1/7/2017 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3154.092,True
1/7/2017 6:00:00 AM,1/7/2017 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,3046.639,True
1/7/2017 7:00:00 AM,1/7/2017 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,3044.388,True
1/7/2017 8:00:00 AM,1/7/2017 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,3045.662,True
1/7/2017 9:00:00 AM,1/7/2017 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,3072.365,True
1/7/2017 10:00:00 AM,1/7/2017 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3173.947,True
1/7/2017 11:00:00 AM,1/7/2017 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3281.946,True
1/7/2017 12:00:00 PM,1/7/2017 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3445.278,True
1/7/2017 1:00:00 PM,1/7/2017 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3586.090,True
1/7/2017 2:00:00 PM,1/7/2017 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3788.998,True
1/7/2017 3:00:00 PM,1/7/2017 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3829.582,True
1/7/2017 4:00:00 PM,1/7/2017 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3914.919,True
1/7/2017 5:00:00 PM,1/7/2017 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3917.624,True
1/7/2017 6:00:00 PM,1/7/2017 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3885.708,True
1/7/2017 7:00:00 PM,1/7/2017 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3796.738,True
1/7/2017 8:00:00 PM,1/7/2017 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3792.550,True
1/7/2017 9:00:00 PM,1/7/2017 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3766.328,True
1/7/2017 10:00:00 PM,1/7/2017 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3923.544,True
1/7/2017 11:00:00 PM,1/7/2017 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,4009.200,True
1/8/2017 12:00:00 AM,1/7/2017 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,4022.551,True
1/8/2017 1:00:00 AM,1/7/2017 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,4006.022,True
1/8/2017 2:00:00 AM,1/7/2017 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3923.850,True
1/8/2017 3:00:00 AM,1/7/2017 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3799.526,True
1/8/2017 4:00:00 AM,1/7/2017 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,3659.385,True
1/8/2017 5:00:00 AM,1/8/2017 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3588.383,True
1/8/2017 6:00:00 AM,1/8/2017 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,3562.677,True
1/8/2017 7:00:00 AM,1/8/2017 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,3502.962,True
1/8/2017 8:00:00 AM,1/8/2017 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,3543.533,True
1/8/2017 9:00:00 AM,1/8/2017 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,3584.869,True
1/8/2017 10:00:00 AM,1/8/2017 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3647.351,True
1/8/2017 11:00:00 AM,1/8/2017 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3768.936,True
1/8/2017 12:00:00 PM,1/8/2017 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3858.976,True
1/8/2017 1:00:00 PM,1/8/2017 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3874.310,True
1/8/2017 2:00:00 PM,1/8/2017 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3886.025,True
1/8/2017 3:00:00 PM,1/8/2017 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3883.276,True
1/8/2017 4:00:00 PM,1/8/2017 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3823.609,True
1/8/2017 5:00:00 PM,1/8/2017 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3769.613,True
1/8/2017 6:00:00 PM,1/8/2017 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3763.385,True
1/8/2017 7:00:00 PM,1/8/2017 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3739.506,True
1/8/2017 8:00:00 PM,1/8/2017 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3797.244,True
1/8/2017 9:00:00 PM,1/8/2017 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3927.101,True
1/8/2017 10:00:00 PM,1/8/2017 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,4172.173,True
1/8/2017 11:00:00 PM,1/8/2017 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,4264.092,True
1/9/2017 12:00:00 AM,1/8/2017 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,4247.414,True
1/9/2017 1:00:00 AM,1/8/2017 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,4215.142,True
1/9/2017 2:00:00 AM,1/8/2017 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,4127.032,True
1/9/2017 3:00:00 AM,1/8/2017 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,4147.919,True
1/9/2017 4:00:00 AM,1/8/2017 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,3780.224,True
1/9/2017 5:00:00 AM,1/9/2017 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3660.206,True
1/9/2017 6:00:00 AM,1/9/2017 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,3647.120,True
1/9/2017 7:00:00 AM,1/9/2017 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,3614.941,True
1/9/2017 8:00:00 AM,1/9/2017 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,3663.210,True
1/9/2017 9:00:00 AM,1/9/2017 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,3787.787,True
1/9/2017 10:00:00 AM,1/9/2017 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,4012.746,True
1/9/2017 11:00:00 AM,1/9/2017 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,4361.547,True
1/9/2017 12:00:00 PM,1/9/2017 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,4534.130,True
1/9/2017 1:00:00 PM,1/9/2017 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,4509.586,True
1/9/2017 2:00:00 PM,1/9/2017 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,4457.244,True
1/9/2017 3:00:00 PM,1/9/2017 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,4313.968,True
1/9/2017 4:00:00 PM,1/9/2017 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,4172.237,True
1/9/2017 5:00:00 PM,1/9/2017 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,4072.478,True
1/9/2017 6:00:00 PM,1/9/2017 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,4068.034,True
1/9/2017 7:00:00 PM,1/9/2017 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,4034.406,True
1/9/2017 8:00:00 PM,1/9/2017 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,4048.010,True
1/9/2017 9:00:00 PM,1/9/2017 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,4116.600,True
1/9/2017 10:00:00 PM,1/9/2017 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,4404.924,True
1/9/2017 11:00:00 PM,1/9/2017 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,4394.362,True
1/10/2017 12:00:00 AM,1/9/2017 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,4336.743,True
1/10/2017 1:00:00 AM,1/9/2017 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,4249.849,True
1/10/2017 2:00:00 AM,1/9/2017 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,4066.748,True
1/10/2017 3:00:00 AM,1/9/2017 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3822.240,True
1/10/2017 4:00:00 AM,1/9/2017 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,3646.006,True
1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3442.671,True
1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,3408.691,True
1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,3360.977,True
1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,3388.460,True
1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,3495.459,True
1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3745.949,True
1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,4113.848,True
1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,4286.346,True
1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,4238.098,True
1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,4202.614,True
1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,4112.583,True
1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3975.925,True
1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3867.993,True
1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3895.761,True
1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3802.076,True
1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3827.138,True
1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3918.023,True
1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,4008.959,True
1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3937.821,True
