forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
12/27/2018 12:00:00 AM,12/27/2018 12:00:00 AM,Mid Atlantic - Dominion,4333,860,1797,1676
12/27/2018 12:00:00 AM,12/27/2018 12:00:00 AM,Western,11692,2174,6499,3019
12/27/2018 12:00:00 AM,12/27/2018 12:00:00 AM,PJM RTO,16025,3034,8296,4695
12/27/2018 12:00:00 AM,12/28/2018 12:00:00 AM,Mid Atlantic - Dominion,6312,857,4198,1257
12/27/2018 12:00:00 AM,12/28/2018 12:00:00 AM,Western,10780,2174,5780,2826
12/27/2018 12:00:00 AM,12/28/2018 12:00:00 AM,PJM RTO,17092,3031,9978,4083
12/27/2018 12:00:00 AM,12/29/2018 12:00:00 AM,Mid Atlantic - Dominion,4858,857,2752,1249
12/27/2018 12:00:00 AM,12/29/2018 12:00:00 AM,Western,7104,1894,3210,2000
12/27/2018 12:00:00 AM,12/29/2018 12:00:00 AM,PJM RTO,11962,2751,5962,3249
12/27/2018 12:00:00 AM,12/30/2018 12:00:00 AM,Mid Atlantic - Dominion,3978,857,1897,1224
12/27/2018 12:00:00 AM,12/30/2018 12:00:00 AM,Western,4902,514,2638,1750
12/27/2018 12:00:00 AM,12/30/2018 12:00:00 AM,PJM RTO,8880,1371,4535,2974
12/27/2018 12:00:00 AM,12/31/2018 12:00:00 AM,Mid Atlantic - Dominion,3540,857,1459,1224
12/27/2018 12:00:00 AM,12/31/2018 12:00:00 AM,Western,4928,514,2672,1742
12/27/2018 12:00:00 AM,12/31/2018 12:00:00 AM,PJM RTO,8468,1371,4131,2966
12/27/2018 12:00:00 AM,1/1/2019 12:00:00 AM,Mid Atlantic - Dominion,2029,697,798,534
12/27/2018 12:00:00 AM,1/1/2019 12:00:00 AM,Western,2943,514,1937,492
12/27/2018 12:00:00 AM,1/1/2019 12:00:00 AM,PJM RTO,4972,1211,2735,1026
12/27/2018 12:00:00 AM,1/2/2019 12:00:00 AM,Mid Atlantic - Dominion,2060,697,829,534
12/27/2018 12:00:00 AM,1/2/2019 12:00:00 AM,Western,2335,514,1329,492
12/27/2018 12:00:00 AM,1/2/2019 12:00:00 AM,PJM RTO,4395,1211,2158,1026
12/26/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Mid Atlantic - Dominion,3567,860,1143,1564
12/26/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Western,9987,2174,5691,2122
12/26/2018 12:00:00 AM,12/26/2018 12:00:00 AM,PJM RTO,13554,3034,6834,3686
12/26/2018 12:00:00 AM,12/27/2018 12:00:00 AM,Mid Atlantic - Dominion,5064,857,2966,1241
12/26/2018 12:00:00 AM,12/27/2018 12:00:00 AM,Western,10226,2174,6068,1984
12/26/2018 12:00:00 AM,12/27/2018 12:00:00 AM,PJM RTO,15290,3031,9034,3225
12/26/2018 12:00:00 AM,12/28/2018 12:00:00 AM,Mid Atlantic - Dominion,5298,857,3201,1240
12/26/2018 12:00:00 AM,12/28/2018 12:00:00 AM,Western,9964,2174,5995,1795
12/26/2018 12:00:00 AM,12/28/2018 12:00:00 AM,PJM RTO,15262,3031,9196,3035
12/26/2018 12:00:00 AM,12/29/2018 12:00:00 AM,Mid Atlantic - Dominion,3861,857,1770,1234
12/26/2018 12:00:00 AM,12/29/2018 12:00:00 AM,Western,6913,1894,3270,1749
12/26/2018 12:00:00 AM,12/29/2018 12:00:00 AM,PJM RTO,10774,2751,5040,2983
12/26/2018 12:00:00 AM,12/30/2018 12:00:00 AM,Mid Atlantic - Dominion,3899,857,1833,1209
12/26/2018 12:00:00 AM,12/30/2018 12:00:00 AM,Western,4983,514,2720,1749
12/26/2018 12:00:00 AM,12/30/2018 12:00:00 AM,PJM RTO,8882,1371,4553,2958
12/26/2018 12:00:00 AM,12/31/2018 12:00:00 AM,Mid Atlantic - Dominion,3526,857,1460,1209
12/26/2018 12:00:00 AM,12/31/2018 12:00:00 AM,Western,4692,514,2479,1699
12/26/2018 12:00:00 AM,12/31/2018 12:00:00 AM,PJM RTO,8218,1371,3939,2908
12/26/2018 12:00:00 AM,1/1/2019 12:00:00 AM,Mid Atlantic - Dominion,1671,697,798,176
12/26/2018 12:00:00 AM,1/1/2019 12:00:00 AM,Western,2925,514,1927,484
12/26/2018 12:00:00 AM,1/1/2019 12:00:00 AM,PJM RTO,4596,1211,2725,660
12/25/2018 12:00:00 AM,12/25/2018 12:00:00 AM,Mid Atlantic - Dominion,2683,860,223,1600
12/25/2018 12:00:00 AM,12/25/2018 12:00:00 AM,Western,9686,2174,5354,2158
12/25/2018 12:00:00 AM,12/25/2018 12:00:00 AM,PJM RTO,12369,3034,5577,3758
12/25/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Mid Atlantic - Dominion,4985,860,2883,1242
12/25/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Western,9672,2174,5540,1958
12/25/2018 12:00:00 AM,12/26/2018 12:00:00 AM,PJM RTO,14657,3034,8423,3200
12/25/2018 12:00:00 AM,12/27/2018 12:00:00 AM,Mid Atlantic - Dominion,5061,857,2963,1241
12/25/2018 12:00:00 AM,12/27/2018 12:00:00 AM,Western,9953,2174,5917,1862
12/25/2018 12:00:00 AM,12/27/2018 12:00:00 AM,PJM RTO,15014,3031,8880,3103
12/25/2018 12:00:00 AM,12/28/2018 12:00:00 AM,Mid Atlantic - Dominion,5295,857,3198,1240
12/25/2018 12:00:00 AM,12/28/2018 12:00:00 AM,Western,9811,2174,5844,1793
12/25/2018 12:00:00 AM,12/28/2018 12:00:00 AM,PJM RTO,15106,3031,9042,3033
12/25/2018 12:00:00 AM,12/29/2018 12:00:00 AM,Mid Atlantic - Dominion,3858,857,1767,1234
12/25/2018 12:00:00 AM,12/29/2018 12:00:00 AM,Western,6762,1894,3119,1749
12/25/2018 12:00:00 AM,12/29/2018 12:00:00 AM,PJM RTO,10620,2751,4886,2983
12/25/2018 12:00:00 AM,12/30/2018 12:00:00 AM,Mid Atlantic - Dominion,3896,857,1830,1209
12/25/2018 12:00:00 AM,12/30/2018 12:00:00 AM,Western,4983,514,2720,1749
12/25/2018 12:00:00 AM,12/30/2018 12:00:00 AM,PJM RTO,8879,1371,4550,2958
12/25/2018 12:00:00 AM,12/31/2018 12:00:00 AM,Mid Atlantic - Dominion,3523,857,1457,1209
12/25/2018 12:00:00 AM,12/31/2018 12:00:00 AM,Western,4690,514,2479,1697
12/25/2018 12:00:00 AM,12/31/2018 12:00:00 AM,PJM RTO,8213,1371,3936,2906
12/24/2018 12:00:00 AM,12/24/2018 12:00:00 AM,Mid Atlantic - Dominion,4797,860,1640,2297
12/24/2018 12:00:00 AM,12/24/2018 12:00:00 AM,Western,9927,2174,5742,2011
12/24/2018 12:00:00 AM,12/24/2018 12:00:00 AM,PJM RTO,14724,3034,7382,4308
12/24/2018 12:00:00 AM,12/25/2018 12:00:00 AM,Mid Atlantic - Dominion,3852,860,2307,685
12/24/2018 12:00:00 AM,12/25/2018 12:00:00 AM,Western,8980,2174,4948,1858
12/24/2018 12:00:00 AM,12/25/2018 12:00:00 AM,PJM RTO,12832,3034,7255,2543
12/24/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Mid Atlantic - Dominion,4427,860,2884,683
12/24/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Western,8952,2174,4920,1858
12/24/2018 12:00:00 AM,12/26/2018 12:00:00 AM,PJM RTO,13379,3034,7804,2541
12/24/2018 12:00:00 AM,12/27/2018 12:00:00 AM,Mid Atlantic - Dominion,4523,857,2964,702
12/24/2018 12:00:00 AM,12/27/2018 12:00:00 AM,Western,8708,2174,4732,1802
12/24/2018 12:00:00 AM,12/27/2018 12:00:00 AM,PJM RTO,13231,3031,7696,2504
12/24/2018 12:00:00 AM,12/28/2018 12:00:00 AM,Mid Atlantic - Dominion,4757,857,3199,701
12/24/2018 12:00:00 AM,12/28/2018 12:00:00 AM,Western,8625,2174,4659,1792
12/24/2018 12:00:00 AM,12/28/2018 12:00:00 AM,PJM RTO,13382,3031,7858,2493
12/24/2018 12:00:00 AM,12/29/2018 12:00:00 AM,Mid Atlantic - Dominion,3320,857,1768,695
12/24/2018 12:00:00 AM,12/29/2018 12:00:00 AM,Western,6761,1894,3119,1748
12/24/2018 12:00:00 AM,12/29/2018 12:00:00 AM,PJM RTO,10081,2751,4887,2443
12/24/2018 12:00:00 AM,12/30/2018 12:00:00 AM,Mid Atlantic - Dominion,3358,857,1831,670
12/24/2018 12:00:00 AM,12/30/2018 12:00:00 AM,Western,4982,514,2720,1748
12/24/2018 12:00:00 AM,12/30/2018 12:00:00 AM,PJM RTO,8340,1371,4551,2418
12/23/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Mid Atlantic - Dominion,7849,1363,4052,2434
12/23/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Western,10635,2174,6200,2261
12/23/2018 12:00:00 AM,12/23/2018 12:00:00 AM,PJM RTO,18484,3537,10252,4695
12/23/2018 12:00:00 AM,12/24/2018 12:00:00 AM,Mid Atlantic - Dominion,6197,1363,3267,1567
12/23/2018 12:00:00 AM,12/24/2018 12:00:00 AM,Western,10334,2174,6362,1798
12/23/2018 12:00:00 AM,12/24/2018 12:00:00 AM,PJM RTO,16531,3537,9629,3365
12/23/2018 12:00:00 AM,12/25/2018 12:00:00 AM,Mid Atlantic - Dominion,4897,1363,2307,1227
12/23/2018 12:00:00 AM,12/25/2018 12:00:00 AM,Western,8918,2174,4950,1794
12/23/2018 12:00:00 AM,12/25/2018 12:00:00 AM,PJM RTO,13815,3537,7257,3021
12/23/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Mid Atlantic - Dominion,5474,1363,2884,1227
12/23/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Western,8890,2174,4922,1794
12/23/2018 12:00:00 AM,12/26/2018 12:00:00 AM,PJM RTO,14364,3537,7806,3021
12/23/2018 12:00:00 AM,12/27/2018 12:00:00 AM,Mid Atlantic - Dominion,5570,1360,2964,1246
12/23/2018 12:00:00 AM,12/27/2018 12:00:00 AM,Western,8692,2174,4734,1784
12/23/2018 12:00:00 AM,12/27/2018 12:00:00 AM,PJM RTO,14262,3534,7698,3030
12/23/2018 12:00:00 AM,12/28/2018 12:00:00 AM,Mid Atlantic - Dominion,5805,1360,3199,1246
12/23/2018 12:00:00 AM,12/28/2018 12:00:00 AM,Western,8619,2174,4661,1784
12/23/2018 12:00:00 AM,12/28/2018 12:00:00 AM,PJM RTO,14424,3534,7860,3030
12/23/2018 12:00:00 AM,12/29/2018 12:00:00 AM,Mid Atlantic - Dominion,4368,1360,1768,1240
12/23/2018 12:00:00 AM,12/29/2018 12:00:00 AM,Western,6755,1894,3121,1740
12/23/2018 12:00:00 AM,12/29/2018 12:00:00 AM,PJM RTO,11123,3254,4889,2980
12/22/2018 12:00:00 AM,12/22/2018 12:00:00 AM,Mid Atlantic - Dominion,7934,2085,2928,2921
12/22/2018 12:00:00 AM,12/22/2018 12:00:00 AM,Western,12921,2174,7506,3241
12/22/2018 12:00:00 AM,12/22/2018 12:00:00 AM,PJM RTO,20855,4259,10434,6162
12/22/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Mid Atlantic - Dominion,8902,1705,5419,1778
12/22/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Western,10695,2174,6528,1993
12/22/2018 12:00:00 AM,12/23/2018 12:00:00 AM,PJM RTO,19597,3879,11947,3771
12/22/2018 12:00:00 AM,12/24/2018 12:00:00 AM,Mid Atlantic - Dominion,6193,1363,3267,1563
12/22/2018 12:00:00 AM,12/24/2018 12:00:00 AM,Western,10657,2174,6690,1793
12/22/2018 12:00:00 AM,12/24/2018 12:00:00 AM,PJM RTO,16850,3537,9957,3356
12/22/2018 12:00:00 AM,12/25/2018 12:00:00 AM,Mid Atlantic - Dominion,4910,1363,2307,1240
12/22/2018 12:00:00 AM,12/25/2018 12:00:00 AM,Western,9245,2174,5278,1793
12/22/2018 12:00:00 AM,12/25/2018 12:00:00 AM,PJM RTO,14155,3537,7585,3033
12/22/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Mid Atlantic - Dominion,5487,1363,2884,1240
12/22/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Western,9411,2174,5444,1793
12/22/2018 12:00:00 AM,12/26/2018 12:00:00 AM,PJM RTO,14898,3537,8328,3033
12/22/2018 12:00:00 AM,12/27/2018 12:00:00 AM,Mid Atlantic - Dominion,5583,1360,2964,1259
12/22/2018 12:00:00 AM,12/27/2018 12:00:00 AM,Western,8593,2174,4636,1783
12/22/2018 12:00:00 AM,12/27/2018 12:00:00 AM,PJM RTO,14176,3534,7600,3042
12/22/2018 12:00:00 AM,12/28/2018 12:00:00 AM,Mid Atlantic - Dominion,5811,1360,3199,1252
12/22/2018 12:00:00 AM,12/28/2018 12:00:00 AM,Western,8520,2174,4563,1783
12/22/2018 12:00:00 AM,12/28/2018 12:00:00 AM,PJM RTO,14331,3534,7762,3035
12/21/2018 12:00:00 AM,12/21/2018 12:00:00 AM,Mid Atlantic - Dominion,9330,2102,5274,1954
12/21/2018 12:00:00 AM,12/21/2018 12:00:00 AM,Western,13539,2618,7166,3755
12/21/2018 12:00:00 AM,12/21/2018 12:00:00 AM,PJM RTO,22869,4720,12440,5709
12/21/2018 12:00:00 AM,12/22/2018 12:00:00 AM,Mid Atlantic - Dominion,7764,2085,3914,1765
12/21/2018 12:00:00 AM,12/22/2018 12:00:00 AM,Western,12072,2174,6730,3168
12/21/2018 12:00:00 AM,12/22/2018 12:00:00 AM,PJM RTO,19836,4259,10644,4933
12/21/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Mid Atlantic - Dominion,7341,1705,3871,1765
12/21/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Western,9733,2174,5827,1732
12/21/2018 12:00:00 AM,12/23/2018 12:00:00 AM,PJM RTO,17074,3879,9698,3497
12/21/2018 12:00:00 AM,12/24/2018 12:00:00 AM,Mid Atlantic - Dominion,4834,1363,2244,1227
12/21/2018 12:00:00 AM,12/24/2018 12:00:00 AM,Western,9293,2174,5599,1520
12/21/2018 12:00:00 AM,12/24/2018 12:00:00 AM,PJM RTO,14127,3537,7843,2747
12/21/2018 12:00:00 AM,12/25/2018 12:00:00 AM,Mid Atlantic - Dominion,4834,1363,2244,1227
12/21/2018 12:00:00 AM,12/25/2018 12:00:00 AM,Western,7879,2174,4185,1520
12/21/2018 12:00:00 AM,12/25/2018 12:00:00 AM,PJM RTO,12713,3537,6429,2747
12/21/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Mid Atlantic - Dominion,5285,1363,2695,1227
12/21/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Western,8041,2174,4347,1520
12/21/2018 12:00:00 AM,12/26/2018 12:00:00 AM,PJM RTO,13326,3537,7042,2747
12/21/2018 12:00:00 AM,12/27/2018 12:00:00 AM,Mid Atlantic - Dominion,5375,1360,2769,1246
12/21/2018 12:00:00 AM,12/27/2018 12:00:00 AM,Western,7265,2174,3581,1510
12/21/2018 12:00:00 AM,12/27/2018 12:00:00 AM,PJM RTO,12640,3534,6350,2756
12/20/2018 12:00:00 AM,12/20/2018 12:00:00 AM,Mid Atlantic - Dominion,8378,2102,3522,2754
12/20/2018 12:00:00 AM,12/20/2018 12:00:00 AM,Western,15699,2618,8883,4198
12/20/2018 12:00:00 AM,12/20/2018 12:00:00 AM,PJM RTO,24077,4720,12405,6952
12/20/2018 12:00:00 AM,12/21/2018 12:00:00 AM,Mid Atlantic - Dominion,9946,2102,5987,1857
12/20/2018 12:00:00 AM,12/21/2018 12:00:00 AM,Western,14177,2618,8741,2818
12/20/2018 12:00:00 AM,12/21/2018 12:00:00 AM,PJM RTO,24123,4720,14728,4675
12/20/2018 12:00:00 AM,12/22/2018 12:00:00 AM,Mid Atlantic - Dominion,6889,2082,3052,1755
12/20/2018 12:00:00 AM,12/22/2018 12:00:00 AM,Western,9834,2174,5532,2128
12/20/2018 12:00:00 AM,12/22/2018 12:00:00 AM,PJM RTO,16723,4256,8584,3883
12/20/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Mid Atlantic - Dominion,6514,1702,3057,1755
12/20/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Western,7201,2174,3349,1678
12/20/2018 12:00:00 AM,12/23/2018 12:00:00 AM,PJM RTO,13715,3876,6406,3433
12/20/2018 12:00:00 AM,12/24/2018 12:00:00 AM,Mid Atlantic - Dominion,4023,1360,1446,1217
12/20/2018 12:00:00 AM,12/24/2018 12:00:00 AM,Western,7189,2174,3351,1664
12/20/2018 12:00:00 AM,12/24/2018 12:00:00 AM,PJM RTO,11212,3534,4797,2881
12/20/2018 12:00:00 AM,12/25/2018 12:00:00 AM,Mid Atlantic - Dominion,4023,1360,1446,1217
12/20/2018 12:00:00 AM,12/25/2018 12:00:00 AM,Western,6897,2174,3059,1664
12/20/2018 12:00:00 AM,12/25/2018 12:00:00 AM,PJM RTO,10920,3534,4505,2881
12/20/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Mid Atlantic - Dominion,4474,1360,1897,1217
12/20/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Western,7148,2174,3310,1664
12/20/2018 12:00:00 AM,12/26/2018 12:00:00 AM,PJM RTO,11622,3534,5207,2881
12/19/2018 12:00:00 AM,12/19/2018 12:00:00 AM,Mid Atlantic - Dominion,7808,2608,2509,2691
12/19/2018 12:00:00 AM,12/19/2018 12:00:00 AM,Western,15816,2618,7464,5734
12/19/2018 12:00:00 AM,12/19/2018 12:00:00 AM,PJM RTO,23624,5226,9973,8425
12/19/2018 12:00:00 AM,12/20/2018 12:00:00 AM,Mid Atlantic - Dominion,9136,2608,4618,1910
12/19/2018 12:00:00 AM,12/20/2018 12:00:00 AM,Western,14504,2618,8382,3504
12/19/2018 12:00:00 AM,12/20/2018 12:00:00 AM,PJM RTO,23640,5226,13000,5414
12/19/2018 12:00:00 AM,12/21/2018 12:00:00 AM,Mid Atlantic - Dominion,8253,2417,3911,1925
12/19/2018 12:00:00 AM,12/21/2018 12:00:00 AM,Western,13943,2618,8577,2748
12/19/2018 12:00:00 AM,12/21/2018 12:00:00 AM,PJM RTO,22196,5035,12488,4673
12/19/2018 12:00:00 AM,12/22/2018 12:00:00 AM,Mid Atlantic - Dominion,5540,1891,1824,1825
12/19/2018 12:00:00 AM,12/22/2018 12:00:00 AM,Western,8892,2174,4011,2707
12/19/2018 12:00:00 AM,12/22/2018 12:00:00 AM,PJM RTO,14432,4065,5835,4532
12/19/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Mid Atlantic - Dominion,5165,1511,1829,1825
12/19/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Western,7094,2174,2618,2302
12/19/2018 12:00:00 AM,12/23/2018 12:00:00 AM,PJM RTO,12259,3685,4447,4127
12/19/2018 12:00:00 AM,12/24/2018 12:00:00 AM,Mid Atlantic - Dominion,3488,1360,856,1272
12/19/2018 12:00:00 AM,12/24/2018 12:00:00 AM,Western,6462,2174,2620,1668
