datetime_beginning_utc,datetime_beginning_ept,interface_limit_name,flow_mw,limit_mw
1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,WEST,3355,6200
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,APSOUTH,1589,4600
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,BCPEP,4391,5700
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,BED-BLA,1266,1700
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,CENTRAL,698,4400
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,EAST,3971,6100
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,WEST,3499,6200
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,APSOUTH,1581,4600
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,BCPEP,4453,5700
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,BED-BLA,1251,1700
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,CENTRAL,221,4400
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,EAST,3882,6100
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,WEST,3437,6200
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,APSOUTH,1579,4600
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,BCPEP,5179,5700
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,BED-BLA,1274,1700
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,CENTRAL,532,4400
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,EAST,3989,6100
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,WEST,4118,6200
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,APSOUTH,2015,4300
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,BCPEP,5300,5300
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,BED-BLA,1565,1800
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,CENTRAL,961,3800
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,EAST,4194,6400
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,WEST,4457,6000
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,APSOUTH,2013,4300
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,BCPEP,5300,5300
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,BED-BLA,1550,1800
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,CENTRAL,1051,3800
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,EAST,4620,6400
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,WEST,4657,6000
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,APSOUTH,2048,4300
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,BCPEP,5271,5300
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,BED-BLA,1548,1800
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,CENTRAL,1419,3800
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,EAST,5011,6400
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,WEST,4973,6000
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,APSOUTH,1643,4300
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,BCPEP,5118,5300
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,BED-BLA,1537,1800
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,CENTRAL,1370,3800
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,EAST,4985,6400
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,WEST,4822,6000
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,APSOUTH,1591,4300
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,BCPEP,4797,5300
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,BED-BLA,1458,1800
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,CENTRAL,1054,3800
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,EAST,4438,6400
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,WEST,4412,6000
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,APSOUTH,1973,4300
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,BCPEP,5043,5300
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,BED-BLA,1431,1800
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,CENTRAL,717,3800
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,EAST,4202,6400
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,WEST,4242,6000
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,APSOUTH,1970,4300
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,BCPEP,5031,5300
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,BED-BLA,1466,1800
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,CENTRAL,506,3800
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,EAST,4062,6400
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,WEST,3950,6000
1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,APSOUTH,1734,4300
1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,BCPEP,4898,5300
1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,BED-BLA,1508,1800
1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,CENTRAL,924,3800
1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,EAST,4317,6400
1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,WEST,4193,6000
1/2/2017 8:00:00 PM,1/2/2017 3:00:00 PM,APSOUTH,1694,4300
1/2/2017 8:00:00 PM,1/2/2017 3:00:00 PM,BCPEP,5024,5300
1/2/2017 8:00:00 PM,1/2/2017 3:00:00 PM,BED-BLA,1513,1800
1/2/2017 8:00:00 PM,1/2/2017 3:00:00 PM,CENTRAL,874,3800
1/2/2017 8:00:00 PM,1/2/2017 3:00:00 PM,EAST,4244,6400
1/2/2017 8:00:00 PM,1/2/2017 3:00:00 PM,WEST,4227,6000
1/2/2017 9:00:00 PM,1/2/2017 4:00:00 PM,APSOUTH,1540,4300
1/2/2017 9:00:00 PM,1/2/2017 4:00:00 PM,BCPEP,5163,5300
1/2/2017 9:00:00 PM,1/2/2017 4:00:00 PM,BED-BLA,1483,1800
1/2/2017 9:00:00 PM,1/2/2017 4:00:00 PM,CENTRAL,1039,3800
1/2/2017 9:00:00 PM,1/2/2017 4:00:00 PM,EAST,4546,6400
1/2/2017 9:00:00 PM,1/2/2017 4:00:00 PM,WEST,4284,6000
1/2/2017 10:00:00 PM,1/2/2017 5:00:00 PM,APSOUTH,1099,4300
1/2/2017 10:00:00 PM,1/2/2017 5:00:00 PM,BCPEP,5300,5300
1/2/2017 10:00:00 PM,1/2/2017 5:00:00 PM,BED-BLA,1435,1800
1/2/2017 10:00:00 PM,1/2/2017 5:00:00 PM,CENTRAL,1622,3800
1/2/2017 10:00:00 PM,1/2/2017 5:00:00 PM,EAST,5186,6400
1/2/2017 10:00:00 PM,1/2/2017 5:00:00 PM,WEST,4799,6000
1/2/2017 11:00:00 PM,1/2/2017 6:00:00 PM,APSOUTH,1167,4300
1/2/2017 11:00:00 PM,1/2/2017 6:00:00 PM,BCPEP,5300,5300
1/2/2017 11:00:00 PM,1/2/2017 6:00:00 PM,BED-BLA,1355,1800
1/2/2017 11:00:00 PM,1/2/2017 6:00:00 PM,CENTRAL,1037,3800
1/2/2017 11:00:00 PM,1/2/2017 6:00:00 PM,EAST,4847,6400
1/2/2017 11:00:00 PM,1/2/2017 6:00:00 PM,WEST,4388,6000
1/3/2017 12:00:00 AM,1/2/2017 7:00:00 PM,APSOUTH,1368,4300
1/3/2017 12:00:00 AM,1/2/2017 7:00:00 PM,BCPEP,4963,5300
1/3/2017 12:00:00 AM,1/2/2017 7:00:00 PM,BED-BLA,1371,1800
1/3/2017 12:00:00 AM,1/2/2017 7:00:00 PM,CENTRAL,1287,3800
1/3/2017 12:00:00 AM,1/2/2017 7:00:00 PM,EAST,4824,6400
1/3/2017 12:00:00 AM,1/2/2017 7:00:00 PM,WEST,4423,6000
1/3/2017 1:00:00 AM,1/2/2017 8:00:00 PM,APSOUTH,1498,4300
1/3/2017 1:00:00 AM,1/2/2017 8:00:00 PM,BCPEP,4817,5300
1/3/2017 1:00:00 AM,1/2/2017 8:00:00 PM,BED-BLA,1403,1800
1/3/2017 1:00:00 AM,1/2/2017 8:00:00 PM,CENTRAL,937,3800
1/3/2017 1:00:00 AM,1/2/2017 8:00:00 PM,EAST,4831,6400
1/3/2017 1:00:00 AM,1/2/2017 8:00:00 PM,WEST,4068,6000
1/3/2017 2:00:00 AM,1/2/2017 9:00:00 PM,APSOUTH,1889,4300
1/3/2017 2:00:00 AM,1/2/2017 9:00:00 PM,BCPEP,4759,5300
1/3/2017 2:00:00 AM,1/2/2017 9:00:00 PM,BED-BLA,1461,1800
1/3/2017 2:00:00 AM,1/2/2017 9:00:00 PM,CENTRAL,1156,3800
1/3/2017 2:00:00 AM,1/2/2017 9:00:00 PM,EAST,4932,6400
1/3/2017 2:00:00 AM,1/2/2017 9:00:00 PM,WEST,4139,6000
1/3/2017 3:00:00 AM,1/2/2017 10:00:00 PM,APSOUTH,1794,4300
1/3/2017 3:00:00 AM,1/2/2017 10:00:00 PM,BCPEP,4510,5300
1/3/2017 3:00:00 AM,1/2/2017 10:00:00 PM,BED-BLA,1416,1800
1/3/2017 3:00:00 AM,1/2/2017 10:00:00 PM,CENTRAL,721,3800
1/3/2017 3:00:00 AM,1/2/2017 10:00:00 PM,EAST,4481,6400
1/3/2017 3:00:00 AM,1/2/2017 10:00:00 PM,WEST,3740,6000
1/3/2017 4:00:00 AM,1/2/2017 11:00:00 PM,APSOUTH,1552,4600
1/3/2017 4:00:00 AM,1/2/2017 11:00:00 PM,BCPEP,4169,5700
1/3/2017 4:00:00 AM,1/2/2017 11:00:00 PM,BED-BLA,1208,1700
1/3/2017 4:00:00 AM,1/2/2017 11:00:00 PM,CENTRAL,512,4400
1/3/2017 4:00:00 AM,1/2/2017 11:00:00 PM,EAST,4040,6100
1/3/2017 4:00:00 AM,1/2/2017 11:00:00 PM,WEST,3272,6200
1/3/2017 5:00:00 AM,1/3/2017 12:00:00 AM,APSOUTH,1510,4600
1/3/2017 5:00:00 AM,1/3/2017 12:00:00 AM,BCPEP,4276,5700
1/3/2017 5:00:00 AM,1/3/2017 12:00:00 AM,BED-BLA,1024,1700
1/3/2017 5:00:00 AM,1/3/2017 12:00:00 AM,CENTRAL,204,4400
1/3/2017 5:00:00 AM,1/3/2017 12:00:00 AM,EAST,3644,6100
1/3/2017 5:00:00 AM,1/3/2017 12:00:00 AM,WEST,2718,6200
1/3/2017 6:00:00 AM,1/3/2017 1:00:00 AM,APSOUTH,1652,4600
1/3/2017 6:00:00 AM,1/3/2017 1:00:00 AM,BCPEP,3937,5700
1/3/2017 6:00:00 AM,1/3/2017 1:00:00 AM,BED-BLA,1005,1700
1/3/2017 6:00:00 AM,1/3/2017 1:00:00 AM,CENTRAL,165,4400
1/3/2017 6:00:00 AM,1/3/2017 1:00:00 AM,EAST,3371,6100
1/3/2017 6:00:00 AM,1/3/2017 1:00:00 AM,WEST,2602,6200
1/3/2017 7:00:00 AM,1/3/2017 2:00:00 AM,APSOUTH,1503,4600
1/3/2017 7:00:00 AM,1/3/2017 2:00:00 AM,BCPEP,3962,5700
1/3/2017 7:00:00 AM,1/3/2017 2:00:00 AM,BED-BLA,965,1700
1/3/2017 7:00:00 AM,1/3/2017 2:00:00 AM,CENTRAL,-130,4400
1/3/2017 7:00:00 AM,1/3/2017 2:00:00 AM,EAST,3154,6100
1/3/2017 7:00:00 AM,1/3/2017 2:00:00 AM,WEST,2437,6200
1/3/2017 8:00:00 AM,1/3/2017 3:00:00 AM,APSOUTH,1636,4600
1/3/2017 8:00:00 AM,1/3/2017 3:00:00 AM,BCPEP,4060,5700
1/3/2017 8:00:00 AM,1/3/2017 3:00:00 AM,BED-BLA,998,1700
1/3/2017 8:00:00 AM,1/3/2017 3:00:00 AM,CENTRAL,-244,4400
1/3/2017 8:00:00 AM,1/3/2017 3:00:00 AM,EAST,3031,6100
1/3/2017 8:00:00 AM,1/3/2017 3:00:00 AM,WEST,2467,6200
1/3/2017 9:00:00 AM,1/3/2017 4:00:00 AM,APSOUTH,1535,4600
1/3/2017 9:00:00 AM,1/3/2017 4:00:00 AM,BCPEP,4404,5700
1/3/2017 9:00:00 AM,1/3/2017 4:00:00 AM,BED-BLA,1248,1700
1/3/2017 9:00:00 AM,1/3/2017 4:00:00 AM,CENTRAL,-113,4400
1/3/2017 9:00:00 AM,1/3/2017 4:00:00 AM,EAST,3137,6100
