forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
10/29/2017 12:00:00 AM,11/2/2017 12:00:00 AM,PJM RTO,49927,40087,7767,2073
10/29/2017 12:00:00 AM,11/3/2017 12:00:00 AM,Western,21369,17759,2908,702
10/29/2017 12:00:00 AM,11/3/2017 12:00:00 AM,Mid Atlantic - Dominion,26415,21710,4184,521
10/29/2017 12:00:00 AM,11/3/2017 12:00:00 AM,PJM RTO,47784,39469,7092,1223
10/29/2017 12:00:00 AM,11/4/2017 12:00:00 AM,Western,21918,19886,1482,550
10/29/2017 12:00:00 AM,11/4/2017 12:00:00 AM,Mid Atlantic - Dominion,27124,23151,3459,514
10/29/2017 12:00:00 AM,11/4/2017 12:00:00 AM,PJM RTO,49042,43037,4941,1064
10/28/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Mid Atlantic - Dominion,26897,20365,4362,2170
10/28/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Western,28828,16911,5556,6361
10/28/2017 12:00:00 AM,10/28/2017 12:00:00 AM,PJM RTO,55725,37276,9918,8531
10/28/2017 12:00:00 AM,10/29/2017 12:00:00 AM,Western,27904,17114,5413,5377
10/28/2017 12:00:00 AM,10/29/2017 12:00:00 AM,Mid Atlantic - Dominion,28420,21831,4687,1902
10/28/2017 12:00:00 AM,10/29/2017 12:00:00 AM,PJM RTO,56324,38945,10100,7279
10/28/2017 12:00:00 AM,10/30/2017 12:00:00 AM,Western,26627,18826,3009,4792
10/28/2017 12:00:00 AM,10/30/2017 12:00:00 AM,Mid Atlantic - Dominion,29560,22725,4927,1908
10/28/2017 12:00:00 AM,10/30/2017 12:00:00 AM,PJM RTO,56187,41551,7936,6700
10/28/2017 12:00:00 AM,10/31/2017 12:00:00 AM,Western,24690,19442,2859,2389
10/28/2017 12:00:00 AM,10/31/2017 12:00:00 AM,Mid Atlantic - Dominion,28457,22294,4660,1503
10/28/2017 12:00:00 AM,10/31/2017 12:00:00 AM,PJM RTO,53147,41736,7519,3892
10/28/2017 12:00:00 AM,11/1/2017 12:00:00 AM,Western,23314,18713,3173,1428
10/28/2017 12:00:00 AM,11/1/2017 12:00:00 AM,Mid Atlantic - Dominion,28253,22883,3993,1377
10/28/2017 12:00:00 AM,11/1/2017 12:00:00 AM,PJM RTO,51567,41596,7166,2805
10/28/2017 12:00:00 AM,11/2/2017 12:00:00 AM,Western,21720,18156,2849,715
10/28/2017 12:00:00 AM,11/2/2017 12:00:00 AM,Mid Atlantic - Dominion,28654,22598,4685,1371
10/28/2017 12:00:00 AM,11/2/2017 12:00:00 AM,PJM RTO,50374,40754,7534,2086
10/28/2017 12:00:00 AM,11/3/2017 12:00:00 AM,Western,21434,17706,3013,715
10/28/2017 12:00:00 AM,11/3/2017 12:00:00 AM,Mid Atlantic - Dominion,26797,22430,3846,521
10/28/2017 12:00:00 AM,11/3/2017 12:00:00 AM,PJM RTO,48231,40136,6859,1236
10/27/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Mid Atlantic - Dominion,26157,19099,4866,2192
10/27/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Western,28448,17320,3662,7466
10/27/2017 12:00:00 AM,10/27/2017 12:00:00 AM,PJM RTO,54605,36419,8528,9658
10/27/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Mid Atlantic - Dominion,26091,20657,3921,1513
10/27/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Western,27758,17259,5349,5150
10/27/2017 12:00:00 AM,10/28/2017 12:00:00 AM,PJM RTO,53849,37916,9270,6663
10/27/2017 12:00:00 AM,10/29/2017 12:00:00 AM,Western,26840,17093,5290,4457
10/27/2017 12:00:00 AM,10/29/2017 12:00:00 AM,Mid Atlantic - Dominion,28376,22123,4740,1513
10/27/2017 12:00:00 AM,10/29/2017 12:00:00 AM,PJM RTO,55216,39216,10030,5970
10/27/2017 12:00:00 AM,10/30/2017 12:00:00 AM,Western,24876,18120,2885,3871
10/27/2017 12:00:00 AM,10/30/2017 12:00:00 AM,Mid Atlantic - Dominion,29371,22964,4894,1513
10/27/2017 12:00:00 AM,10/30/2017 12:00:00 AM,PJM RTO,54247,41084,7779,5384
10/27/2017 12:00:00 AM,10/31/2017 12:00:00 AM,Western,22595,18736,2733,1126
10/27/2017 12:00:00 AM,10/31/2017 12:00:00 AM,Mid Atlantic - Dominion,28548,22533,4572,1443
10/27/2017 12:00:00 AM,10/31/2017 12:00:00 AM,PJM RTO,51143,41269,7305,2569
10/27/2017 12:00:00 AM,11/1/2017 12:00:00 AM,Western,22237,18793,2529,915
10/27/2017 12:00:00 AM,11/1/2017 12:00:00 AM,Mid Atlantic - Dominion,27555,22432,3735,1388
10/27/2017 12:00:00 AM,11/1/2017 12:00:00 AM,PJM RTO,49792,41225,6264,2303
10/27/2017 12:00:00 AM,11/2/2017 12:00:00 AM,Western,20600,18068,2180,352
10/27/2017 12:00:00 AM,11/2/2017 12:00:00 AM,Mid Atlantic - Dominion,27911,22102,4427,1382
10/27/2017 12:00:00 AM,11/2/2017 12:00:00 AM,PJM RTO,48511,40170,6607,1734
10/26/2017 12:00:00 AM,10/26/2017 12:00:00 AM,Mid Atlantic - Dominion,25046,18668,3261,3117
10/26/2017 12:00:00 AM,10/26/2017 12:00:00 AM,Western,27112,16924,3598,6590
10/26/2017 12:00:00 AM,10/26/2017 12:00:00 AM,PJM RTO,52158,35592,6859,9707
10/26/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Western,26544,17320,3677,5547
10/26/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Mid Atlantic - Dominion,27209,19600,4525,3084
10/26/2017 12:00:00 AM,10/27/2017 12:00:00 AM,PJM RTO,53753,36920,8202,8631
10/26/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Western,26219,17259,4644,4316
10/26/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Mid Atlantic - Dominion,26287,21158,3584,1545
10/26/2017 12:00:00 AM,10/28/2017 12:00:00 AM,PJM RTO,52506,38417,8228,5861
10/26/2017 12:00:00 AM,10/29/2017 12:00:00 AM,Western,26041,17040,4725,4276
10/26/2017 12:00:00 AM,10/29/2017 12:00:00 AM,Mid Atlantic - Dominion,28254,22624,4085,1545
10/26/2017 12:00:00 AM,10/29/2017 12:00:00 AM,PJM RTO,54295,39664,8810,5821
10/26/2017 12:00:00 AM,10/30/2017 12:00:00 AM,Western,22939,18067,2879,1993
10/26/2017 12:00:00 AM,10/30/2017 12:00:00 AM,Mid Atlantic - Dominion,28137,23421,3248,1468
10/26/2017 12:00:00 AM,10/30/2017 12:00:00 AM,PJM RTO,51076,41488,6127,3461
10/26/2017 12:00:00 AM,10/31/2017 12:00:00 AM,Western,21225,17847,2728,650
10/26/2017 12:00:00 AM,10/31/2017 12:00:00 AM,Mid Atlantic - Dominion,27370,22938,3032,1400
10/26/2017 12:00:00 AM,10/31/2017 12:00:00 AM,PJM RTO,48595,40785,5760,2050
10/26/2017 12:00:00 AM,11/1/2017 12:00:00 AM,Western,20831,17860,2526,445
10/26/2017 12:00:00 AM,11/1/2017 12:00:00 AM,Mid Atlantic - Dominion,25893,22336,2212,1345
10/26/2017 12:00:00 AM,11/1/2017 12:00:00 AM,PJM RTO,46724,40196,4738,1790
10/25/2017 12:00:00 AM,10/25/2017 12:00:00 AM,Mid Atlantic - Dominion,25123,18786,2769,3568
10/25/2017 12:00:00 AM,10/25/2017 12:00:00 AM,Western,28656,16924,5856,5876
10/25/2017 12:00:00 AM,10/25/2017 12:00:00 AM,PJM RTO,53779,35710,8625,9444
10/25/2017 12:00:00 AM,10/26/2017 12:00:00 AM,Mid Atlantic - Dominion,24345,18756,2927,2662
10/25/2017 12:00:00 AM,10/26/2017 12:00:00 AM,Western,24781,16757,4036,3988
10/25/2017 12:00:00 AM,10/26/2017 12:00:00 AM,PJM RTO,49126,35513,6963,6650
10/25/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Western,23878,17153,3611,3114
10/25/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Mid Atlantic - Dominion,26016,19599,3808,2609
10/25/2017 12:00:00 AM,10/27/2017 12:00:00 AM,PJM RTO,49894,36752,7419,5723
10/25/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Western,23098,16659,4575,1864
10/25/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Mid Atlantic - Dominion,24834,20368,3184,1282
10/25/2017 12:00:00 AM,10/28/2017 12:00:00 AM,PJM RTO,47932,37027,7759,3146
10/25/2017 12:00:00 AM,10/29/2017 12:00:00 AM,Western,23114,17040,4546,1528
10/25/2017 12:00:00 AM,10/29/2017 12:00:00 AM,Mid Atlantic - Dominion,25564,21213,3069,1282
10/25/2017 12:00:00 AM,10/29/2017 12:00:00 AM,PJM RTO,48678,38253,7615,2810
10/25/2017 12:00:00 AM,10/30/2017 12:00:00 AM,Western,21908,18067,3166,675
10/25/2017 12:00:00 AM,10/30/2017 12:00:00 AM,Mid Atlantic - Dominion,25412,21440,2767,1205
10/25/2017 12:00:00 AM,10/30/2017 12:00:00 AM,PJM RTO,47320,39507,5933,1880
10/25/2017 12:00:00 AM,10/31/2017 12:00:00 AM,Western,21048,17772,2630,646
10/25/2017 12:00:00 AM,10/31/2017 12:00:00 AM,Mid Atlantic - Dominion,23984,20456,2393,1135
10/25/2017 12:00:00 AM,10/31/2017 12:00:00 AM,PJM RTO,45032,38228,5023,1781
10/24/2017 12:00:00 AM,10/24/2017 12:00:00 AM,Mid Atlantic - Dominion,24645,19465,2194,2986
10/24/2017 12:00:00 AM,10/24/2017 12:00:00 AM,Western,30008,18760,5862,5386
10/24/2017 12:00:00 AM,10/24/2017 12:00:00 AM,PJM RTO,54653,38225,8056,8372
10/24/2017 12:00:00 AM,10/25/2017 12:00:00 AM,Mid Atlantic - Dominion,25011,18939,3564,2508
10/24/2017 12:00:00 AM,10/25/2017 12:00:00 AM,Western,26136,16924,6022,3190
10/24/2017 12:00:00 AM,10/25/2017 12:00:00 AM,PJM RTO,51147,35863,9586,5698
10/24/2017 12:00:00 AM,10/26/2017 12:00:00 AM,Western,22544,16757,3810,1977
10/24/2017 12:00:00 AM,10/26/2017 12:00:00 AM,Mid Atlantic - Dominion,23963,18770,2706,2487
10/24/2017 12:00:00 AM,10/26/2017 12:00:00 AM,PJM RTO,46507,35527,6516,4464
10/24/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Western,22580,17153,3450,1977
10/24/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Mid Atlantic - Dominion,25751,19613,3654,2484
10/24/2017 12:00:00 AM,10/27/2017 12:00:00 AM,PJM RTO,48331,36766,7104,4461
10/24/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Western,22001,16659,3783,1559
10/24/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Mid Atlantic - Dominion,24826,20368,3235,1223
10/24/2017 12:00:00 AM,10/28/2017 12:00:00 AM,PJM RTO,46827,37027,7018,2782
10/24/2017 12:00:00 AM,10/29/2017 12:00:00 AM,Western,21970,17040,3411,1519
10/24/2017 12:00:00 AM,10/29/2017 12:00:00 AM,Mid Atlantic - Dominion,25500,21213,3064,1223
10/24/2017 12:00:00 AM,10/29/2017 12:00:00 AM,PJM RTO,47470,38253,6475,2742
10/24/2017 12:00:00 AM,10/30/2017 12:00:00 AM,Western,21672,18067,2939,666
10/24/2017 12:00:00 AM,10/30/2017 12:00:00 AM,Mid Atlantic - Dominion,25377,21440,2714,1223
10/24/2017 12:00:00 AM,10/30/2017 12:00:00 AM,PJM RTO,47049,39507,5653,1889
10/23/2017 12:00:00 AM,10/23/2017 12:00:00 AM,Mid Atlantic - Dominion,26248,20319,2961,2968
10/23/2017 12:00:00 AM,10/23/2017 12:00:00 AM,Western,30091,19768,6599,3724
10/23/2017 12:00:00 AM,10/23/2017 12:00:00 AM,PJM RTO,56339,40087,9560,6692
10/23/2017 12:00:00 AM,10/24/2017 12:00:00 AM,Mid Atlantic - Dominion,24017,18871,2641,2505
10/23/2017 12:00:00 AM,10/24/2017 12:00:00 AM,Western,26090,18593,5565,1932
10/23/2017 12:00:00 AM,10/24/2017 12:00:00 AM,PJM RTO,50107,37464,8206,4437
10/23/2017 12:00:00 AM,10/25/2017 12:00:00 AM,Western,23492,16757,4997,1738
10/23/2017 12:00:00 AM,10/25/2017 12:00:00 AM,Mid Atlantic - Dominion,23534,18957,2072,2505
10/23/2017 12:00:00 AM,10/25/2017 12:00:00 AM,PJM RTO,47026,35714,7069,4243
10/23/2017 12:00:00 AM,10/26/2017 12:00:00 AM,Western,20846,16607,3029,1210
10/23/2017 12:00:00 AM,10/26/2017 12:00:00 AM,Mid Atlantic - Dominion,23299,18788,2009,2502
10/23/2017 12:00:00 AM,10/26/2017 12:00:00 AM,PJM RTO,44145,35395,5038,3712
10/23/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Western,21152,17153,2789,1210
10/23/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Mid Atlantic - Dominion,25037,19631,2904,2502
10/23/2017 12:00:00 AM,10/27/2017 12:00:00 AM,PJM RTO,46189,36784,5693,3712
10/23/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Western,20856,16659,3080,1117
10/23/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Mid Atlantic - Dominion,23650,20386,2023,1241
10/23/2017 12:00:00 AM,10/28/2017 12:00:00 AM,PJM RTO,44506,37045,5103,2358
10/23/2017 12:00:00 AM,10/29/2017 12:00:00 AM,Western,20899,17040,2782,1077
10/23/2017 12:00:00 AM,10/29/2017 12:00:00 AM,Mid Atlantic - Dominion,23823,20730,1852,1241
10/23/2017 12:00:00 AM,10/29/2017 12:00:00 AM,PJM RTO,44722,37770,4634,2318
10/22/2017 12:00:00 AM,10/22/2017 12:00:00 AM,Mid Atlantic - Dominion,25141,19325,3475,2341
10/22/2017 12:00:00 AM,10/22/2017 12:00:00 AM,Western,28618,18404,6270,3944
10/22/2017 12:00:00 AM,10/22/2017 12:00:00 AM,PJM RTO,53759,37729,9745,6285
10/22/2017 12:00:00 AM,10/23/2017 12:00:00 AM,Mid Atlantic - Dominion,24633,20241,2065,2327
10/22/2017 12:00:00 AM,10/23/2017 12:00:00 AM,Western,28829,19778,6342,2709
10/22/2017 12:00:00 AM,10/23/2017 12:00:00 AM,PJM RTO,53462,40019,8407,5036
10/22/2017 12:00:00 AM,10/24/2017 12:00:00 AM,Mid Atlantic - Dominion,23300,18916,2267,2117
10/22/2017 12:00:00 AM,10/24/2017 12:00:00 AM,Western,23830,17467,4600,1763
10/22/2017 12:00:00 AM,10/24/2017 12:00:00 AM,PJM RTO,47130,36383,6867,3880
10/22/2017 12:00:00 AM,10/25/2017 12:00:00 AM,Western,21795,16767,3463,1565
10/22/2017 12:00:00 AM,10/25/2017 12:00:00 AM,Mid Atlantic - Dominion,22772,18957,1698,2117
10/22/2017 12:00:00 AM,10/25/2017 12:00:00 AM,PJM RTO,44567,35724,5161,3682
10/22/2017 12:00:00 AM,10/26/2017 12:00:00 AM,Western,20598,16617,2784,1197
10/22/2017 12:00:00 AM,10/26/2017 12:00:00 AM,Mid Atlantic - Dominion,22539,18788,1635,2116
10/22/2017 12:00:00 AM,10/26/2017 12:00:00 AM,PJM RTO,43137,35405,4419,3313
10/22/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Western,20904,17163,2544,1197
10/22/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Mid Atlantic - Dominion,24315,19631,2568,2116
10/22/2017 12:00:00 AM,10/27/2017 12:00:00 AM,PJM RTO,45219,36794,5112,3313
10/22/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Western,20508,16669,2737,1102
10/22/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Mid Atlantic - Dominion,23309,20386,1687,1236
10/22/2017 12:00:00 AM,10/28/2017 12:00:00 AM,PJM RTO,43817,37055,4424,2338
10/21/2017 12:00:00 AM,10/21/2017 12:00:00 AM,Mid Atlantic - Dominion,24628,18925,3532,2171
10/21/2017 12:00:00 AM,10/21/2017 12:00:00 AM,Western,26681,18472,5711,2498
10/21/2017 12:00:00 AM,10/21/2017 12:00:00 AM,PJM RTO,51309,37397,9243,4669
10/21/2017 12:00:00 AM,10/22/2017 12:00:00 AM,Mid Atlantic - Dominion,25125,19813,3516,1796
10/21/2017 12:00:00 AM,10/22/2017 12:00:00 AM,Western,27327,18884,6096,2347
10/21/2017 12:00:00 AM,10/22/2017 12:00:00 AM,PJM RTO,52452,38697,9612,4143
10/21/2017 12:00:00 AM,10/23/2017 12:00:00 AM,Mid Atlantic - Dominion,24509,20619,2092,1798
10/21/2017 12:00:00 AM,10/23/2017 12:00:00 AM,Western,27417,20108,5655,1654
10/21/2017 12:00:00 AM,10/23/2017 12:00:00 AM,PJM RTO,51926,40727,7747,3452
10/21/2017 12:00:00 AM,10/24/2017 12:00:00 AM,Mid Atlantic - Dominion,22666,18916,2162,1588
10/21/2017 12:00:00 AM,10/24/2017 12:00:00 AM,Western,24082,18933,3580,1569
10/21/2017 12:00:00 AM,10/24/2017 12:00:00 AM,PJM RTO,46748,37849,5742,3157
10/21/2017 12:00:00 AM,10/25/2017 12:00:00 AM,Western,22033,17097,3377,1559
10/21/2017 12:00:00 AM,10/25/2017 12:00:00 AM,Mid Atlantic - Dominion,22419,18957,1874,1588
10/21/2017 12:00:00 AM,10/25/2017 12:00:00 AM,PJM RTO,44452,36054,5251,3147
10/21/2017 12:00:00 AM,10/26/2017 12:00:00 AM,Western,20836,16947,2698,1191
10/21/2017 12:00:00 AM,10/26/2017 12:00:00 AM,Mid Atlantic - Dominion,22187,18788,1811,1588
10/21/2017 12:00:00 AM,10/26/2017 12:00:00 AM,PJM RTO,43023,35735,4509,2779
10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Western,21142,17493,2458,1191
10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,Mid Atlantic - Dominion,23963,19631,2744,1588
10/21/2017 12:00:00 AM,10/27/2017 12:00:00 AM,PJM RTO,45105,37124,5202,2779
10/20/2017 12:00:00 AM,10/20/2017 12:00:00 AM,Mid Atlantic - Dominion,24686,16525,6339,1822
10/20/2017 12:00:00 AM,10/20/2017 12:00:00 AM,Western,25636,17271,5244,3121
10/20/2017 12:00:00 AM,10/20/2017 12:00:00 AM,PJM RTO,50322,33796,11583,4943
10/20/2017 12:00:00 AM,10/21/2017 12:00:00 AM,Mid Atlantic - Dominion,25147,19183,4212,1752
10/20/2017 12:00:00 AM,10/21/2017 12:00:00 AM,Western,27324,18634,6502,2188
10/20/2017 12:00:00 AM,10/21/2017 12:00:00 AM,PJM RTO,52471,37817,10714,3940
10/20/2017 12:00:00 AM,10/22/2017 12:00:00 AM,Mid Atlantic - Dominion,25929,19844,4346,1739
10/20/2017 12:00:00 AM,10/22/2017 12:00:00 AM,Western,26609,18879,5654,2076
10/20/2017 12:00:00 AM,10/22/2017 12:00:00 AM,PJM RTO,52538,38723,10000,3815
10/20/2017 12:00:00 AM,10/23/2017 12:00:00 AM,Western,24921,19897,3641,1383
10/20/2017 12:00:00 AM,10/23/2017 12:00:00 AM,Mid Atlantic - Dominion,25538,20650,3149,1739
10/20/2017 12:00:00 AM,10/23/2017 12:00:00 AM,PJM RTO,50459,40547,6790,3122
10/20/2017 12:00:00 AM,10/24/2017 12:00:00 AM,Mid Atlantic - Dominion,22816,18947,2293,1576
10/20/2017 12:00:00 AM,10/24/2017 12:00:00 AM,Western,23908,18933,3622,1353
10/20/2017 12:00:00 AM,10/24/2017 12:00:00 AM,PJM RTO,46724,37880,5915,2929
10/20/2017 12:00:00 AM,10/25/2017 12:00:00 AM,Western,21855,17097,3419,1339
10/20/2017 12:00:00 AM,10/25/2017 12:00:00 AM,Mid Atlantic - Dominion,22335,18988,1799,1548
10/20/2017 12:00:00 AM,10/25/2017 12:00:00 AM,PJM RTO,44190,36085,5218,2887
10/20/2017 12:00:00 AM,10/26/2017 12:00:00 AM,Western,20836,16947,2740,1149
10/20/2017 12:00:00 AM,10/26/2017 12:00:00 AM,Mid Atlantic - Dominion,22135,18819,1768,1548
10/20/2017 12:00:00 AM,10/26/2017 12:00:00 AM,PJM RTO,42971,35766,4508,2697
10/19/2017 12:00:00 AM,10/19/2017 12:00:00 AM,Mid Atlantic - Dominion,25593,16721,6965,1907
10/19/2017 12:00:00 AM,10/19/2017 12:00:00 AM,Western,26897,17271,4857,4769
10/19/2017 12:00:00 AM,10/19/2017 12:00:00 AM,PJM RTO,52490,33992,11822,6676
10/19/2017 12:00:00 AM,10/20/2017 12:00:00 AM,Western,23377,17271,3462,2644
10/19/2017 12:00:00 AM,10/20/2017 12:00:00 AM,Mid Atlantic - Dominion,24542,17492,5345,1705
10/19/2017 12:00:00 AM,10/20/2017 12:00:00 AM,PJM RTO,47919,34763,8807,4349
10/19/2017 12:00:00 AM,10/21/2017 12:00:00 AM,Mid Atlantic - Dominion,24430,19632,3239,1559
10/19/2017 12:00:00 AM,10/21/2017 12:00:00 AM,Western,25875,18634,4903,2338
10/19/2017 12:00:00 AM,10/21/2017 12:00:00 AM,PJM RTO,50305,38266,8142,3897
10/19/2017 12:00:00 AM,10/22/2017 12:00:00 AM,Mid Atlantic - Dominion,25254,19843,3861,1550
10/19/2017 12:00:00 AM,10/22/2017 12:00:00 AM,Western,25965,18879,4764,2322
10/19/2017 12:00:00 AM,10/22/2017 12:00:00 AM,PJM RTO,51219,38722,8625,3872
10/19/2017 12:00:00 AM,10/23/2017 12:00:00 AM,Mid Atlantic - Dominion,24025,19642,2833,1550
10/19/2017 12:00:00 AM,10/23/2017 12:00:00 AM,Western,24103,19852,2916,1335
10/19/2017 12:00:00 AM,10/23/2017 12:00:00 AM,PJM RTO,48128,39494,5749,2885
10/19/2017 12:00:00 AM,10/24/2017 12:00:00 AM,Mid Atlantic - Dominion,22262,18536,2178,1548
10/19/2017 12:00:00 AM,10/24/2017 12:00:00 AM,Western,23379,18888,3162,1329
10/19/2017 12:00:00 AM,10/24/2017 12:00:00 AM,PJM RTO,45641,37424,5340,2877
10/19/2017 12:00:00 AM,10/25/2017 12:00:00 AM,Western,21070,17052,2689,1329
10/19/2017 12:00:00 AM,10/25/2017 12:00:00 AM,Mid Atlantic - Dominion,21813,18577,1688,1548
10/19/2017 12:00:00 AM,10/25/2017 12:00:00 AM,PJM RTO,42883,35629,4377,2877
10/18/2017 12:00:00 AM,10/18/2017 12:00:00 AM,Western,26682,16669,2766,7247
10/18/2017 12:00:00 AM,10/18/2017 12:00:00 AM,Mid Atlantic - Dominion,29583,18082,9270,2231
10/18/2017 12:00:00 AM,10/18/2017 12:00:00 AM,PJM RTO,56265,34751,12036,9478
10/18/2017 12:00:00 AM,10/19/2017 12:00:00 AM,Western,24461,17161,3511,3789
10/18/2017 12:00:00 AM,10/19/2017 12:00:00 AM,Mid Atlantic - Dominion,26936,18201,7142,1593
10/18/2017 12:00:00 AM,10/19/2017 12:00:00 AM,PJM RTO,51397,35362,10653,5382
10/18/2017 12:00:00 AM,10/20/2017 12:00:00 AM,Western,22600,17161,2362,3077
10/18/2017 12:00:00 AM,10/20/2017 12:00:00 AM,Mid Atlantic - Dominion,25910,18948,5419,1543
10/18/2017 12:00:00 AM,10/20/2017 12:00:00 AM,PJM RTO,48510,36109,7781,4620
10/18/2017 12:00:00 AM,10/21/2017 12:00:00 AM,Western,25306,18513,3980,2813
10/18/2017 12:00:00 AM,10/21/2017 12:00:00 AM,Mid Atlantic - Dominion,25666,20928,3195,1543
10/18/2017 12:00:00 AM,10/21/2017 12:00:00 AM,PJM RTO,50972,39441,7175,4356
10/18/2017 12:00:00 AM,10/22/2017 12:00:00 AM,Western,24201,18846,3841,1514
10/18/2017 12:00:00 AM,10/22/2017 12:00:00 AM,Mid Atlantic - Dominion,24915,19903,3471,1541
10/18/2017 12:00:00 AM,10/22/2017 12:00:00 AM,PJM RTO,49116,38749,7312,3055
10/18/2017 12:00:00 AM,10/23/2017 12:00:00 AM,Mid Atlantic - Dominion,23136,19260,2335,1541
10/18/2017 12:00:00 AM,10/23/2017 12:00:00 AM,Western,23922,19819,2927,1176
10/18/2017 12:00:00 AM,10/23/2017 12:00:00 AM,PJM RTO,47058,39079,5262,2717
10/18/2017 12:00:00 AM,10/24/2017 12:00:00 AM,Mid Atlantic - Dominion,22098,18596,1963,1539
10/18/2017 12:00:00 AM,10/24/2017 12:00:00 AM,Western,23202,18855,3173,1174
10/18/2017 12:00:00 AM,10/24/2017 12:00:00 AM,PJM RTO,45300,37451,5136,2713
10/17/2017 12:00:00 AM,10/17/2017 12:00:00 AM,Western,27494,16421,5193,5880
10/17/2017 12:00:00 AM,10/17/2017 12:00:00 AM,Mid Atlantic - Dominion,29471,18582,8365,2524
10/17/2017 12:00:00 AM,10/17/2017 12:00:00 AM,PJM RTO,56965,35003,13558,8404
10/17/2017 12:00:00 AM,10/18/2017 12:00:00 AM,Western,23633,16669,2269,4695
10/17/2017 12:00:00 AM,10/18/2017 12:00:00 AM,Mid Atlantic - Dominion,28702,18227,8785,1690
10/17/2017 12:00:00 AM,10/18/2017 12:00:00 AM,PJM RTO,52335,34896,11054,6385
10/17/2017 12:00:00 AM,10/19/2017 12:00:00 AM,Western,23455,17161,2908,3386
10/17/2017 12:00:00 AM,10/19/2017 12:00:00 AM,Mid Atlantic - Dominion,26298,18346,6407,1545
10/17/2017 12:00:00 AM,10/19/2017 12:00:00 AM,PJM RTO,49753,35507,9315,4931
10/17/2017 12:00:00 AM,10/20/2017 12:00:00 AM,Western,21720,17161,1735,2824
10/17/2017 12:00:00 AM,10/20/2017 12:00:00 AM,Mid Atlantic - Dominion,24783,19093,4161,1529
10/17/2017 12:00:00 AM,10/20/2017 12:00:00 AM,PJM RTO,46503,36254,5896,4353
10/17/2017 12:00:00 AM,10/21/2017 12:00:00 AM,Western,24915,18513,3589,2813
10/17/2017 12:00:00 AM,10/21/2017 12:00:00 AM,Mid Atlantic - Dominion,25103,20928,2646,1529
10/17/2017 12:00:00 AM,10/21/2017 12:00:00 AM,PJM RTO,50018,39441,6235,4342
10/17/2017 12:00:00 AM,10/22/2017 12:00:00 AM,Western,23815,18846,3457,1512
10/17/2017 12:00:00 AM,10/22/2017 12:00:00 AM,Mid Atlantic - Dominion,24212,19903,2782,1527
10/17/2017 12:00:00 AM,10/22/2017 12:00:00 AM,PJM RTO,48027,38749,6239,3039
10/17/2017 12:00:00 AM,10/23/2017 12:00:00 AM,Mid Atlantic - Dominion,22433,19260,1646,1527
10/17/2017 12:00:00 AM,10/23/2017 12:00:00 AM,Western,23909,19819,2643,1447
10/17/2017 12:00:00 AM,10/23/2017 12:00:00 AM,PJM RTO,46342,39079,4289,2974
10/16/2017 12:00:00 AM,10/16/2017 12:00:00 AM,Western,28214,17022,4729,6463
10/16/2017 12:00:00 AM,10/16/2017 12:00:00 AM,Mid Atlantic - Dominion,28561,20342,5644,2575
10/16/2017 12:00:00 AM,10/16/2017 12:00:00 AM,PJM RTO,56775,37364,10373,9038
10/16/2017 12:00:00 AM,10/17/2017 12:00:00 AM,Western,24972,16383,3764,4825
10/16/2017 12:00:00 AM,10/17/2017 12:00:00 AM,Mid Atlantic - Dominion,30139,19322,9165,1652
10/16/2017 12:00:00 AM,10/17/2017 12:00:00 AM,PJM RTO,55111,35705,12929,6477
10/16/2017 12:00:00 AM,10/18/2017 12:00:00 AM,Western,23396,16631,2155,4610
10/16/2017 12:00:00 AM,10/18/2017 12:00:00 AM,Mid Atlantic - Dominion,29517,19089,8778,1650
10/16/2017 12:00:00 AM,10/18/2017 12:00:00 AM,PJM RTO,52913,35720,10933,6260
