Day,Location,Type,Hour,IsDuplicateHour,LMP,LossLMP,CongestionLMP
2019-11-21,33092371,Public,24,,13.935337,-0.72213,-4.252533
2019-11-21,34508503,Public,1,,23.282377,0.932039,2.190338
2019-11-21,34508503,Public,2,,22.644135,1.002587,2.421548
2019-11-21,34508503,Public,3,,22.254221,1.002386,2.471835
2019-11-21,34508503,Public,4,,22.752572,1.025182,2.81739
2019-11-21,34508503,Public,5,,23.87024,1.163879,2.996361
2019-11-21,34508503,Public,6,,26.190888,1.181567,3.289321
2019-11-21,34508503,Public,7,,40.922195,1.869491,4.202704
2019-11-21,34508503,Public,8,,37.676164,1.988311,3.187853
2019-11-21,34508503,Public,9,,33.160159,1.856535,2.533624
2019-11-21,34508503,Public,10,,31.387331,1.697586,2.339745
2019-11-21,34508503,Public,11,,29.333825,1.676034,1.947791
2019-11-21,34508503,Public,12,,27.524096,1.57565,1.908446
2019-11-21,34508503,Public,13,,26.679922,1.506552,1.94337
2019-11-21,34508503,Public,14,,26.025906,1.429244,2.186662
2019-11-21,34508503,Public,15,,25.383008,1.340822,2.162186
2019-11-21,34508503,Public,16,,25.266088,1.255496,2.100592
2019-11-21,34508503,Public,17,,26.763742,1.28086,2.112882
2019-11-21,34508503,Public,18,,30.79119,1.55389,1.8073
2019-11-21,34508503,Public,19,,29.455559,1.601688,1.273871
2019-11-21,34508503,Public,20,,28.67673,1.536625,1.610105
2019-11-21,34508503,Public,21,,26.876273,1.248336,1.407937
2019-11-21,34508503,Public,22,,24.533273,1.125231,0.948042
2019-11-21,34508503,Public,23,,22.31249,0.919352,0.823138
2019-11-21,34508503,Public,24,,20.475996,0.73249,0.833506
2019-11-21,34964545,Public,1,,22.654363,0.15412,2.340243
2019-11-21,34964545,Public,2,,22.132265,0.347173,2.565092
2019-11-21,34964545,Public,3,,21.73614,0.353589,2.602551
2019-11-21,34964545,Public,4,,22.276595,0.340785,3.02581
2019-11-21,34964545,Public,5,,23.162924,0.265681,3.187243
2019-11-21,34964545,Public,6,,25.699076,0.414322,3.564754
2019-11-21,34964545,Public,7,,41.666948,0.522118,6.29483
2019-11-21,34964545,Public,8,,37.008016,0.537173,3.970843
2019-11-21,34964545,Public,9,,31.882069,0.380996,2.731073
2019-11-21,34964545,Public,10,,29.623589,0.171555,2.102034
2019-11-21,34964545,Public,11,,28.020972,0.26934,2.041632
2019-11-21,34964545,Public,12,,26.230004,0.173145,2.016859
2019-11-21,34964545,Public,13,,25.58348,0.198868,2.154612
2019-11-21,34964545,Public,14,,25.069281,0.145126,2.514155
2019-11-21,34964545,Public,15,,24.724294,0.145334,2.69896
2019-11-21,34964545,Public,16,,24.515202,0.194774,2.410428
2019-11-21,34964545,Public,17,,25.889994,0.283315,2.236679
2019-11-21,34964545,Public,18,,29.284488,0.26116,1.593328
2019-11-21,34964545,Public,19,,28.092837,0.304599,1.208238
2019-11-21,34964545,Public,20,,27.736042,0.483172,1.72287
2019-11-21,34964545,Public,21,,26.342719,0.539191,1.583528
2019-11-21,34964545,Public,22,,24.2764,0.531515,1.284885
2019-11-21,34964545,Public,23,,22.15336,0.501092,1.082268
2019-11-21,34964545,Public,24,,20.280294,0.426456,0.943838
2019-11-21,51293,Public,1,,21.775305,0.177684,1.437621
2019-11-21,51293,Public,2,,20.762241,-0.291245,1.833486
2019-11-21,51293,Public,3,,20.327079,-0.365641,1.91272
2019-11-21,51293,Public,4,,20.348864,-0.35298,1.791844
2019-11-21,51293,Public,5,,20.838997,-0.353411,1.482408
2019-11-21,51293,Public,6,,22.309016,-0.301744,0.89076
2019-11-21,51293,Public,7,,30.55974,0.075866,-4.366126
2019-11-21,51293,Public,8,,32.556775,-0.36411,0.420885
2019-11-21,51293,Public,9,,28.183429,-0.638985,0.052414
2019-11-21,51293,Public,10,,27.158154,-0.490702,0.298856
2019-11-21,51293,Public,11,,24.598421,-0.675126,-0.436453
2019-11-21,51293,Public,12,,22.375868,-0.76469,-0.899442
2019-11-21,51293,Public,13,,21.663988,-0.692171,-0.873841
2019-11-21,51293,Public,14,,20.326194,-0.565306,-1.5185
2019-11-21,51293,Public,15,,19.659013,-0.486454,-1.734533
2019-11-21,51293,Public,16,,20.210696,-0.307946,-1.391358
2019-11-21,51293,Public,17,,22.824454,-0.082582,-0.462964
2019-11-21,51293,Public,18,,27.783064,0.182947,0.170117
2019-11-21,51293,Public,19,,26.636786,-0.034158,0.090944
2019-11-21,51293,Public,20,,24.157271,-0.224733,-1.147996
2019-11-21,51293,Public,21,,23.236851,-0.04974,-0.933409
2019-11-21,51293,Public,22,,21.954518,-0.181428,-0.324054
2019-11-21,51293,Public,23,,20.326834,-0.203349,-0.039817
2019-11-21,51293,Public,24,,19.311925,0.004939,0.396986
2019-11-21,37737283,Public,1,,22.025444,-0.274556,2.14
2019-11-21,37737283,Public,2,,21.3625,-0.21648,2.35898
2019-11-21,37737283,Public,3,,21.022386,-0.187614,2.43
2019-11-21,37737283,Public,4,,21.47271,-0.194842,2.757552
2019-11-21,37737283,Public,5,,22.313592,-0.211818,2.81541
2019-11-21,37737283,Public,6,,24.510262,-0.239738,3.03
2019-11-21,37737283,Public,7,,38.327762,-0.196809,3.674571
2019-11-21,37737283,Public,8,,34.852798,-0.086568,2.439366
2019-11-21,37737283,Public,9,,30.824717,-0.035777,2.090494
2019-11-21,37737283,Public,10,,29.087868,-0.074702,1.81257
2019-11-21,37737283,Public,11,,26.857572,-0.25007,1.397642
2019-11-21,37737283,Public,12,,25.059714,-0.338031,1.357745
2019-11-21,37737283,Public,13,,24.124911,-0.355605,1.250516
2019-11-21,37737283,Public,14,,23.601956,-0.304027,1.495983
2019-11-21,37737283,Public,15,,23.127681,-0.282777,1.530458
2019-11-21,37737283,Public,16,,23.011164,-0.334573,1.435737
2019-11-21,37737283,Public,17,,24.232588,-0.37618,1.238768
2019-11-21,37737283,Public,18,,27.953213,-0.410475,0.933688
2019-11-21,37737283,Public,19,,26.610018,-0.416477,0.446495
2019-11-21,37737283,Public,20,,26.028126,-0.355122,0.853248
2019-11-21,37737283,Public,21,,24.518477,-0.346228,0.644705
2019-11-21,37737283,Public,22,,22.893113,-0.315203,0.748316
2019-11-21,37737283,Public,23,,21.138792,-0.170914,0.739706
2019-11-21,37737283,Public,24,,19.532959,-0.177041,0.8
2019-11-21,51295,Public,1,,21.412909,-0.257584,1.510493
2019-11-21,51295,Public,2,,20.29639,-0.705312,1.781702
2019-11-21,51295,Public,3,,19.901151,-0.739345,1.860496
2019-11-21,51295,Public,4,,20.123315,-0.738559,1.951874
2019-11-21,51295,Public,5,,20.654742,-0.774269,1.719011
2019-11-21,51295,Public,6,,22.228687,-0.778932,1.287619
2019-11-21,51295,Public,7,,31.310249,-0.926758,-2.612993
2019-11-21,51295,Public,8,,30.955774,-1.309377,-0.234849
2019-11-21,51295,Public,9,,27.276675,-1.266599,-0.226726
2019-11-21,51295,Public,10,,26.253221,-0.941953,-0.154826
2019-11-21,51295,Public,11,,23.830015,-1.057799,-0.822186
2019-11-21,51295,Public,12,,22.131652,-0.973265,-0.935083
2019-11-21,51295,Public,13,,21.287849,-0.916168,-1.025983
2019-11-21,51295,Public,14,,20.079972,-0.832182,-1.497846
2019-11-21,51295,Public,15,,19.367743,-0.763867,-1.74839
2019-11-21,51295,Public,16,,19.925605,-0.60605,-1.378345
2019-11-21,51295,Public,17,,22.11596,-0.524182,-0.729858
2019-11-21,51295,Public,18,,26.505505,-0.522784,-0.401711
2019-11-21,51295,Public,19,,24.972861,-0.670104,-0.937035
2019-11-21,51295,Public,20,,23.298972,-0.828209,-1.402819
2019-11-21,51295,Public,21,,22.33597,-0.664675,-1.219355
2019-11-21,51295,Public,22,,21.386469,-0.647866,-0.425665
2019-11-21,51295,Public,23,,19.814564,-0.598822,-0.156614
2019-11-21,51295,Public,24,,18.825596,-0.326742,0.242338
2019-11-21,51296,Public,1,,21.468487,-0.341711,1.650198
2019-11-21,51296,Public,2,,20.755847,-0.592004,2.127851
2019-11-21,51296,Public,3,,20.352403,-0.598139,2.170542
2019-11-21,51296,Public,4,,20.565406,-0.622059,2.277465
2019-11-21,51296,Public,5,,21.322451,-0.687265,2.299716
2019-11-21,51296,Public,6,,23.602122,-0.638757,2.520879
2019-11-21,51296,Public,7,,38.155398,-0.702616,4.008014
2019-11-21,51296,Public,8,,36.066651,-0.94131,4.507961
2019-11-21,51296,Public,9,,30.39056,-0.940617,2.561177
2019-11-21,51296,Public,10,,29.066621,-0.740738,2.457359
2019-11-21,51296,Public,11,,27.972422,-0.825926,3.088348
2019-11-21,51296,Public,12,,26.317231,-0.789679,3.06691
2019-11-21,51296,Public,13,,26.06775,-0.762251,3.600001
2019-11-21,51296,Public,14,,25.919179,-0.69779,4.206969
2019-11-21,51296,Public,15,,26.039779,-0.650699,4.810478
2019-11-21,51296,Public,16,,25.700541,-0.569631,4.360172
2019-11-21,51296,Public,17,,27.122793,-0.469362,4.222155
2019-11-21,51296,Public,18,,33.05825,-0.485006,6.113256
2019-11-21,51296,Public,19,,31.511428,-0.620185,5.551613
2019-11-21,51296,Public,20,,28.3971,-0.69533,3.56243
2019-11-21,51296,Public,21,,26.892847,-0.539168,3.212015
2019-11-21,51296,Public,22,,23.537545,-0.517525,1.59507
2019-11-21,51296,Public,23,,21.202944,-0.465128,1.098072
2019-11-21,51296,Public,24,,19.177677,-0.277753,0.54543
2019-11-21,1709725933,Public,1,,22.1,-0.22,2.16
2019-11-21,1709725933,Public,2,,21.5,-0.08,2.36
2019-11-21,1709725933,Public,3,,21.17,-0.05,2.44
2019-11-21,1709725933,Public,4,,21.67,-0.04,2.8
2019-11-21,1709725933,Public,5,,22.53,-0.04,2.86
2019-11-21,1709725933,Public,6,,24.3,-0.19,2.77
2019-11-21,1709725933,Public,7,,38.48,-0.51,4.14
2019-11-21,1709725933,Public,8,,34.93,-0.26,2.69
2019-11-21,1709725933,Public,9,,30.44,-0.16,1.83
2019-11-21,1709725933,Public,10,,28.68,-0.24,1.57
2019-11-21,1709725933,Public,11,,26.94,-0.14,1.37
2019-11-21,1709725933,Public,12,,25.34,-0.12,1.42
2019-11-21,1709725933,Public,13,,24.43,-0.13,1.33
2019-11-21,1709725933,Public,14,,23.89,-0.13,1.61
2019-11-21,1709725933,Public,15,,23.34,-0.17,1.63
2019-11-21,1709725933,Public,16,,23.02,-0.22,1.33
2019-11-21,1709725933,Public,17,,24.02,-0.3,0.95
2019-11-21,1709725933,Public,18,,27.62,-0.41,0.6
2019-11-21,1709725933,Public,19,,26.36,-0.3,0.08
2019-11-21,1709725933,Public,20,,25.74,-0.26,0.47
2019-11-21,1709725933,Public,21,,24.21,-0.37,0.36
2019-11-21,1709725933,Public,22,,23,-0.33,0.87
2019-11-21,1709725933,Public,23,,21.13,-0.31,0.87
2019-11-21,1709725933,Public,24,,19.42,-0.33,0.84
2019-11-21,51297,Public,1,,21.123487,-0.489728,1.453215
2019-11-21,51297,Public,2,,20.090285,-0.950272,1.820557
2019-11-21,51297,Public,3,,19.709916,-0.96945,1.899366
2019-11-21,51297,Public,4,,19.766512,-0.969607,1.826119
2019-11-21,51297,Public,5,,20.225819,-1.018247,1.534066
2019-11-21,51297,Public,6,,21.648974,-1.092502,1.021476
2019-11-21,51297,Public,7,,29.870702,-1.445606,-3.533692
2019-11-21,51297,Public,8,,31.311558,-1.731485,0.543043
2019-11-21,51297,Public,9,,27.626451,-1.663155,0.519606
2019-11-21,51297,Public,10,,27.089135,-1.299472,1.038607
2019-11-21,51297,Public,11,,25.056225,-1.36763,0.713855
2019-11-21,51297,Public,12,,22.602676,-1.304556,-0.132768
2019-11-21,51297,Public,13,,21.60766,-1.231606,-0.390734
2019-11-21,51297,Public,14,,20.171521,-1.134913,-1.103566
2019-11-21,51297,Public,15,,19.315782,-1.071673,-1.492545
2019-11-21,51297,Public,16,,19.953193,-0.957078,-0.999729
2019-11-21,51297,Public,17,,22.68146,-0.886315,0.197775
2019-11-21,51297,Public,18,,27.239567,-0.960222,0.769789
2019-11-21,51297,Public,19,,25.966517,-1.098813,0.48533
2019-11-21,51297,Public,20,,23.759454,-1.226523,-0.544023
2019-11-21,51297,Public,21,,22.730022,-0.97244,-0.517538
2019-11-21,51297,Public,22,,21.649739,-0.945939,0.135678
2019-11-21,51297,Public,23,,19.873467,-0.870176,0.173643
2019-11-21,51297,Public,24,,18.686969,-0.58272,0.359689
2019-11-21,51300,Public,1,,22.488783,0.273575,2.055208
2019-11-21,51300,Public,2,,21.725483,0.078553,2.42693
2019-11-21,51300,Public,3,,21.158688,0.078733,2.299955
2019-11-21,51300,Public,4,,21.569246,0.071624,2.587622
2019-11-21,51300,Public,5,,22.380699,0.066402,2.604297
2019-11-21,51300,Public,6,,26.195592,0.074869,4.400723
2019-11-21,51300,Public,7,,40.964926,-0.054419,6.169345
2019-11-21,51300,Public,8,,37.618593,-0.216367,5.33496
2019-11-21,51300,Public,9,,33.45108,-0.136239,4.817319
2019-11-21,51300,Public,10,,32.145644,0.110331,4.685313
2019-11-21,51300,Public,11,,30.800452,0.091339,4.999113
2019-11-21,51300,Public,12,,28.043662,0.19564,3.808022
2019-11-21,51300,Public,13,,26.039007,0.054439,2.754568
2019-11-21,51300,Public,14,,24.996042,0.054221,2.531821
2019-11-21,51300,Public,15,,23.386633,0.137844,1.368789
2019-11-21,51300,Public,16,,24.231759,0.205775,2.115984
2019-11-21,51300,Public,17,,25.791514,0.141872,2.279642
2019-11-21,51300,Public,18,,29.521073,0.10495,1.986123
2019-11-21,51300,Public,19,,28.267401,0.245085,1.442316
2019-11-21,51300,Public,20,,26.589196,0.287405,0.771791
2019-11-21,51300,Public,21,,24.841662,0.364856,0.256806
2019-11-21,51300,Public,22,,23.050406,0.396249,0.194157
2019-11-21,51300,Public,23,,21.507548,0.5036,0.433948
2019-11-21,51300,Public,24,,20.047026,0.446065,0.690961
2019-11-21,51298,Public,1,,22.627481,-0.005405,2.472886
2019-11-21,51298,Public,2,,22.144691,0.200783,2.723908
2019-11-21,51298,Public,3,,21.707758,0.198377,2.729381
2019-11-21,51298,Public,4,,22.291552,0.184863,3.196689
2019-11-21,51298,Public,5,,23.257715,0.135521,3.412194
2019-11-21,51298,Public,6,,26.032673,0.457022,3.855651
2019-11-21,51298,Public,7,,43.29649,0.817843,7.628647
2019-11-21,51298,Public,8,,37.937538,0.676263,4.761275
2019-11-21,51298,Public,9,,32.372428,0.487502,3.114926
2019-11-21,51298,Public,10,,30.077628,0.346171,2.381457
2019-11-21,51298,Public,11,,28.580833,0.393025,2.477808
2019-11-21,51298,Public,12,,26.762883,0.290525,2.432358
2019-11-21,51298,Public,13,,26.309082,0.331234,2.747848
2019-11-21,51298,Public,14,,25.913563,0.312587,3.190976
2019-11-21,51298,Public,15,,25.660649,0.33356,3.447089
2019-11-21,51298,Public,16,,25.319067,0.378733,3.030334
2019-11-21,51298,Public,17,,26.798702,0.452826,2.975876
2019-11-21,51298,Public,18,,30.102864,0.560123,2.112741
2019-11-21,51298,Public,19,,28.715293,0.448003,1.68729
2019-11-21,51298,Public,20,,28.370158,0.566809,2.273349
2019-11-21,51298,Public,21,,26.960466,0.622329,2.118137
2019-11-21,51298,Public,22,,24.720314,0.67368,1.586634
2019-11-21,51298,Public,23,,22.421531,0.58266,1.268871
2019-11-21,51298,Public,24,,20.366931,0.437066,1.019865
2019-11-21,51299,Public,1,,18.887689,-0.496629,-0.775682
2019-11-21,51299,Public,2,,18.141417,-0.838407,-0.240176
2019-11-21,51299,Public,3,,17.921878,-0.845883,-0.012239
2019-11-21,51299,Public,4,,18.198868,-0.858901,0.147769
2019-11-21,51299,Public,5,,18.552977,-0.922306,-0.234717
2019-11-21,51299,Public,6,,19.98315,-0.937386,-0.799464
2019-11-21,51299,Public,7,,28.713613,-1.235419,-4.900968
2019-11-21,51299,Public,8,,27.072233,-1.49619,-3.931577
2019-11-21,51299,Public,9,,23.018883,-1.410065,-4.341052
2019-11-21,51299,Public,10,,22.817243,-1.134192,-3.398565
2019-11-21,51299,Public,11,,22.034992,-1.190513,-2.484495
2019-11-21,51299,Public,12,,20.750724,-1.119154,-2.170122
2019-11-21,51299,Public,13,,20.567136,-1.060936,-1.601928
2019-11-21,51299,Public,14,,20.111767,-0.981849,-1.316384
2019-11-21,51299,Public,15,,19.830147,-0.932105,-1.117748
2019-11-21,51299,Public,16,,19.836848,-0.830073,-1.243079
2019-11-21,51299,Public,17,,21.175862,-0.841489,-1.352649
2019-11-21,51299,Public,18,,25.914737,-0.911372,-0.603891
2019-11-21,51299,Public,19,,24.561224,-1.043358,-0.975418
2019-11-21,51299,Public,20,,21.556169,-1.124371,-2.84946
2019-11-21,51299,Public,21,,21.083154,-0.946407,-2.190439
2019-11-21,51299,Public,22,,19.491445,-0.882308,-2.086247
2019-11-21,51299,Public,23,,18.016951,-0.788266,-1.764783
2019-11-21,51299,Public,24,,16.913988,-0.534855,-1.461157
2019-11-21,51301,Public,1,,21.656439,-0.256854,1.753293
2019-11-21,51301,Public,2,,20.471718,-0.735099,1.986817
2019-11-21,51301,Public,3,,20.078552,-0.748415,2.046967
2019-11-21,51301,Public,4,,20.319362,-0.743493,2.152855
2019-11-21,51301,Public,5,,20.872846,-0.785017,1.947863
2019-11-21,51301,Public,6,,22.513771,-0.812665,1.606436
2019-11-21,51301,Public,7,,31.94055,-1.043768,-1.865682
2019-11-21,51301,Public,8,,31.394051,-1.516867,0.410918
2019-11-21,51301,Public,9,,27.653347,-1.423739,0.307086
2019-11-21,51301,Public,10,,26.713983,-1.072091,0.436074
2019-11-21,51301,Public,11,,24.157242,-1.222692,-0.330066
2019-11-21,51301,Public,12,,22.453603,-1.100144,-0.486253
2019-11-21,51301,Public,13,,21.552035,-1.032977,-0.644988
2019-11-21,51301,Public,14,,20.301777,-0.948602,-1.159621
2019-11-21,51301,Public,15,,19.543777,-0.88328,-1.452943
2019-11-21,51301,Public,16,,20.134025,-0.729664,-1.046311
2019-11-21,51301,Public,17,,22.34134,-0.696479,-0.332181
2019-11-21,51301,Public,18,,26.71756,-0.778075,0.065635
2019-11-21,51301,Public,19,,25.192471,-0.898431,-0.489098
2019-11-21,51301,Public,20,,23.529131,-1.037884,-0.962985
2019-11-21,51301,Public,21,,22.501082,-0.875957,-0.842961
2019-11-21,51301,Public,22,,21.565406,-0.810993,-0.083601
2019-11-21,51301,Public,23,,19.949447,-0.730673,0.11012
2019-11-21,51301,Public,24,,18.976149,-0.389656,0.455805
