datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
1/1/2018 5:00:00 AM,1/1/2018 12:00:00 AM,51298,PEPCO,,,ZONE,,259.890000,302.591375,31.014311,11.687064,True,1
1/1/2018 6:00:00 AM,1/1/2018 1:00:00 AM,51298,PEPCO,,,ZONE,,112.930000,166.316385,48.385819,5.000566,True,1
1/1/2018 7:00:00 AM,1/1/2018 2:00:00 AM,51298,PEPCO,,,ZONE,,192.669999,275.981456,74.696095,8.615362,True,1
1/1/2018 8:00:00 AM,1/1/2018 3:00:00 AM,51298,PEPCO,,,ZONE,,103.430001,144.881898,37.157185,4.294713,True,1
1/1/2018 9:00:00 AM,1/1/2018 4:00:00 AM,51298,PEPCO,,,ZONE,,214.030000,353.701538,129.978449,9.693089,True,1
1/1/2018 10:00:00 AM,1/1/2018 5:00:00 AM,51298,PEPCO,,,ZONE,,136.370000,201.237512,58.889285,5.978228,True,1
1/1/2018 11:00:00 AM,1/1/2018 6:00:00 AM,51298,PEPCO,,,ZONE,,83.369999,130.092446,43.510914,3.211532,True,1
1/1/2018 12:00:00 PM,1/1/2018 7:00:00 AM,51298,PEPCO,,,ZONE,,86.460000,117.455144,27.561630,3.433514,True,1
1/1/2018 1:00:00 PM,1/1/2018 8:00:00 AM,51298,PEPCO,,,ZONE,,75.660000,96.768355,18.042994,3.065361,True,1
1/1/2018 2:00:00 PM,1/1/2018 9:00:00 AM,51298,PEPCO,,,ZONE,,40.389999,45.894407,3.999587,1.504820,True,1
1/1/2018 3:00:00 PM,1/1/2018 10:00:00 AM,51298,PEPCO,,,ZONE,,89.810000,97.952980,5.123954,3.019026,True,1
1/1/2018 4:00:00 PM,1/1/2018 11:00:00 AM,51298,PEPCO,,,ZONE,,110.750001,115.334121,1.111867,3.472254,True,1
1/1/2018 5:00:00 PM,1/1/2018 12:00:00 PM,51298,PEPCO,,,ZONE,,85.489999,97.637266,9.046400,3.100866,True,1
1/1/2018 6:00:00 PM,1/1/2018 1:00:00 PM,51298,PEPCO,,,ZONE,,71.180000,86.843447,12.885450,2.777997,True,1
1/1/2018 7:00:00 PM,1/1/2018 2:00:00 PM,51298,PEPCO,,,ZONE,,71.430000,101.664350,27.241407,2.992942,True,1
1/1/2018 8:00:00 PM,1/1/2018 3:00:00 PM,51298,PEPCO,,,ZONE,,72.050001,102.992448,28.012870,2.929578,True,1
1/1/2018 9:00:00 PM,1/1/2018 4:00:00 PM,51298,PEPCO,,,ZONE,,123.410001,149.299799,20.656613,5.233187,True,1
1/1/2018 10:00:00 PM,1/1/2018 5:00:00 PM,51298,PEPCO,,,ZONE,,164.489999,207.647065,35.903816,7.253249,True,1
1/1/2018 11:00:00 PM,1/1/2018 6:00:00 PM,51298,PEPCO,,,ZONE,,177.110000,198.401228,13.600988,7.690240,True,1
1/2/2018 12:00:00 AM,1/1/2018 7:00:00 PM,51298,PEPCO,,,ZONE,,199.030000,214.372023,6.461118,8.880905,True,1
1/2/2018 1:00:00 AM,1/1/2018 8:00:00 PM,51298,PEPCO,,,ZONE,,149.210000,217.596419,61.283248,7.103172,True,1
