datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
1/4/2017 2:00:00 PM,1/4/2017 9:00:00 AM,51298,PEPCO,,,ZONE,,26.220000,29.957743,3.150868,0.586875,True,1
1/4/2017 3:00:00 PM,1/4/2017 10:00:00 AM,51298,PEPCO,,,ZONE,,26.200000,27.855636,1.090150,0.565485,True,1
1/4/2017 4:00:00 PM,1/4/2017 11:00:00 AM,51298,PEPCO,,,ZONE,,26.910000,29.305450,1.819304,0.576146,True,1
1/4/2017 5:00:00 PM,1/4/2017 12:00:00 PM,51298,PEPCO,,,ZONE,,26.020000,28.656291,2.093081,0.543210,True,1
1/4/2017 6:00:00 PM,1/4/2017 1:00:00 PM,51298,PEPCO,,,ZONE,,24.200000,28.946527,4.284446,0.462081,True,1
1/4/2017 7:00:00 PM,1/4/2017 2:00:00 PM,51298,PEPCO,,,ZONE,,23.640000,26.248033,2.209438,0.398596,True,1
1/4/2017 8:00:00 PM,1/4/2017 3:00:00 PM,51298,PEPCO,,,ZONE,,23.600000,27.911765,3.850757,0.461007,True,1
1/4/2017 9:00:00 PM,1/4/2017 4:00:00 PM,51298,PEPCO,,,ZONE,,23.710000,27.842823,3.638013,0.494810,True,1
1/4/2017 10:00:00 PM,1/4/2017 5:00:00 PM,51298,PEPCO,,,ZONE,,40.920000,58.833363,16.837943,1.075420,True,1
1/4/2017 11:00:00 PM,1/4/2017 6:00:00 PM,51298,PEPCO,,,ZONE,,76.300000,125.739192,47.854306,1.584885,True,1
1/5/2017 12:00:00 AM,1/4/2017 7:00:00 PM,51298,PEPCO,,,ZONE,,92.450000,160.652502,66.475682,1.726820,True,1
1/5/2017 1:00:00 AM,1/4/2017 8:00:00 PM,51298,PEPCO,,,ZONE,,48.090000,69.890433,20.903684,0.896749,True,1
1/5/2017 2:00:00 AM,1/4/2017 9:00:00 PM,51298,PEPCO,,,ZONE,,29.880000,32.621717,2.117975,0.623743,True,1
1/5/2017 3:00:00 AM,1/4/2017 10:00:00 PM,51298,PEPCO,,,ZONE,,26.140000,26.954806,0.233176,0.581630,True,1
1/5/2017 4:00:00 AM,1/4/2017 11:00:00 PM,51298,PEPCO,,,ZONE,,25.730000,26.508161,0.097943,0.680218,True,1
1/5/2017 5:00:00 AM,1/5/2017 12:00:00 AM,51298,PEPCO,,,ZONE,,26.410000,27.188471,0.000000,0.778471,True,1
1/5/2017 6:00:00 AM,1/5/2017 1:00:00 AM,51298,PEPCO,,,ZONE,,25.920000,26.681495,0.000000,0.761495,True,1
1/5/2017 7:00:00 AM,1/5/2017 2:00:00 AM,51298,PEPCO,,,ZONE,,24.740000,25.517670,0.000000,0.777670,True,1
1/5/2017 8:00:00 AM,1/5/2017 3:00:00 AM,51298,PEPCO,,,ZONE,,25.270000,26.127421,0.000000,0.857421,True,1
1/5/2017 9:00:00 AM,1/5/2017 4:00:00 AM,51298,PEPCO,,,ZONE,,25.640000,26.555737,0.000000,0.915737,True,1
1/5/2017 10:00:00 AM,1/5/2017 5:00:00 AM,51298,PEPCO,,,ZONE,,28.190000,30.506904,1.297635,1.019269,True,1
1/5/2017 11:00:00 AM,1/5/2017 6:00:00 AM,51298,PEPCO,,,ZONE,,35.060000,44.099476,7.855401,1.184075,True,1
1/5/2017 12:00:00 PM,1/5/2017 7:00:00 AM,51298,PEPCO,,,ZONE,,37.970000,40.085326,0.839628,1.275698,True,1
1/5/2017 1:00:00 PM,1/5/2017 8:00:00 AM,51298,PEPCO,,,ZONE,,66.840000,105.073442,36.392538,1.840903,True,1
1/5/2017 2:00:00 PM,1/5/2017 9:00:00 AM,51298,PEPCO,,,ZONE,,51.030000,58.398784,6.043042,1.325743,True,1
1/5/2017 3:00:00 PM,1/5/2017 10:00:00 AM,51298,PEPCO,,,ZONE,,37.930000,38.983989,0.143792,0.910198,True,1
1/5/2017 4:00:00 PM,1/5/2017 11:00:00 AM,51298,PEPCO,,,ZONE,,63.120000,64.510465,-0.020000,1.410465,True,1
1/5/2017 5:00:00 PM,1/5/2017 12:00:00 PM,51298,PEPCO,,,ZONE,,35.240000,35.853961,-0.121425,0.735386,True,1
1/5/2017 6:00:00 PM,1/5/2017 1:00:00 PM,51298,PEPCO,,,ZONE,,38.470000,38.753945,-0.518038,0.801983,True,1
1/5/2017 7:00:00 PM,1/5/2017 2:00:00 PM,51298,PEPCO,,,ZONE,,36.690000,37.496717,0.000000,0.806717,True,1
1/5/2017 8:00:00 PM,1/5/2017 3:00:00 PM,51298,PEPCO,,,ZONE,,31.210000,32.057763,0.000000,0.847763,True,1
1/5/2017 9:00:00 PM,1/5/2017 4:00:00 PM,51298,PEPCO,,,ZONE,,31.490000,32.528179,0.055284,0.982895,True,1
1/5/2017 10:00:00 PM,1/5/2017 5:00:00 PM,51298,PEPCO,,,ZONE,,31.830000,32.984303,0.000000,1.154303,True,1
1/5/2017 11:00:00 PM,1/5/2017 6:00:00 PM,51298,PEPCO,,,ZONE,,35.890000,37.028074,0.000000,1.138074,True,1
1/6/2017 12:00:00 AM,1/5/2017 7:00:00 PM,51298,PEPCO,,,ZONE,,35.630000,36.629593,0.000000,0.999593,True,1
1/6/2017 1:00:00 AM,1/5/2017 8:00:00 PM,51298,PEPCO,,,ZONE,,37.110000,38.292409,0.180140,1.002269,True,1
1/6/2017 2:00:00 AM,1/5/2017 9:00:00 PM,51298,PEPCO,,,ZONE,,35.170000,36.087400,0.000000,0.917400,True,1
1/6/2017 3:00:00 AM,1/5/2017 10:00:00 PM,51298,PEPCO,,,ZONE,,30.590000,31.371069,0.119571,0.661499,True,1
1/6/2017 4:00:00 AM,1/5/2017 11:00:00 PM,51298,PEPCO,,,ZONE,,27.020000,27.728860,0.000000,0.708860,True,1
1/6/2017 5:00:00 AM,1/6/2017 12:00:00 AM,51298,PEPCO,,,ZONE,,26.410000,27.283231,0.000000,0.873231,True,1
1/6/2017 6:00:00 AM,1/6/2017 1:00:00 AM,51298,PEPCO,,,ZONE,,25.650000,26.608699,0.000000,0.958699,True,1
1/6/2017 7:00:00 AM,1/6/2017 2:00:00 AM,51298,PEPCO,,,ZONE,,25.540000,26.511245,0.000000,0.971245,True,1
1/6/2017 8:00:00 AM,1/6/2017 3:00:00 AM,51298,PEPCO,,,ZONE,,25.660000,26.613716,0.000000,0.953716,True,1
1/6/2017 9:00:00 AM,1/6/2017 4:00:00 AM,51298,PEPCO,,,ZONE,,26.090000,27.071740,0.000000,0.981740,True,1
1/6/2017 10:00:00 AM,1/6/2017 5:00:00 AM,51298,PEPCO,,,ZONE,,25.750000,26.739814,0.000000,0.989814,True,1
1/6/2017 11:00:00 AM,1/6/2017 6:00:00 AM,51298,PEPCO,,,ZONE,,26.610000,27.702053,0.058441,1.033612,True,1
1/6/2017 12:00:00 PM,1/6/2017 7:00:00 AM,51298,PEPCO,,,ZONE,,31.350000,32.135342,-0.362749,1.148091,True,1
1/6/2017 1:00:00 PM,1/6/2017 8:00:00 AM,51298,PEPCO,,,ZONE,,31.430000,33.813749,1.511178,0.872571,True,1
1/6/2017 2:00:00 PM,1/6/2017 9:00:00 AM,51298,PEPCO,,,ZONE,,61.880000,95.732039,32.201034,1.651004,True,1
1/6/2017 3:00:00 PM,1/6/2017 10:00:00 AM,51298,PEPCO,,,ZONE,,31.680000,33.165277,0.707512,0.777765,True,1
1/6/2017 4:00:00 PM,1/6/2017 11:00:00 AM,51298,PEPCO,,,ZONE,,32.030000,33.745265,0.996589,0.718677,True,1
1/6/2017 5:00:00 PM,1/6/2017 12:00:00 PM,51298,PEPCO,,,ZONE,,30.000000,31.060431,0.301864,0.758567,True,1
1/6/2017 6:00:00 PM,1/6/2017 1:00:00 PM,51298,PEPCO,,,ZONE,,31.820000,32.636517,0.000000,0.816517,True,1
1/6/2017 7:00:00 PM,1/6/2017 2:00:00 PM,51298,PEPCO,,,ZONE,,33.370000,34.696811,0.387676,0.939134,True,1
1/6/2017 8:00:00 PM,1/6/2017 3:00:00 PM,51298,PEPCO,,,ZONE,,33.140000,35.552885,1.453577,0.959308,True,1
1/6/2017 9:00:00 PM,1/6/2017 4:00:00 PM,51298,PEPCO,,,ZONE,,31.260000,34.277256,2.096058,0.921198,True,1
1/6/2017 10:00:00 PM,1/6/2017 5:00:00 PM,51298,PEPCO,,,ZONE,,35.250000,40.295888,3.856926,1.188962,True,1
1/6/2017 11:00:00 PM,1/6/2017 6:00:00 PM,51298,PEPCO,,,ZONE,,33.070000,34.639445,0.619910,0.949536,True,1
1/7/2017 12:00:00 AM,1/6/2017 7:00:00 PM,51298,PEPCO,,,ZONE,,33.770000,35.118677,0.377108,0.971569,True,1
1/7/2017 1:00:00 AM,1/6/2017 8:00:00 PM,51298,PEPCO,,,ZONE,,36.030000,36.944399,0.000000,0.914399,True,1
1/7/2017 2:00:00 AM,1/6/2017 9:00:00 PM,51298,PEPCO,,,ZONE,,34.870000,35.818803,0.032248,0.916555,True,1
1/7/2017 3:00:00 AM,1/6/2017 10:00:00 PM,51298,PEPCO,,,ZONE,,32.200000,33.002730,0.000000,0.802730,True,1
1/7/2017 4:00:00 AM,1/6/2017 11:00:00 PM,51298,PEPCO,,,ZONE,,32.630000,33.482610,0.000000,0.852610,True,1
1/7/2017 5:00:00 AM,1/7/2017 12:00:00 AM,51298,PEPCO,,,ZONE,,37.360000,38.442595,0.023106,1.059489,True,1
1/7/2017 6:00:00 AM,1/7/2017 1:00:00 AM,51298,PEPCO,,,ZONE,,37.460000,38.855677,0.091235,1.304442,True,1
1/7/2017 7:00:00 AM,1/7/2017 2:00:00 AM,51298,PEPCO,,,ZONE,,35.830000,37.144239,0.061242,1.252997,True,1
1/7/2017 8:00:00 AM,1/7/2017 3:00:00 AM,51298,PEPCO,,,ZONE,,35.730000,37.174916,0.099777,1.345138,True,1
1/7/2017 9:00:00 AM,1/7/2017 4:00:00 AM,51298,PEPCO,,,ZONE,,33.410000,34.803586,0.039981,1.353606,True,1
1/7/2017 10:00:00 AM,1/7/2017 5:00:00 AM,51298,PEPCO,,,ZONE,,34.710000,36.274379,0.040000,1.524379,True,1
1/7/2017 11:00:00 AM,1/7/2017 6:00:00 AM,51298,PEPCO,,,ZONE,,37.550000,39.221474,0.020000,1.651474,True,1
1/7/2017 12:00:00 PM,1/7/2017 7:00:00 AM,51298,PEPCO,,,ZONE,,45.940000,47.758595,-0.151333,1.969928,True,1
1/7/2017 1:00:00 PM,1/7/2017 8:00:00 AM,51298,PEPCO,,,ZONE,,51.200000,53.820175,0.290000,2.330175,True,1
1/7/2017 2:00:00 PM,1/7/2017 9:00:00 AM,51298,PEPCO,,,ZONE,,49.380000,51.950108,0.260141,2.309967,True,1
1/7/2017 3:00:00 PM,1/7/2017 10:00:00 AM,51298,PEPCO,,,ZONE,,68.810000,72.696052,0.250275,3.635777,True,1
1/7/2017 4:00:00 PM,1/7/2017 11:00:00 AM,51298,PEPCO,,,ZONE,,49.280000,52.164707,0.060957,2.823750,True,1
1/7/2017 5:00:00 PM,1/7/2017 12:00:00 PM,51298,PEPCO,,,ZONE,,84.850000,129.259821,39.431787,4.978034,True,1
1/7/2017 6:00:00 PM,1/7/2017 1:00:00 PM,51298,PEPCO,,,ZONE,,38.960000,41.437047,0.402134,2.074912,True,1
1/7/2017 7:00:00 PM,1/7/2017 2:00:00 PM,51298,PEPCO,,,ZONE,,41.390000,44.696064,0.974925,2.331139,True,1
1/7/2017 8:00:00 PM,1/7/2017 3:00:00 PM,51298,PEPCO,,,ZONE,,39.510000,46.870976,5.180457,2.180519,True,1
1/7/2017 9:00:00 PM,1/7/2017 4:00:00 PM,51298,PEPCO,,,ZONE,,40.920000,41.419884,-1.795840,2.295724,True,1
1/7/2017 10:00:00 PM,1/7/2017 5:00:00 PM,51298,PEPCO,,,ZONE,,48.030000,61.796347,10.927989,2.838358,True,1
1/7/2017 11:00:00 PM,1/7/2017 6:00:00 PM,51298,PEPCO,,,ZONE,,38.480000,44.004854,3.416142,2.108712,True,1
1/8/2017 12:00:00 AM,1/7/2017 7:00:00 PM,51298,PEPCO,,,ZONE,,46.610000,47.474936,-1.553770,2.418705,True,1
1/8/2017 1:00:00 AM,1/7/2017 8:00:00 PM,51298,PEPCO,,,ZONE,,46.620000,47.261492,-1.858787,2.500279,True,1
1/8/2017 2:00:00 AM,1/7/2017 9:00:00 PM,51298,PEPCO,,,ZONE,,46.130000,49.294428,0.442918,2.721511,True,1
1/8/2017 3:00:00 AM,1/7/2017 10:00:00 PM,51298,PEPCO,,,ZONE,,43.160000,43.724773,-1.867494,2.432267,True,1
1/8/2017 4:00:00 AM,1/7/2017 11:00:00 PM,51298,PEPCO,,,ZONE,,39.650000,40.803467,-1.144140,2.297606,True,1
1/8/2017 5:00:00 AM,1/8/2017 12:00:00 AM,51298,PEPCO,,,ZONE,,42.170000,40.971049,-3.663892,2.464941,True,1
1/8/2017 6:00:00 AM,1/8/2017 1:00:00 AM,51298,PEPCO,,,ZONE,,41.560000,47.253686,3.324884,2.368802,True,1
1/8/2017 7:00:00 AM,1/8/2017 2:00:00 AM,51298,PEPCO,,,ZONE,,43.120000,45.888901,0.299900,2.469001,True,1
1/8/2017 8:00:00 AM,1/8/2017 3:00:00 AM,51298,PEPCO,,,ZONE,,44.560000,48.323852,1.165453,2.598399,True,1
1/8/2017 9:00:00 AM,1/8/2017 4:00:00 AM,51298,PEPCO,,,ZONE,,56.090000,77.786696,18.175395,3.521301,True,1
1/8/2017 10:00:00 AM,1/8/2017 5:00:00 AM,51298,PEPCO,,,ZONE,,97.730000,191.575038,87.629639,6.215399,True,1
1/8/2017 11:00:00 AM,1/8/2017 6:00:00 AM,51298,PEPCO,,,ZONE,,132.140000,311.552922,170.500317,8.912604,True,1
1/8/2017 12:00:00 PM,1/8/2017 7:00:00 AM,51298,PEPCO,,,ZONE,,71.400000,135.855607,60.142425,4.313182,True,1
1/8/2017 1:00:00 PM,1/8/2017 8:00:00 AM,51298,PEPCO,,,ZONE,,74.360000,104.059271,25.109263,4.590008,True,1
1/8/2017 2:00:00 PM,1/8/2017 9:00:00 AM,51298,PEPCO,,,ZONE,,46.670000,57.075175,7.819130,2.586045,True,1
1/8/2017 3:00:00 PM,1/8/2017 10:00:00 AM,51298,PEPCO,,,ZONE,,82.690000,85.385229,-1.711388,4.406617,True,1
1/8/2017 4:00:00 PM,1/8/2017 11:00:00 AM,51298,PEPCO,,,ZONE,,55.620000,80.733558,22.164586,2.948972,True,1
1/8/2017 5:00:00 PM,1/8/2017 12:00:00 PM,51298,PEPCO,,,ZONE,,40.170000,44.764914,2.615561,1.979353,True,1
1/8/2017 6:00:00 PM,1/8/2017 1:00:00 PM,51298,PEPCO,,,ZONE,,43.890000,56.734765,10.813659,2.031106,True,1
1/8/2017 7:00:00 PM,1/8/2017 2:00:00 PM,51298,PEPCO,,,ZONE,,52.040000,73.028217,18.721628,2.266589,True,1
1/8/2017 8:00:00 PM,1/8/2017 3:00:00 PM,51298,PEPCO,,,ZONE,,40.590000,48.619013,6.072331,1.956683,True,1
1/8/2017 9:00:00 PM,1/8/2017 4:00:00 PM,51298,PEPCO,,,ZONE,,41.430000,50.940909,7.363009,2.147900,True,1
1/8/2017 10:00:00 PM,1/8/2017 5:00:00 PM,51298,PEPCO,,,ZONE,,74.640000,114.499131,35.811527,4.047604,True,1
1/8/2017 11:00:00 PM,1/8/2017 6:00:00 PM,51298,PEPCO,,,ZONE,,62.140000,96.376903,31.101720,3.135183,True,1
1/9/2017 12:00:00 AM,1/8/2017 7:00:00 PM,51298,PEPCO,,,ZONE,,62.980000,99.473132,33.235081,3.258051,True,1
