Day,Location,Type,Hour,IsDuplicateHour,LMP,LossLMP,CongestionLMP
11/20/2019,7633629,Public,13,,22.999421,-0.857089,-4.35349
11/20/2019,7633629,Public,14,,22.575058,-0.766649,-4.218293
11/20/2019,7633629,Public,15,,22.349838,-0.676672,-4.45349
11/20/2019,7633629,Public,16,,23.324265,-0.595718,-3.180017
11/20/2019,7633629,Public,17,,27.884688,-0.889131,-3.176181
11/20/2019,7633629,Public,18,,33.562431,-1.069253,-4.958316
11/20/2019,7633629,Public,19,,30.570752,-0.988779,-3.190469
11/20/2019,7633629,Public,20,,26.67658,-0.962951,-4.610469
11/20/2019,7633629,Public,21,,27.076748,-1.156273,-3.616979
11/20/2019,7633629,Public,22,,23.107587,-0.827216,-1.945197
11/20/2019,7633629,Public,23,,22.050394,-0.766116,-0.71349
11/20/2019,7633629,Public,24,,22.326973,-0.6886,0.215573
