Day,Location,Type,Hour,IsDuplicateHour,LMP,LossLMP,CongestionLMP
2019-11-16,51292,Public,16,,26.444396,0.12315,1.551246
2019-11-16,51292,Public,17,,30.384946,0.233819,1.641127
2019-11-16,51292,Public,18,,37.824449,0.253148,2.341301
2019-11-16,51292,Public,19,,37.969355,0.225306,3.384049
2019-11-16,51292,Public,20,,36.089176,0.196354,2.552822
2019-11-16,51292,Public,21,,33.8013,0.321019,2.020281
2019-11-16,51292,Public,22,,30.632362,0.129663,1.582699
2019-11-16,51292,Public,23,,27.51168,0.014343,1.757337
2019-11-16,51292,Public,24,,25.93833,0.089262,1.359068
2019-11-16,33092371,Public,1,,18.373761,-0.210787,-5.315452
2019-11-16,33092371,Public,2,,16.727258,-0.231817,-6.240925
2019-11-16,33092371,Public,3,,16.178947,-0.160019,-6.921034
2019-11-16,33092371,Public,4,,15.680662,-0.258163,-7.281175
2019-11-16,33092371,Public,5,,14.123325,-0.298917,-9.037758
2019-11-16,33092371,Public,6,,14.751358,-0.316402,-9.27224
2019-11-16,33092371,Public,7,,17.296634,-0.613128,-9.450238
2019-11-16,33092371,Public,8,,20.800694,-0.741225,-9.708081
2019-11-16,33092371,Public,9,,24.994185,-0.520824,-6.334991
2019-11-16,33092371,Public,10,,25.503309,-0.505333,-4.801358
2019-11-16,33092371,Public,11,,25.629409,-0.207739,-3.632852
2019-11-16,33092371,Public,12,,24.453162,-0.247065,-3.149773
2019-11-16,33092371,Public,13,,21.634413,-0.0891,-4.226487
2019-11-16,33092371,Public,14,,20.646293,-0.079997,-4.46371
2019-11-16,33092371,Public,15,,19.752409,-0.113217,-4.624374
2019-11-16,33092371,Public,16,,20.052677,-0.238471,-4.478852
2019-11-16,33092371,Public,17,,22.866344,-0.430732,-5.212924
2019-11-16,33092371,Public,18,,26.040621,-0.42155,-8.767829
2019-11-16,33092371,Public,19,,25.878937,-0.233201,-8.247862
2019-11-16,33092371,Public,20,,24.705516,-0.232972,-8.401512
2019-11-16,33092371,Public,21,,21.584568,-0.433754,-9.441678
2019-11-16,33092371,Public,22,,21.419906,-0.281387,-7.218707
2019-11-16,33092371,Public,23,,18.038511,-0.264396,-7.437093
2019-11-16,33092371,Public,24,,16.870814,-0.296446,-7.32274
2019-11-16,34508503,Public,1,,26.516778,1.667064,0.949714
2019-11-16,34508503,Public,2,,25.854949,1.568486,1.086463
2019-11-16,34508503,Public,3,,26.058608,1.650767,1.147841
2019-11-16,34508503,Public,4,,25.956164,1.53791,1.198254
2019-11-16,34508503,Public,5,,26.467348,1.610848,1.3965
2019-11-16,34508503,Public,6,,27.63585,1.866277,1.429573
2019-11-16,34508503,Public,7,,31.370556,1.944276,2.06628
2019-11-16,34508503,Public,8,,35.962719,1.972804,2.739915
2019-11-16,34508503,Public,9,,35.504411,2.19791,1.456501
2019-11-16,34508503,Public,10,,34.354852,2.180062,1.36479
2019-11-16,34508503,Public,11,,32.708165,2.140762,1.097403
2019-11-16,34508503,Public,12,,30.787363,2.163578,0.773785
2019-11-16,34508503,Public,13,,28.840248,1.941072,0.949176
2019-11-16,34508503,Public,14,,28.03913,1.882494,0.966636
2019-11-16,34508503,Public,15,,27.240953,1.723418,1.027535
2019-11-16,34508503,Public,16,,27.36307,1.605159,0.987911
2019-11-16,34508503,Public,17,,31.353359,1.775955,1.067404
2019-11-16,34508503,Public,18,,39.524859,2.576385,1.718474
2019-11-16,34508503,Public,19,,38.878471,2.573642,1.944829
2019-11-16,34508503,Public,20,,37.508224,2.491859,1.676365
2019-11-16,34508503,Public,21,,35.320413,2.228559,1.631854
2019-11-16,34508503,Public,22,,32.287961,2.148502,1.219459
2019-11-16,34508503,Public,23,,28.744728,1.747247,1.257481
2019-11-16,34508503,Public,24,,27.202193,1.582102,1.130091
2019-11-16,34964545,Public,1,,24.881528,-0.146206,1.127734
2019-11-16,34964545,Public,2,,24.440999,-0.036378,1.277377
2019-11-16,34964545,Public,3,,24.577577,-0.00583,1.323407
2019-11-16,34964545,Public,4,,24.602862,-0.011324,1.394186
2019-11-16,34964545,Public,5,,25.090019,0.063715,1.566304
2019-11-16,34964545,Public,6,,26.112156,0.145374,1.626782
2019-11-16,34964545,Public,7,,29.984677,0.132123,2.492554
2019-11-16,34964545,Public,8,,34.991014,0.270298,3.470716
2019-11-16,34964545,Public,9,,33.999033,0.306397,1.842636
2019-11-16,34964545,Public,10,,32.734727,0.144864,1.779863
2019-11-16,34964545,Public,11,,31.019604,-0.006022,1.555626
2019-11-16,34964545,Public,12,,28.97052,0.000693,1.119827
2019-11-16,34964545,Public,13,,27.189342,-0.066822,1.306164
2019-11-16,34964545,Public,14,,26.416117,-0.06989,1.296007
2019-11-16,34964545,Public,15,,25.890737,0.004688,1.396049
2019-11-16,34964545,Public,16,,26.103577,0.000766,1.332811
2019-11-16,34964545,Public,17,,29.902616,-0.006946,1.399562
2019-11-16,34964545,Public,18,,37.347615,0.054905,2.06271
2019-11-16,34964545,Public,19,,37.134008,0.085226,2.688782
2019-11-16,34964545,Public,20,,35.509473,0.06855,2.100923
2019-11-16,34964545,Public,21,,33.253374,0.102278,1.691096
2019-11-16,34964545,Public,22,,30.291609,0.001008,1.370601
2019-11-16,34964545,Public,23,,27.303508,0.045477,1.518031
2019-11-16,34964545,Public,24,,25.865169,0.120615,1.254554
2019-11-16,51293,Public,1,,23.671302,-0.000723,-0.227975
2019-11-16,51293,Public,2,,23.055913,0.000589,-0.144676
2019-11-16,51293,Public,3,,23.207462,-0.104392,0.051854
2019-11-16,51293,Public,4,,23.130004,-0.074681,-0.015315
2019-11-16,51293,Public,5,,23.780557,-0.011042,0.331599
2019-11-16,51293,Public,6,,24.16847,-0.104227,-0.067303
2019-11-16,51293,Public,7,,24.74057,0.214515,-2.833945
2019-11-16,51293,Public,8,,26.269696,0.396704,-5.377008
2019-11-16,51293,Public,9,,29.03225,-0.093151,-2.724599
2019-11-16,51293,Public,10,,27.271003,-0.285573,-3.253424
2019-11-16,51293,Public,11,,26.065198,-0.486212,-2.91859
2019-11-16,51293,Public,12,,25.418566,-0.490706,-1.940728
2019-11-16,51293,Public,13,,23.928499,-0.45427,-1.567231
2019-11-16,51293,Public,14,,23.340164,-0.466108,-1.383728
2019-11-16,51293,Public,15,,22.60516,-0.388865,-1.495975
2019-11-16,51293,Public,16,,23.256047,-0.131056,-1.382897
2019-11-16,51293,Public,17,,27.220383,0.014758,-1.304375
2019-11-16,51293,Public,18,,33.882299,0.059007,-1.406708
2019-11-16,51293,Public,19,,31.51036,-0.173584,-2.676056
2019-11-16,51293,Public,20,,31.739031,-0.253615,-1.347354
2019-11-16,51293,Public,21,,31.217774,-0.158363,-0.083863
2019-11-16,51293,Public,22,,28.525485,-0.227315,-0.1672
2019-11-16,51293,Public,23,,25.371072,-0.161211,-0.207717
2019-11-16,51293,Public,24,,24.745038,-0.128632,0.38367
2019-11-16,37737283,Public,1,,24.533895,-0.285175,0.91907
2019-11-16,37737283,Public,2,,23.940625,-0.309375,1.05
2019-11-16,37737283,Public,3,,24.085664,-0.291067,1.116731
2019-11-16,37737283,Public,4,,24.084917,-0.295083,1.16
2019-11-16,37737283,Public,5,,24.478866,-0.341134,1.36
2019-11-16,37737283,Public,6,,25.460965,-0.269498,1.390463
2019-11-16,37737283,Public,7,,28.972811,-0.103691,1.716502
2019-11-16,37737283,Public,8,,33.1724,-0.169674,2.092074
2019-11-16,37737283,Public,9,,32.838638,-0.200486,1.189124
2019-11-16,37737283,Public,10,,31.769062,-0.099426,1.058488
2019-11-16,37737283,Public,11,,30.312503,-0.057809,0.900312
2019-11-16,37737283,Public,12,,28.481238,-0.077361,0.708599
2019-11-16,37737283,Public,13,,26.739148,-0.094167,0.883315
2019-11-16,37737283,Public,14,,26.026066,-0.066769,0.902835
2019-11-16,37737283,Public,15,,25.35257,-0.096315,0.958885
2019-11-16,37737283,Public,16,,25.575924,-0.115476,0.9214
2019-11-16,37737283,Public,17,,29.369276,-0.148288,1.007564
2019-11-16,37737283,Public,18,,36.556437,-0.212448,1.538885
2019-11-16,37737283,Public,19,,35.83914,-0.239005,1.718145
2019-11-16,37737283,Public,20,,34.609025,-0.229463,1.498488
2019-11-16,37737283,Public,21,,32.669035,-0.180965,1.39
2019-11-16,37737283,Public,22,,29.855264,-0.184736,1.12
2019-11-16,37737283,Public,23,,26.759855,-0.197206,1.217061
2019-11-16,37737283,Public,24,,25.353209,-0.246791,1.11
2019-11-16,51295,Public,1,,23.48805,-0.374358,-0.037592
2019-11-16,51295,Public,2,,22.797641,-0.464697,0.062338
2019-11-16,51295,Public,3,,22.906034,-0.594117,0.240151
2019-11-16,51295,Public,4,,22.851945,-0.556215,0.18816
2019-11-16,51295,Public,5,,23.424243,-0.531815,0.496058
2019-11-16,51295,Public,6,,23.854951,-0.633192,0.148143
2019-11-16,51295,Public,7,,24.785694,-0.455199,-2.119107
2019-11-16,51295,Public,8,,26.638569,-0.458221,-4.15321
2019-11-16,51295,Public,9,,29.057996,-0.638584,-2.15342
2019-11-16,51295,Public,10,,27.440531,-0.771101,-2.598368
2019-11-16,51295,Public,11,,26.335307,-0.805228,-2.329465
2019-11-16,51295,Public,12,,25.571143,-0.711505,-1.567352
2019-11-16,51295,Public,13,,24.04687,-0.719416,-1.183714
2019-11-16,51295,Public,14,,23.461153,-0.70105,-1.027797
2019-11-16,51295,Public,15,,22.788103,-0.600204,-1.101693
2019-11-16,51295,Public,16,,23.366645,-0.371475,-1.03188
2019-11-16,51295,Public,17,,27.339941,-0.193152,-0.976907
2019-11-16,51295,Public,18,,33.909411,-0.391139,-0.92945
2019-11-16,51295,Public,19,,31.477494,-0.580173,-2.302333
2019-11-16,51295,Public,20,,31.546853,-0.575932,-1.217215
2019-11-16,51295,Public,21,,30.95419,-0.461577,-0.044233
2019-11-16,51295,Public,22,,28.253701,-0.600044,-0.066255
2019-11-16,51295,Public,23,,25.247211,-0.439083,-0.053706
2019-11-16,51295,Public,24,,24.521028,-0.473366,0.504394
2019-11-16,51296,Public,1,,24.283564,-0.473406,0.85697
2019-11-16,51296,Public,2,,23.463897,-0.558292,0.822189
2019-11-16,51296,Public,3,,23.428074,-0.650189,0.818263
2019-11-16,51296,Public,4,,23.463178,-0.565754,0.808932
2019-11-16,51296,Public,5,,23.968744,-0.568616,1.07736
2019-11-16,51296,Public,6,,25.604848,-0.63238,1.897228
2019-11-16,51296,Public,7,,29.19206,-0.478449,2.310509
2019-11-16,51296,Public,8,,32.485421,-0.463187,1.698608
2019-11-16,51296,Public,9,,33.428087,-0.730902,2.308989
2019-11-16,51296,Public,10,,32.011561,-0.757758,1.959319
2019-11-16,51296,Public,11,,30.13506,-0.811871,1.476931
2019-11-16,51296,Public,12,,28.992764,-0.696142,1.838906
2019-11-16,51296,Public,13,,26.489872,-0.668801,1.208673
2019-11-16,51296,Public,14,,25.786799,-0.652904,1.249703
2019-11-16,51296,Public,15,,24.972491,-0.594985,1.077476
2019-11-16,51296,Public,16,,25.388279,-0.407354,1.025633
2019-11-16,51296,Public,17,,29.538354,-0.357736,1.38609
2019-11-16,51296,Public,18,,36.333546,-0.630646,1.734192
2019-11-16,51296,Public,19,,34.92978,-0.77609,1.34587
2019-11-16,51296,Public,20,,34.26313,-0.77651,1.69964
2019-11-16,51296,Public,21,,32.423127,-0.615797,1.578924
2019-11-16,51296,Public,22,,29.370605,-0.712975,1.16358
2019-11-16,51296,Public,23,,25.890649,-0.620811,0.77146
2019-11-16,51296,Public,24,,24.743219,-0.6051,0.858319
2019-11-16,1709725933,Public,1,,24.81,-0.05,0.96
2019-11-16,1709725933,Public,2,,24.26,-0.04,1.1
2019-11-16,1709725933,Public,3,,24.45,0.03,1.16
2019-11-16,1709725933,Public,4,,24.36,-0.07,1.21
2019-11-16,1709725933,Public,5,,24.69,-0.13,1.36
2019-11-16,1709725933,Public,6,,25.64,-0.11,1.41
2019-11-16,1709725933,Public,7,,28.71,-0.35,1.7
2019-11-16,1709725933,Public,8,,33,-0.51,2.26
2019-11-16,1709725933,Public,9,,32.71,-0.33,1.19
2019-11-16,1709725933,Public,10,,31.65,-0.22,1.06
2019-11-16,1709725933,Public,11,,30.31,-0.13,0.97
2019-11-16,1709725933,Public,12,,28.54,-0.11,0.8
2019-11-16,1709725933,Public,13,,26.84,-0.09,0.98
2019-11-16,1709725933,Public,14,,26.11,-0.07,0.99
2019-11-16,1709725933,Public,15,,25.45,-0.1,1.06
2019-11-16,1709725933,Public,16,,25.6,-0.19,1.02
2019-11-16,1709725933,Public,17,,29.31,-0.29,1.09
2019-11-16,1709725933,Public,18,,36.53,-0.28,1.58
2019-11-16,1709725933,Public,19,,36.05,-0.16,1.85
2019-11-16,1709725933,Public,20,,34.73,-0.15,1.54
2019-11-16,1709725933,Public,21,,32.52,-0.21,1.27
2019-11-16,1709725933,Public,22,,29.95,-0.08,1.11
2019-11-16,1709725933,Public,23,,26.95,-0.06,1.27
2019-11-16,1709725933,Public,24,,25.59,-0.04,1.14
2019-11-16,51297,Public,1,,23.128519,-0.652411,-0.11907
2019-11-16,51297,Public,2,,22.512021,-0.662479,-0.0255
2019-11-16,51297,Public,3,,22.597165,-0.821976,0.159141
2019-11-16,51297,Public,4,,22.55081,-0.769496,0.100306
2019-11-16,51297,Public,5,,23.162436,-0.722309,0.424745
2019-11-16,51297,Public,6,,23.530064,-0.86263,0.052694
2019-11-16,51297,Public,7,,24.088281,-0.840216,-2.431503
2019-11-16,51297,Public,8,,25.719929,-0.846966,-4.683105
2019-11-16,51297,Public,9,,28.306092,-1.135684,-2.408224
2019-11-16,51297,Public,10,,26.755626,-1.164225,-2.890149
2019-11-16,51297,Public,11,,25.696616,-1.18205,-2.591334
2019-11-16,51297,Public,12,,25.041303,-1.071475,-1.737222
2019-11-16,51297,Public,13,,23.558259,-1.039178,-1.352563
2019-11-16,51297,Public,14,,22.988069,-1.017032,-1.184899
2019-11-16,51297,Public,15,,22.279964,-0.935217,-1.274819
2019-11-16,51297,Public,16,,22.864774,-0.729471,-1.175755
2019-11-16,51297,Public,17,,26.685588,-0.712863,-1.111549
2019-11-16,51297,Public,18,,33.027008,-1.064576,-1.138416
2019-11-16,51297,Public,19,,30.543455,-1.209821,-2.606724
2019-11-16,51297,Public,20,,30.729012,-1.178578,-1.43241
2019-11-16,51297,Public,21,,30.438908,-1.011366,-0.009726
2019-11-16,51297,Public,22,,27.816358,-1.019611,-0.084031
2019-11-16,51297,Public,23,,24.783764,-0.859791,-0.096445
2019-11-16,51297,Public,24,,24.158763,-0.78632,0.455083
2019-11-16,51300,Public,1,,24.285431,-0.484701,0.870132
2019-11-16,51300,Public,2,,23.640479,-0.484978,0.925457
2019-11-16,51300,Public,3,,23.773429,-0.447559,0.960988
2019-11-16,51300,Public,4,,23.985356,-0.177306,0.942662
2019-11-16,51300,Public,5,,24.176754,-0.398389,1.115143
2019-11-16,51300,Public,6,,25.463198,-0.462344,1.585542
2019-11-16,51300,Public,7,,28.534432,-0.70627,1.880702
2019-11-16,51300,Public,8,,32.316247,-0.70451,1.770757
2019-11-16,51300,Public,9,,32.163481,-0.989015,1.302496
2019-11-16,51300,Public,10,,31.365792,-0.528704,1.084496
2019-11-16,51300,Public,11,,30.059685,-0.512319,1.102004
2019-11-16,51300,Public,12,,28.608898,-0.413048,1.171946
2019-11-16,51300,Public,13,,26.774699,-0.157478,0.982177
2019-11-16,51300,Public,14,,26.067179,-0.138041,1.01522
2019-11-16,51300,Public,15,,25.367816,-0.087252,0.965068
2019-11-16,51300,Public,16,,25.411495,-0.282909,0.924404
2019-11-16,51300,Public,17,,29.353853,-0.232748,1.076601
2019-11-16,51300,Public,18,,36.079474,-0.732725,1.582199
2019-11-16,51300,Public,19,,34.801244,-0.973499,1.414743
2019-11-16,51300,Public,20,,33.485403,-0.895395,1.040798
2019-11-16,51300,Public,21,,31.597888,-0.521347,0.659235
2019-11-16,51300,Public,22,,29.024421,-0.529791,0.634212
2019-11-16,51300,Public,23,,25.85018,-0.422003,0.532183
2019-11-16,51300,Public,24,,25.0631,-0.375187,0.948287
2019-11-16,51298,Public,1,,24.920792,-0.209681,1.230473
2019-11-16,51298,Public,2,,24.448464,-0.142304,1.390768
2019-11-16,51298,Public,3,,24.532106,-0.157466,1.429572
2019-11-16,51298,Public,4,,24.693532,-0.037169,1.510701
2019-11-16,51298,Public,5,,25.183594,0.054022,1.669572
2019-11-16,51298,Public,6,,26.079065,-0.002206,1.741271
2019-11-16,51298,Public,7,,30.396868,0.152191,2.884677
2019-11-16,51298,Public,8,,35.694498,0.276866,4.167632
2019-11-16,51298,Public,9,,34.022461,-0.000692,2.173153
2019-11-16,51298,Public,10,,32.876521,-0.073775,2.140296
2019-11-16,51298,Public,11,,31.15644,-0.19861,1.88505
2019-11-16,51298,Public,12,,29.020849,-0.155699,1.326548
2019-11-16,51298,Public,13,,27.277776,-0.191269,1.519045
2019-11-16,51298,Public,14,,26.483681,-0.201206,1.494887
2019-11-16,51298,Public,15,,25.986055,-0.120093,1.616148
2019-11-16,51298,Public,16,,26.265118,-0.04376,1.538878
2019-11-16,51298,Public,17,,30.10813,-0.012134,1.610264
2019-11-16,51298,Public,18,,37.521013,-0.03105,2.322063
2019-11-16,51298,Public,19,,37.47292,-0.067925,3.180845
2019-11-16,51298,Public,20,,35.67063,-0.080312,2.410942
2019-11-16,51298,Public,21,,33.35815,0.05079,1.84736
2019-11-16,51298,Public,22,,30.320868,-0.097083,1.497951
2019-11-16,51298,Public,23,,27.28863,-0.120097,1.668727
2019-11-16,51298,Public,24,,25.761561,-0.062866,1.334427
2019-11-16,51299,Public,1,,23.282736,-0.779344,0.16208
2019-11-16,51299,Public,2,,22.655223,-0.83293,0.288153
2019-11-16,51299,Public,3,,22.784721,-0.92655,0.451271
2019-11-16,51299,Public,4,,22.791109,-0.85305,0.424159
2019-11-16,51299,Public,5,,23.294302,-0.867107,0.701409
2019-11-16,51299,Public,6,,23.670602,-1.005047,0.335649
2019-11-16,51299,Public,7,,25.018803,-0.91415,-1.427047
2019-11-16,51299,Public,8,,27.360178,-0.98025,-2.909572
2019-11-16,51299,Public,9,,28.974912,-1.19283,-1.682258
2019-11-16,51299,Public,10,,27.615975,-1.210816,-1.983209
2019-11-16,51299,Public,11,,26.5047,-1.21389,-1.75141
2019-11-16,51299,Public,12,,25.501202,-1.099975,-1.248823
2019-11-16,51299,Public,13,,24.072598,-1.069143,-0.808259
2019-11-16,51299,Public,14,,23.469686,-1.037321,-0.682993
2019-11-16,51299,Public,15,,22.836884,-0.950609,-0.702507
2019-11-16,51299,Public,16,,23.346177,-0.791455,-0.632368
2019-11-16,51299,Public,17,,27.075031,-0.787071,-0.647898
2019-11-16,51299,Public,18,,33.544569,-1.219227,-0.466204
2019-11-16,51299,Public,19,,31.366517,-1.333988,-1.659495
2019-11-16,51299,Public,20,,31.187648,-1.324736,-0.827616
2019-11-16,51299,Public,21,,30.347108,-1.14431,0.031418
2019-11-16,51299,Public,22,,27.803358,-1.192836,0.076194
2019-11-16,51299,Public,23,,24.952782,-0.958571,0.171353
2019-11-16,51299,Public,24,,24.21184,-0.915712,0.637552
2019-11-16,51301,Public,1,,23.486477,-0.396637,-0.016886
2019-11-16,51301,Public,2,,22.820316,-0.462944,0.08326
2019-11-16,51301,Public,3,,22.935104,-0.584624,0.259728
2019-11-16,51301,Public,4,,22.870715,-0.557535,0.20825
2019-11-16,51301,Public,5,,23.438022,-0.5357,0.513722
2019-11-16,51301,Public,6,,23.850388,-0.664293,0.174681
2019-11-16,51301,Public,7,,24.773066,-0.549966,-2.036968
2019-11-16,51301,Public,8,,26.612877,-0.619923,-4.0172
2019-11-16,51301,Public,9,,29.027694,-0.740741,-2.081565
2019-11-16,51301,Public,10,,27.390159,-0.899599,-2.520242
2019-11-16,51301,Public,11,,26.264494,-0.946956,-2.25855
2019-11-16,51301,Public,12,,25.497637,-0.834474,-1.517889
2019-11-16,51301,Public,13,,23.957916,-0.853612,-1.138472
2019-11-16,51301,Public,14,,23.373498,-0.830513,-0.985989
2019-11-16,51301,Public,15,,22.714105,-0.719822,-1.056073
2019-11-16,51301,Public,16,,23.323412,-0.484097,-0.962491
2019-11-16,51301,Public,17,,27.246916,-0.344523,-0.918561
2019-11-16,51301,Public,18,,33.711677,-0.639795,-0.878528
2019-11-16,51301,Public,19,,31.371221,-0.773857,-2.214922
2019-11-16,51301,Public,20,,31.419488,-0.76123,-1.159282
2019-11-16,51301,Public,21,,30.795677,-0.657822,-0.006501
2019-11-16,51301,Public,22,,28.109303,-0.770738,-0.039959
